dr7objid,ra,dec,length_avg,length_stdev,width_avg,width_stdev,length_scaled,bar_meas,gz2id,kind,z,abs_mag,color(g-r),galaxyid,mass,Mr,Redshift
587738564942037260,121.68422,6.788999,9.2396229,2.2996684,1.5675224,0.60087113,0.45949953,4,31023.0,Low S/N Liner,0.053829499999999995,-20.6736794,0.8596931000000001,632459.0,10.549935000000001,-21.501892,0.053829499999999995
587738568164704481,180.41403,14.055018,8.8084454,2.0493900000000003,2.1678375,1.1148367,0.30821118,5,53656.0,low S/N SF,0.059779599999999995,-20.5045986,0.690154,441156.0,10.351232000000001,-21.354546,0.059779599999999995
587738568167194844,186.30243,14.039268,8.7038567,2.1822923,2.0645076,0.37579132,0.33669135,3,17480.0,Unclassifiable,0.043095,-20.5017948,0.7344328,441304.0,10.377751,-21.394358,0.043095
587738568174731329,203.92666,13.330908,11.759323,0.50811424,2.2011649,0.7576541999999999,0.44587724,4,5551.0,Composite,0.0428459,-21.2583923,0.7123598000000001,441584.0,10.662639,-22.161438,0.0428459
587738568701902876,181.20465,14.496032,7.9122834000000015,1.7135093999999995,2.193714,0.94416664,0.47136136,4,3638.0,Low S/N Liner,0.023091999999999998,-20.2559071,0.8407836999999999,441853.0,10.334588,-21.024445999999998,0.023091999999999998
587738568702885910,183.43726,14.37577,5.7536761,0.89193922,1.6139093999999998,0.81719687,0.62252907,4,39473.0,SF,0.025760200000000004,-18.8011608,0.6127815,441898.0,9.576189999999999,-19.632957,0.025760200000000004
587738568703410265,184.79545,14.53676,6.580700099999999,0.52209767,1.7569124,1.0895253,0.34827331,4,12113.0,unmatched,0.0412039,,,,,-21.561167,0.0412039
587738568710225955,200.7516,13.950654,4.6265866,1.1269348999999995,1.0305208,0.48575237,0.20408104,5,3532.0,SF,0.0243245,-20.2695179,0.4131523,442118.0,10.035469,-21.138745999999998,0.0243245
587738568710881415,202.34241,13.871972,17.048401000000002,6.711611,3.231607,1.4195725,0.52217199,4,11379.0,Low S/N Liner,0.0592612,-21.5033283,0.7305812,442154.0,10.796078999999999,-22.428179999999998,0.0592612
587738569241395359,187.33846,14.789310999999998,12.124941,1.0092173,3.4887998,0.69055898,0.35305707,5,14168.0,Low S/N Liner,0.0578576,-21.304451,0.6867687,442633.0,10.661321000000001,-22.223793,0.0578576
587738569248145433,203.27091,14.205141,9.4909927,1.5608481,1.407807,0.52885234,0.37428105,3,6767.0,Composite,0.0441478,-21.2102814,0.5769218,442820.0,10.534664999999999,-22.09369,0.0441478
587738569250373745,208.51934,13.59384,8.988093600000003,1.215003,2.610589,2.0031541,0.56156869,5,2271.0,Low S/N Liner,0.0222147,-20.4481087,0.7843488000000001,442904.0,10.398112,-21.221510000000002,0.0222147
587738569250963462,209.79607,13.488231,12.629144,1.5726584,3.3261936000000003,1.3518126,0.47528789,5,7966.0,Low S/N Liner,0.0396025,-20.8324585,0.8842959,442926.0,10.640692999999999,-21.729101,0.0396025
587738569774989450,179.57486,15.287,10.636528,1.5231748,2.4583117000000003,1.400362,0.38649394,5,28298.0,Low S/N Liner,0.058635,-20.854887,0.6947871,443112.0,10.476885000000001,-21.781414,0.058635
587738569778724901,188.48609,15.354812,5.942984,1.3133111000000002,0.89122074,0.16162205,0.54419069,5,1093.0,unmatched,0.00787477,,,,,-19.32996,0.00787477
587738569780887603,193.62131,15.152251,9.4738516,1.5193104,2.1698823,0.69620561,0.50319669,5,14356.0,Composite,0.0360537,-20.2583942,0.6198336,443318.0,10.199174000000001,-21.1303,0.0360537
587738569785737415,205.02302,14.47626,3.8687554,0.7825137,1.0513208,0.69652351,0.34765397,4,43574.0,SF,0.0296191,-19.0364208,0.365021,443470.0,9.459989,-19.871344,0.0296191
587738570323984493,208.33815,14.560571,11.939238,1.5966098,3.4720803,1.0132688,0.69604417,3,31503.0,SF,0.0411957,-20.0883713,0.8215078000000001,444128.0,10.276113,-20.874001999999997,0.0411957
587738570848338012,178.6163,15.963133,11.48683,1.3019709,3.7604804,1.2391952,0.80965625,5,28858.0,Low S/N Liner,0.038522900000000006,-19.9806995,0.9236864,444293.0,10.295671,-20.784036999999998,0.038522900000000006
587738570851549375,186.30934,16.120310999999994,6.1756449,1.7942318,1.5883633,0.20244048,0.42738241,4,16622.0,SF,0.030656,-19.7880859,0.7122428000000001,444426.0,10.043771000000001,-20.65699,0.030656
587738570855546916,195.82761,15.801354000000002,7.8273437,2.6527949,2.1123657,0.5329548000000001,0.46248725,4,28032.0,SF,0.0352091,-19.7376251,0.5378225999999999,444533.0,9.898931,-20.599941,0.0352091
587738570859610165,205.39994,15.223784,9.984075099999998,1.1430792,2.0098865000000004,0.73872621,0.39504804,4,28651.0,Low S/N Liner,0.058700199999999994,-20.9209518,0.7693726,613788.0,10.584967,-21.7475,0.058700199999999994
587738572459540570,198.66251,38.172411,6.3594916,0.68969136,1.6175617,0.75715094,0.45881386,3,74025.0,low S/N SF,0.0448472,-19.546199800000004,0.7364274000000001,444754.0,9.996642999999999,-20.437616000000002,0.0448472
587738572460982290,202.75669,37.562899,2.0842897,0.37831048,0.48101029,0.15564649,0.28699554,3,11252.0,SF,0.0172957,-18.7912598,0.643026,444843.0,9.620191,-19.627678,0.0172957
587738573536100464,206.98226,37.826329,12.975602,0.92783786,1.9576112,0.57595907,0.56850818,5,930.0,AGN non-Liner,0.0188895,-20.5235157,0.8101138000000001,445476.0,10.414029,-21.374679999999998,0.0188895
587738574073757740,209.21256,37.79723900000001,7.8110525,0.93851571,1.6058705,0.53018328,0.46628334,5,310.0,unmatched,0.0100081,,,,,-20.536537,0.0100081
587738574872576185,190.51727,40.657859,3.132476,0.48664532,0.77322116,0.21245055,0.36289118,3,215870.0,SF,0.0318692,-18.0029202,0.4653974,445878.0,9.170197,-18.86262,0.0318692
587738615945363514,152.51408999999995,32.070233,5.821094400000002,2.6017854,2.1686947999999995,0.81123849,0.51727458,3,2989.0,SF,0.0205209,-20.0797272,0.8345601999999999,446752.0,10.333267999999999,-20.882906,0.0205209
587738615947526236,158.14141999999995,33.558421,10.653599,1.308656,1.3312436,0.41194759,0.44016097,3,10605.0,Low S/N Liner,0.0426267,-20.9002037,0.9497944,446810.0,10.697274,-21.706238,0.0426267
587738615948050533,159.4181,33.944548,13.99253,1.001004,2.8617617,0.5768843000000001,0.45415516,4,14798.0,AGN non-Liner,0.0583158,-21.2871418,0.779462,446825.0,10.727346,-22.197279,0.0583158
587738615950278705,165.47068000000004,35.114604,6.8405508,0.42479052,1.4574047,0.89540847,0.59904449,3,23929.0,SF,0.0350236,-19.846960100000004,0.5388573,446897.0,9.921252,-20.693151,0.0350236
587738615950868486,166.9959,35.463259,10.026324,1.2295261,3.1530237000000003,0.80651796,0.43906173,5,2583.0,AGN non-Liner,0.0287747,-20.9847469,0.7348908000000001,446934.0,10.563725,-21.737766,0.0287747
587738615952572488,171.88706000000005,36.071334,12.428366,0.97066309,3.0369314,0.9076458,0.57148214,4,6189.0,AGN non-Liner,0.0344796,-20.7900734,0.8758826,447033.0,10.615518,-21.581203,0.0344796
587738615956111423,181.82759,36.657091,7.6375359,0.84394644,1.5234393,0.29084064,0.43260122,4,2176.0,Composite,0.020826400000000002,-20.218065300000006,0.7332635999999999,447174.0,10.240374000000001,-21.08742,0.020826400000000002
587738616481185898,149.7208,31.620298,9.8171523,1.1049478,2.3965531,0.76173214,0.80520383,4,4227.0,AGN non-Liner,0.021415299999999998,-19.9998779,0.9459894,462274.0,10.341216000000001,-20.760214,0.021415299999999998
587738616482234478,152.25638999999995,32.491699,5.5309300000000015,0.34134818,1.3930424,0.62159652,0.24036296,4,5277.0,SF,0.019730900000000003,-19.5909271,0.3803711,447261.0,9.718675,-20.433699,0.019730900000000003
587738616486101055,162.54519,35.033695,8.130261200000001,3.0457543,1.9845803,0.69814718,0.52671574,3,12019.0,Composite,0.04125,-20.6799774,0.5587785,447389.0,10.310938,-21.558937,0.04125
587738616487411724,166.01672,35.593968,14.823645,2.3504993,3.3182752,0.60327363,0.56467604,3,10594.0,SF,0.043292500000000005,-20.614563,0.8061712,447413.0,10.473953,-21.758734,0.043292500000000005
587738616488591414,169.39001000000005,36.064053,4.061305399999998,0.8743646999999999,1.2058091,0.64734375,0.17987938,5,8781.0,SF,0.025822900000000003,-19.9736958,0.3547393,447463.0,9.809396000000001,-20.684917000000002,0.025822900000000003
587738616491016203,176.12448,36.885728,9.657573199999998,2.5180373,2.5821788,0.76619595,0.51485923,4,12633.0,Not used,0.0380432,-20.539081600000006,0.8278049999999999,447565.0,10.498063,-21.326929999999997,0.0380432
587738616493178892,182.28281,37.110924,3.8650559,0.96910086,1.2492575,0.54483741,0.36488638,4,27006.0,SF,0.0218564,-18.7102203,0.466332,447616.0,9.406728,-19.528881,0.0218564
587738617022775380,161.80261000000004,35.33604000000001,4.1030849,0.64697242,1.0117304,0.43761523,0.34176588,4,7192.0,unmatched,0.023561900000000004,,,,,-20.625,0.023561900000000004
587738617566658645,181.47262,38.065896,14.387921,2.3044462,3.7067321,0.75938645,0.51854696,5,20630.0,Low S/N Liner,0.05230880000000001,-20.8082619,0.7876655,448457.0,10.538739,-21.722265,0.05230880000000001
587738618091405327,148.08373999999995,32.474117,6.7587334000000014,0.99981667,1.4679763,0.49049857,0.4249913,5,31028.0,Not used,0.043040300000000004,-20.1816025,0.8204734,462566.0,10.324667999999999,-20.986269,0.043040300000000004
587738618098024451,165.71492,36.783485,11.367875,0.423204,2.3787155,1.4784576,0.53856791,3,2937.0,Unclassifiable,0.0249505,-20.6049366,0.951871,448723.0,10.582673,-21.330328,0.0249505
587738946131132437,141.8479,30.440814000000003,18.774197,1.634168,2.7902575,0.92488195,0.68352611,5,1504.0,Composite,0.026950099999999998,-21.0266857,0.7835081,465765.0,10.630948,-21.910372,0.026950099999999998
587738946132574387,145.33881,31.84229,3.4344318,0.59851457,0.71468113,0.24410496,0.33940404,5,134387.0,SF,0.0263399,-17.9408054,0.4196505999999999,461672.0,9.070402,-18.781742,0.0263399
587738946139783216,164.2755,37.242705,16.177062,3.6106711,2.8895896,1.2397184,0.66677563,5,4965.0,SF,0.0263183,-20.2418747,0.7330859000000001,449185.0,10.268989,-21.118513,0.0263183
587738946144239776,177.08348,38.748347,10.501155,1.5356434,2.7245707,0.77297432,0.31902448,4,11771.0,AGN non-Liner,0.05541030000000001,-21.3239441,0.6375025,449349.0,10.659179,-22.257505,0.05541030000000001
587738946657059143,118.21369,17.56002,3.2489436,0.39415838,0.56908359,0.20267311,0.441209,6,34514.0,SF,0.0159186,-17.8120079,0.6147779000000001,459967.0,9.198953,-18.668723999999997,0.0159186
587738946662629527,129.5456,24.89527600000001,7.3095827999999985,1.8311302,2.0038789,0.67510888,0.35080665,3,1492.0,Not used,0.028363599999999996,-21.241333,0.7819499,449527.0,10.754663,-22.019997,0.028363599999999996
587738946665709572,136.22833,28.384304,13.719472,0.9696159,3.5362675,1.5551821,0.91779551,3,3947.0,SF,0.0269143,-20.5431442,0.7534214,449644.0,10.399497,-21.324028,0.0269143
587738946673442993,155.437,35.509306,6.6872690000000015,0.53278,1.5975225,0.63800242,0.36629048,4,92349.0,Unclassifiable,0.054047300000000006,-19.7938576,0.793098,449862.0,10.129975,-20.71861,0.054047300000000006
587738946676326440,163.2919,37.424644,10.495749,1.3783988,2.7424162,0.44869914,0.37170082,5,5014.0,SF,0.0256705,-20.2763042,0.6433373,449981.0,10.200632,-21.044833999999998,0.0256705
587738946676719843,164.37162,37.598621,6.2203201,1.0698716,1.3740187,0.52086904,0.30762961,5,77899.0,AGN non-Liner,0.0368619,-19.1784439,0.6385179,450014.0,9.782652,-19.96744,0.0368619
587738946677309452,165.93249,37.897998,6.2609213,0.92270828,2.6364035,0.87638541,0.60179445,4,158406.0,SF,0.0429801,-18.8927021,0.5872458,450043.0,9.626435,-19.772585,0.0429801
587738946683076613,182.70668,39.47280900000001,8.814737599999997,0.23739677,1.8273555,0.62232871,0.41734892,5,816.0,AGN non-Liner,0.0226148,-20.9613495,0.774838,450292.0,10.62423,-21.84262,0.0226148
587738947193602428,117.30053999999998,17.566154,6.3890806,0.74792353,1.6702689999999998,1.0908038,0.49362063,6,16368.0,AGN non-Liner,0.0287871,-19.6358719,0.7185071999999999,277457.0,9.988585,-20.522228,0.0287871
587738947199696932,129.62554,25.399716,14.658848999999998,1.3954155,2.3761561,0.86822928,0.5180153000000001,4,28080.0,SF,0.0519302,-20.5929012,0.6662199000000001,450540.0,10.381908000000001,-21.476543,0.0519302
587738947212017824,159.85169,37.14677,6.2863996,0.55764253,1.209848,0.6936306,0.43419581,4,97339.0,Unclassifiable,0.0551936,-19.7964077,0.8728761999999999,451007.0,10.212923,-20.71826,0.0551936
587738947213197363,163.21473999999995,37.739731,8.807324699999997,3.0666773,2.5113886,1.0118936,0.39819415,4,10129.0,Composite,0.0415329,-20.820652,0.6170599,451049.0,10.400702,-21.68382,0.0415329
587738947214704685,167.45699,38.509001,4.4627462,0.83205751,1.6416542,0.72010923,0.39813604,3,23772.0,low S/N SF,0.032798400000000005,-19.6994514,0.5619761999999999,451121.0,9.887639,-20.54774,0.032798400000000005
587738947217784943,176.31007,39.6636,8.813918,1.6853638,1.9182607,1.2549224,0.38605658,6,51333.0,low S/N SF,0.051540499999999996,-20.1371689,0.6797806,451218.0,10.19097,-21.036807999999997,0.051540499999999996
587738947221913714,188.56352,39.856976,5.124496700000001,1.2884606,1.9681587,0.80913458,0.18707256,3,54527.0,low S/N SF,0.0564638,-20.301700600000004,0.5662906999999999,451353.0,10.175039,-21.220879999999998,0.0564638
587738947730800787,117.7575,18.262688,7.7380463000000015,1.6048325,1.8476338,0.59007046,0.57738904,3,142932.0,SF,0.0447158,-18.8766747,-0.0099686,451376.0,9.148335000000001,-20.000206,0.0447158
587738947740499982,138.21192,30.212285,6.2551004,0.36707714,1.5863748,0.53470639,0.36791904,6,3017.0,AGN non-Liner,0.0217528,-20.2409248,0.8764771,451657.0,10.37539,-21.007051,0.0217528
587738947743187138,144.74594,33.065543,4.1713535,1.0335157,1.5943754,0.20683375,0.28851674,3,48814.0,SF,0.0377634,-19.4931221,0.4757764,451745.0,9.765862,-20.373232,0.0377634
587738947746660468,153.62797,35.842139,6.0190477,2.0337837,1.3714462,0.73931356,0.36589043,5,25309.0,SF,0.0345545,-19.736105,0.3251864,354805.0,9.700318,-20.615194,0.0345545
587738947755376732,178.42633,40.174442,9.2645834,1.941724,2.2687037999999995,0.48356653,0.44952859,5,51735.0,Unclassifiable,0.05563819999999999,-20.2780457,0.865002,452209.0,10.400966,-21.202065,0.05563819999999999
587738948286021805,160.23468,38.033031,3.3721226000000004,0.42244642,1.1051056,0.46606066,0.27269818,5,47903.0,SF,0.027195599999999997,-18.8046913,0.4658804,452757.0,9.465629,-19.632689000000003,0.027195599999999997
587738948286677009,162.11625,38.397174,17.364885,1.6456041,3.2878287000000004,0.4784261,0.56586758,5,1944.0,Composite,0.0255588,-20.7109318,0.7145911,452778.0,10.490032000000001,-21.620562,0.0255588
587738948287135788,163.42417,38.770246,16.998239,2.0401925,2.7837879,0.65839971,0.67293988,4,11709.0,SF,0.035787400000000004,-20.3718395,0.6922676999999999,452801.0,10.293743,-21.234539,0.035787400000000004
587738948290019484,171.84129,40.013056,3.3285988,2.0972361,0.56351254,0.29429229999999995,0.40898491,4,7899.0,unmatched,0.00674975,,,,,-17.805695,0.00674975
587738948822171768,158.13535,37.912688,10.466117,1.9599666,2.0248577,0.39446045,0.53312819,3,55257.0,Composite,0.0503004,-19.9805584,0.7539911,358239.0,10.193605999999999,-20.914463,0.0503004
587738950414696499,188.10705,36.294896,5.5744093,0.97698563,1.8551533,0.6598385999999999,0.42685504,3,16654.0,AGN non-Liner,0.0341709,-20.0108547,0.8025153,453493.0,10.218936,-20.898207,0.0341709
587738950420267015,203.57805,34.863122,6.9310907,0.96388292,2.15913,0.53693413,0.46983098,3,8789.0,Unclassifiable,0.0236417,-19.6250954,0.9035273,453619.0,10.155484,-20.499338,0.0236417
587738950952878089,191.73368,36.530944,9.3164816,1.1126516000000002,1.9290879,0.52688446,0.37841769,5,10000.0,SF,0.0405181,-20.7389259,0.662754,453735.0,10.423323,-21.643375,0.0405181
587738950956417235,201.82825,35.56832100000001,6.7337062,1.5065581,1.7180078,0.36636556,0.32843190000000005,4,164634.0,SF,0.0424729,-18.8750725,0.2634078,453870.0,9.329591,-19.73685,0.0424729
587738951489486893,191.10914,37.121211,11.073531,1.8611021,2.5115675,0.57748378,0.329183,5,476.0,AGN non-Liner,0.0232793,-21.3971348,0.8685361999999999,454060.0,10.820016,-22.193707,0.0232793
587738951493156928,201.5381,35.934425,8.1664369,0.2095178,2.0786311,0.41816089,0.37558482,3,448.0,Composite,0.018784099999999998,-20.8635292,0.8107178,454170.0,10.587829,-21.744685999999998,0.018784099999999998
587738951496171572,209.67013,34.524538,9.5380941,2.1104025,2.1586474,0.86520689,0.41299739,4,7240.0,Composite,0.035074,-20.648138,0.5032726,454234.0,10.241308,-21.504547,0.035074
587738952025309197,188.06502,37.528252,6.919903,1.3196093999999998,0.99814601,0.52008067,0.79898348,3,32118.0,SF,0.021058,-18.5739479,0.738088,454296.0,9.60902,-19.325459,0.021058
587738952027734072,195.05673,37.141421,10.7746,1.3081119,2.8738533,1.0030960999999998,0.82832049,6,21966.0,Unclassifiable,0.0355949,-20.0005512,0.9615701,454393.0,10.355113000000001,-20.797375,0.0355949
587738952561721349,186.73111,37.908974,8.1069698,0.39180737,2.6723848,0.7903150999999999,0.39082975,5,1316.0,AGN non-Liner,0.0226601,-20.717481600000006,0.7743174,454617.0,10.48877,-21.592472,0.0226601
587738952562114569,187.89365,37.980559,3.5942042,0.69148489,0.89928885,0.40276938,0.27461544,4,10696.0,SF,0.0237898,-19.5582466,0.3809265,454629.0,9.701032000000001,-20.370153,0.0237898
587738953101606936,195.51597,37.980891,6.3828792000000005,0.43732957,1.0208364,0.14551742,0.39859591,4,27232.0,SF,0.035902300000000005,-19.8148079,0.4285557,454965.0,9.837058,-20.65964,0.035902300000000005
587738953105473543,206.47536,36.565939,10.846578,0.61258939,1.9992521,0.78703504,0.61067527,5,5674.0,low S/N SF,0.0265172,-20.2694778,0.973524,455100.0,10.468271000000001,-21.04606,0.0265172
587738953105473604,206.54138,36.504384,6.9448436,0.55337496,3.3754858,1.1763037,0.37128013,3,38105.0,SF,0.055255099999999994,-20.5729141,0.4443676,455101.0,10.163661,-21.432188,0.055255099999999994
587739096444305579,161.74228,34.2088,10.460873,0.72567639,2.105466,0.94050736,0.55874403,3,31199.0,Low S/N Liner,0.046482300000000004,-20.2620411,0.7183469,455497.0,10.272587,-21.153803,0.046482300000000004
587739096446533684,167.77193,35.243592,9.8287086,0.76737233,2.4811065,1.1136399,0.45132739,5,43859.0,Low S/N Liner,0.058910199999999996,-20.5219707,0.9134859,455550.0,10.534802,-21.447210000000002,0.058910199999999996
587739096447647748,170.79054,35.685612,7.2906674,1.7361918,1.5532636,0.45287128,0.35444924,5,26383.0,SF,0.024761000000000002,-18.8943844,0.4067809,455597.0,9.438597999999999,-19.806372,0.024761000000000002
587739096451711047,182.22621,36.455614,3.7123831,0.2990916,1.0837584999999998,0.16794528,0.39762736,4,43175.0,low S/N SF,0.022674,-18.4417458,0.6240034999999999,455775.0,9.44507,-19.301983,0.022674
587739096451776534,182.44553,36.46286,8.6303551,1.9266488,1.8339624,1.0878219,0.58729161,4,3167.0,Low S/N Liner,0.0234735,-20.2800922,0.9205733,455777.0,10.412353999999999,-21.152716,0.0234735
587739096454791181,190.99428,36.30644,8.1517759,1.2811013999999998,1.7828177,0.57691947,0.63156417,3,32680.0,SF,0.0404875,-19.9416656,0.5061281,455891.0,9.996291000000001,-20.811075,0.0404875
587739096456691845,196.3988,36.071882,6.8196762,1.2322537,1.7807681,0.57497101,0.47325829,5,76099.0,low S/N SF,0.036492000000000004,-19.082168600000006,0.6111916999999999,455973.0,9.704972999999999,-19.955070000000003,0.036492000000000004
587739096457674760,199.06746,35.762413,4.1464508,1.1716204,1.1325216,0.92583125,0.45244411,3,8718.0,SF,0.0176226,-18.7634201,0.6496843000000001,460772.0,9.674205,-19.841927,0.0176226
587739096981176450,161.62275,34.568624,6.1017773,1.8844391,2.0772735,0.50814299,0.44320937,3,86638.0,Composite,0.0439135,-19.3769112,0.7257079000000001,455990.0,9.9298,-20.27642,0.0439135
587739096984846412,171.67983999999996,36.165138,5.2965328000000005,0.32434543,1.5426238,0.40592476,0.35920909,3,46649.0,Composite,0.037961199999999994,-19.54356,0.5158077,456146.0,9.795549000000001,-20.394571,0.037961199999999994
587739096985698342,174.13902,36.41034000000001,3.0436674,0.5526687,0.46641975,0.14478279,0.3514178,4,929.0,unmatched,0.00523334,,,,,-18.549679,0.00523334
587739096988778583,182.76062,36.99831,4.376737,1.2171932,1.0467109,0.30438198,0.34161091,6,23602.0,SF,0.023466499999999998,-18.9732742,0.6033824000000001,456286.0,9.629942,-19.79805,0.023466499999999998
587739096993693846,196.877,36.37797800000001,10.99523,1.9252723000000005,1.9626648,0.6602610999999999,0.41551664,5,13218.0,Low S/N Liner,0.0388071,-20.5885239,0.7822859000000001,460869.0,10.448039999999999,-21.352951,0.0388071
587739097249808422,162.1034,34.711411,2.9184365000000003,0.49788643,0.43024527,0.08509141,0.36046511,5,387.0,unmatched,0.005416,,,,,-19.072004,0.005416
587739097520209929,167.31701,36.02108300000001,13.448541,1.2123109,2.3722836,1.0849444,0.62627676,5,903.0,Unclassifiable,0.021323500000000002,-20.9457054,0.98491,456544.0,10.75963,-21.657255,0.021323500000000002
587739098060488790,177.03053,37.452632,15.427213,1.5331958,4.5454242,1.4948591,0.63636322,5,13251.0,Low S/N Liner,0.0430896,-20.7689686,0.9648866,457175.0,10.661404,-21.578915,0.0430896
587739098061471762,179.79244,37.793399,5.978457700000001,1.258643,0.90797193,0.14162016,0.43076042,6,5310.0,SF,0.0107374,-18.1878262,0.5198949,457218.0,9.314952,-19.084629999999997,0.0107374
587739098069073958,201.59893,36.747524,8.392873199999999,1.4548194,2.0813177,1.0438473,0.3852134,4,11850.0,Low S/N Liner,0.0474409,-21.0571594,0.8626424000000001,461182.0,10.693458999999999,-21.877314000000002,0.0474409
587739098593886256,166.99816,36.872285,11.675766,1.179088,2.2817704,0.74904605,0.48332324,6,1769.0,Composite,0.0267091,-20.9218044,0.6357651,457455.0,10.473202,-21.799173,0.0267091
587739098599391414,182.80631,38.229489,3.8102480000000014,0.74071679,1.016544,0.49493167,0.30381251,4,30488.0,SF,0.0229022,-18.7521458,0.430411,457633.0,9.414805,-19.578228,0.0229022
587739099132067861,170.66262,37.765106,3.6223414,0.41738975,0.51754256,0.07241750400000001,0.36861233,4,360.0,unmatched,0.00669609,,,,,-19.573969,0.00669609
587739099135344714,180.13168000000005,38.611112,15.667601,3.0046908,2.3251748,0.5485543,0.77676389,5,11761.0,SF,0.037324300000000005,-20.4685459,0.6133081,457883.0,10.241648,-21.336197,0.037324300000000005
587739099140587578,195.4121,38.14236500000001,9.222144,2.5197341,2.1388580000000004,0.94939058,0.64526118,5,30943.0,SF,0.0379808,-19.8387394,0.5292524000000001,457988.0,9.924938000000001,-20.693571,0.0379808
587739114698768599,121.77778,18.763134,4.505009200000001,0.57493341,0.99932125,0.21786578,0.42557661,5,8756.0,SF,0.015867,-18.7944565,0.5743503000000001,459022.0,9.550933,-19.61336,0.015867
587739114701193327,126.77484,21.645283,12.157476,1.2818075,3.3865568999999995,1.5465395,0.41730251,5,970.0,AGN non-Liner,0.025195500000000003,-21.2302094,1.0005620000000002,459118.0,10.892777,-21.98457,0.025195500000000003
587739114702438726,129.48226,23.01245,6.0517350999999975,1.1048515,2.4201865,0.83807614,0.32006857,4,22898.0,SF,0.0421223,-20.2560101,0.65752,459163.0,10.206465,-21.166657999999998,0.0421223
587739114707025957,139.60998999999998,28.059175,4.2175815000000005,0.78631564,1.3277392,0.38823223,0.308302,4,50774.0,SF,0.022691,-18.3244114,0.5229796,459309.0,9.348527,-19.183422,0.022691
587739114707026119,139.65219,27.98592,3.7339438,0.65788642,0.69342557,0.15175929,0.48222356,6,74715.0,Composite,0.027677800000000002,-18.4588833,0.8566606999999999,459312.0,9.653922999999999,-19.337429999999998,0.027677800000000002
587739114707222694,140.22701999999998,28.153775,5.3003436,0.84623972,0.78187231,0.30296698,0.27340158,3,17080.0,SF,0.0254417,-19.3356991,0.4033534,459322.0,9.637781,-20.181269,0.0254417
587739115237146833,124.60743,20.787493,5.3813691,1.333533,0.89207972,0.31921216,0.53688538,5,11302.0,low S/N SF,0.0161738,-18.6253529,0.5713454000000001,459562.0,9.50545,-19.482025,0.0161738
587739115243176109,137.78853,27.728845,13.55062,1.9487233,2.4557096,0.79368975,0.77558229,5,163219.0,Composite,0.046206699999999996,-19.123085,0.5866197,459799.0,9.708739,-19.908720000000002,0.046206699999999996
587739115774214259,124.79477,21.435776,8.2677002,0.62971456,2.1240406000000003,0.63712371,0.50588795,5,340.0,AGN non-Liner,0.0161482,-20.7586117,0.9552265,460100.0,10.655092,-21.531507,0.0161482
587739115774673089,125.84466,21.96969,3.8733259,1.209368,0.56278872,0.08348535900000001,0.42170155,3,40906.0,low S/N SF,0.0157553,-17.8284531,0.6065937,460125.0,9.216727,-18.540207000000002,0.0157553
587739115781619801,141.32248,29.491893,13.210739000000002,2.0313939,2.295845,0.81671196,0.70111468,4,7049.0,SF,0.0265744,-20.1283112,0.8088590999999999,465155.0,10.258235,-20.906137,0.0265744
587739116315345022,133.75983,26.675341,3.8276804,0.56536492,0.99815679,0.16232951,0.35937902,3,19639.0,SF,0.0273832,-19.4417267,0.5189117999999999,460551.0,9.768596,-20.284689,0.0273832
587739130810859652,220.64695,30.958412,5.188771900000001,0.52397568,0.9894881,0.57252364,0.41573883,6,39508.0,low S/N SF,0.022943599999999998,-18.5625954,0.4665237,474966.0,9.399749,-19.412157,0.022943599999999998
587739131343601821,210.17034,34.147158000000005,7.7339428,1.5824446,1.7309988,0.61322754,0.39913609,4,19149.0,Composite,0.0431083,-20.4599075,0.7046802,412445.0,10.330867,-21.330714999999998,0.0431083
587739131345698890,215.73055,32.850654,9.6320034,2.2179265,1.8847092,0.22226613,0.42063179,3,1840.0,AGN non-Liner,0.0341784,-21.6519775,0.5799147,412481.0,10.716014999999999,-22.312166,0.0341784
587739131346878674,218.73926,31.896487,11.392505,2.7094224,1.879472,0.49698975,0.50219311,4,110483.0,SF,0.0556932,-19.8390923,0.7142485,412518.0,10.079183,-20.626070000000002,0.0556932
587739131353628908,234.86652,25.736422,10.987719,1.0388141,3.4504782,2.1054677,0.53059521,7,22971.0,SF,0.04962419999999999,-20.7226887,0.7476245,412900.0,10.467360000000001,-21.533031,0.04962419999999999
587739131878113295,203.8465,35.960919,7.4171652,2.1294488,2.7113657000000004,0.36265513,0.48744572,3,65920.0,Composite,0.0573634,-20.1706524,0.7859562,461037.0,10.313972,-21.109932,0.0573634
587739131878113478,203.92589,35.881571,14.445353,2.9323713,4.2125455,0.93805231,0.57005179,5,24388.0,Low S/N Liner,0.058725699999999985,-20.933103600000006,0.9411415,461048.0,10.69994,-21.874151,0.05872569999999999
587739131879293091,207.09215,35.253932,6.528429,0.96651376,1.6257005,0.41248461,0.41300203,3,40109.0,SF,0.0548871,-20.4576416,0.5329761,461090.0,10.237292,-21.366413,0.0548871
587739131882242115,214.97581,33.424093,3.6733721,0.54146267,1.2781436000000002,0.47599369,0.42540247,4,42715.0,SF,0.024569099999999996,-18.7721462,0.2457111,412996.0,9.197707000000001,-19.448881,0.024569099999999996
587739131891875910,238.08638,24.626601,8.4269133,0.65784065,1.8975927,0.14881979,0.27133508,3,2763.0,SF,0.032010500000000004,-21.0104618,0.5585665,465987.0,10.480138,-21.94582,0.032010500000000004
