galaxyid,kind,ra,dec,z,app_mag,petro_abs_mag,central,lum_oiii,gz2id,gz2class
296166,type2,212.59623,54.723126,0.103684,17.34597717570962,-20.278616,1,39.855907946883505,,
293646,type2,211.8764,53.349275,0.163136,17.709224135457546,-20.9821892,1,41.08838221546202,,
295418,type2,212.50217,54.141053,0.041736699999999995,16.09977467162165,-19.45504,1,39.20472398739869,75598.0,Ec(d)
299251,type2,212.31134,54.582003,0.07556399999999999,16.94581948493828,-19.9502354,1,39.531533535053846,198854.0,Sb2m
295413,type2,211.95362000000003,54.307248,0.0786715,17.347759711100153,-19.640481899999997,1,39.702873065125644,,
294560,type2,210.24167000000003,54.17091800000001,0.052127599999999996,17.620081254566788,-18.4338055,1,39.722909979545534,,
299219,type2,209.16224,55.09752099999999,0.0738181,16.496877910854767,-20.3457813,1,39.588702040977054,114072.0,SBc2l
300263,type2,210.47146,55.80796700000001,0.0848595,16.27589210050051,-20.8860111,1,39.620626288886506,94147.0,SBb(r)
299230,type2,209.90374,55.011745999999995,0.122029,17.186918659175642,-20.8176632,1,40.54139667511178,,
296153,type2,211.10117999999997,54.934994999999994,0.0679543,15.4145570089727,-21.2394733,0,39.583462782657215,28970.0,Ei(o)
299858,type2,211.50248,55.225207999999995,0.0415483,16.463059576634684,-19.0816326,1,39.08214065166725,123382.0,Ec
300313,type2,212.38267000000002,55.264784999999996,0.04215019999999999,16.15355014521672,-19.4233265,0,39.889568834117824,83066.0,Ser(d)
296977,type2,212.87125,55.121835,0.0407334,14.48413190757243,-21.0162563,0,39.06998385980607,6839.0,Sb2m
297637,type2,212.46632999999997,55.578518,0.0879972,17.445767669242393,-19.799634899999997,0,39.98475178380025,,
320132,type2,216.53662000000003,40.133839,0.130222,16.461327693368585,-21.6958599,1,40.05278903094703,118577.0,SBc1l(m)
313117,type2,215.91178,40.08618,0.0986039,15.88472221444104,-21.6233978,1,40.2153505819549,54975.0,Ei
313111,type2,215.50582000000003,40.136157,0.16256500000000002,17.62884819751631,-21.0541897,0,40.728980861501945,,
313101,type2,215.34569,40.310186,0.16581700000000002,17.096788846205403,-21.633588800000002,1,40.25454110021752,223725.0,Sc?t
312185,type2,214.15753999999998,40.216309,0.0201917,14.999858560779936,-18.9435863,1,38.7008534187096,31542.0,Ser
313070,type2,214.02115,40.503094,0.08176649999999999,17.578842692364812,-19.497823699999998,0,40.85314911148392,,
312182,type2,213.77631,40.194445,0.0673642,15.490806748949261,-21.143384899999997,0,39.397023246512745,28414.0,SBb2l
322227,type2,214.35957000000002,41.523164,0.0861551,16.580259256619566,-20.616472199999997,1,41.190963323250095,125152.0,SBc
323227,type2,214.69606000000002,41.914289000000004,0.11885699999999999,16.666951474528805,-21.2759514,1,40.38788021084446,135661.0,Sb2t
321114,type2,213.94675,41.306778,0.0256668,15.86589978881327,-18.6074467,1,39.04941226771111,54387.0,Ei
