name,z,flux,luminous
J152452.61+331245.9,0.0787028,-14.693229,40.488931
J095621.90+123631.6,0.0787753,-14.649401,40.533603
J142456.15-002233.8,0.0788415,-14.422866,40.760907
J010501.52-011224.3,0.0790005,-14.813504,40.372114
J122852.14+032232.9,0.0790283,-15.222942000000002,39.962999
J094410.75+393829.9,0.0790409,-14.518004,40.668083
J001645.00+155029.0,0.0790577,-15.295791,39.89049
J150356.18+462729.9,0.0791057,-14.348615,40.838222
J145124.02+354537.7,0.07911389999999999,-14.604651,40.582281
J122030.52+042949.6,0.07912860000000001,-14.522435,40.664668
J144726.59+023115.8,0.07923839999999999,-15.025012,40.163361
J112214.52+524934.8,0.07925239999999999,-15.017075,40.17146
J075809.05+320228.0,0.07928489999999999,-14.657723999999998,40.531186
J110547.14+022623.5,0.0793175,-14.252502,40.936785
J115610.77+045943.4,0.07945419999999999,-14.07316,41.117705
J092646.22+331040.2,0.07947749999999999,-14.919161,40.271972
J135639.84+400222.9,0.0794892,-15.350504,39.840764
J222853.31+122122.3,0.0795404,-14.846706,40.345152
J134909.63+040448.3,0.0795656,-15.035583,40.156565
J133344.24+044755.2,0.0795998,-14.713566,40.478976
J112055.10+020705.4,0.0796742,-14.493982,40.699416
J205903.75-054434.2,0.0797812,-14.259269,40.93535900000001
J142932.70+364535.1,0.0797929,-14.320972,40.87379
J124016.32+022154.4,0.079907,-15.034696,40.161376
J104815.60+410514.9,0.0799102,-14.766696,40.429413
J230151.78-100519.7,0.0799543,-14.569594,40.62702
J102340.34+020159.9,0.0799675,-14.886823,40.309943
J231411.48-002149.3,0.07999780000000001,-13.653354,41.543759
J225122.09-085723.2,0.08007239999999999,-14.879182,40.318785
J142428.11+551517.1,0.0800937,-14.287753,40.910458
J093230.66+105930.1,0.0801029,-14.299878,40.898438
J130717.37-012802.5,0.0801327,-14.999722,40.198935
J123441.94-010034.8,0.0801411,-14.778157,40.420596
J015910.36-002347.4,0.080215,-14.725439,40.474159
J092405.11+035837.6,0.0802393,-14.681172,40.518704
J234536.18-003000.8,0.0803413,-14.588166,40.612874
J115209.28-013928.6,0.080439,-14.390553,40.811601
J112445.24+622513.8,0.0804788,-15.195733,40.006875
J123955.74+015450.7,0.08074479999999999,-14.620267000000002,40.585366
J015605.14-000721.7,0.0807517,-14.146029,41.059683
J140452.65+532332.1,0.0808357,-13.947114,41.259551
J015712.09+140208.2,0.0809279,-15.440773000000002,39.766937
J104827.56+403318.1,0.0809529,-14.123073000000002,41.084921
J115222.86+060249.3,0.08098469999999999,-14.256957,40.951397
J074203.70+225401.0,0.0810309,-14.90634,40.302537
J110408.62+023540.0,0.081055,-15.011918,40.197231
J152130.75+523200.0,0.0811318,-15.636346,39.573672
J152211.95+331354.5,0.0811921,-14.327507,40.883192
J103959.80+092934.3,0.0813144,-15.163737,40.048343
J111653.99+593146.8,0.08138519999999999,-14.270349,40.942529
J132306.37+035818.7,0.0814625,-15.026014000000002,40.187735
J113231.34+112913.4,0.08172439999999999,-14.574237,40.642457
J173708.14+541220.9,0.0817599,-14.555757,40.661335
J120133.51-025129.5,0.08180230000000001,-14.403854,40.813714
J221206.75-004346.2,0.08194850000000001,-15.557042,39.662164
J221445.87-092300.9,0.0819932,-14.808496,40.411211
J165417.19+191032.2,0.0819974,-14.671517,40.548237
J224959.63-094356.2,0.08205939999999999,-14.626037,40.59441
J082335.86+354501.9,0.08207060000000001,-15.174197,40.046375
J171001.52+574628.0,0.0820972,-14.919572,40.301298
J103139.88+434448.0,0.0821171,-14.982364000000002,40.238728
J225946.55-091940.8,0.0822626,-14.604357,40.61836
J105234.80+393349.5,0.08230319999999999,-14.663394,40.559775
J010411.39-104710.3,0.0823173,-14.744849,40.478478
J142935.52+350757.1,0.08240700000000001,-14.574846,40.64948
J004632.87-095711.7,0.0824317,-15.040259,40.184342
J145720.47+454721.7,0.08244510000000001,-14.479212,40.745538
J124136.82+033923.5,0.0824524,-14.889569,40.335263
J124631.45-015841.5,0.0824694,-14.082303,41.142718
J115430.56-013213.6,0.08249780000000001,-15.067234,40.158103
J113807.50+095621.4,0.0826537,-14.361021,40.866049
J152842.04+033032.1,0.08266889999999999,-14.972514000000002,40.254725
J155351.61+533340.0,0.0828191,-15.073049,40.155856
J130335.09-025417.1,0.082861,-15.381909,39.84746
J091449.47+494530.4,0.08286289999999999,-14.372534,40.856856
J123843.44+092736.6,0.0829016,-13.252984,41.976835
J123945.70+093054.2,0.0829294,-14.809686,40.420441
J172613.28+643329.3,0.0829836,-14.687023000000002,40.543704
J130414.50+652044.1,0.0829997,-14.318079999999998,40.912825
J142401.08+365250.2,0.08303989999999999,-15.021795999999998,40.209553
J223532.99+142627.3,0.08315639999999999,-14.535076,40.697561
J230120.41-085059.8,0.0832355,-14.560123999999998,40.673386
J004443.79-103520.5,0.0832477,-15.001705,40.231939
J232553.24-100546.6,0.0833181,-15.055839,40.178581
J012330.59-092008.3,0.08334810000000001,-14.573322,40.661429
J141535.63+621431.6,0.0834701,-14.850761,40.385333
J091435.05+405454.4,0.083493,-14.676647,40.559699
J152741.35+030911.6,0.08351360000000001,-14.484369,40.752204
J094828.32+580120.3,0.08358610000000001,-14.403804999999998,40.833565
J121613.64+564646.6,0.083607,-15.13705,40.100549
J115013.03-015818.8,0.0836568,-14.818411,40.419735
J075117.37+381410.4,0.0837059,-14.629624,40.609061
J092411.85+495956.6,0.0837279,-14.231257,41.00767000000001
J145802.53+582946.8,0.08377739999999999,-15.098258,40.141211
J125956.91+430428.9,0.0837983,-14.946981,40.292718
J093958.08+573018.0,0.083832,-15.197574,40.042494
J090107.42+085459.3,0.0838865,-13.969577,41.271088
J145416.39+531508.4,0.08394460000000001,-15.071892000000002,40.169409
J144603.99-013203.4,0.0840346,-14.324034,40.918251
J081740.12+271130.8,0.0842492,-14.191446,41.053182
J032527.48-063838.3,0.0842517,-15.290727,39.953929
J131058.37+024710.6,0.08432139999999999,-13.639073000000002,41.606342
J131133.55+473122.6,0.08432680000000001,-14.952926,40.292548
J142743.36+364007.2,0.08434,-14.020631,41.224987
J124311.55+013341.1,0.0844472,-15.104309,40.142476
J144019.45+012021.1,0.0845597,-15.339939,39.90807
J214602.70-071153.6,0.08476080000000001,-14.948543,40.301648
J132123.26+000441.4,0.08488330000000001,-13.809667,41.441852
J113520.21+100533.3,0.0849463,-15.136225,40.115976
J161639.97+491913.7,0.08494750000000001,-15.363341,39.888873
J122940.51+031756.6,0.08504289999999999,-15.199332,40.053913
J134555.57-021222.0,0.0851039,-15.285722,39.968182
J090021.13+524620.5,0.0851615,-14.787505,40.467021
J102645.83+433823.5,0.0852935,-15.415010999999998,39.840939
J221842.83-010929.0,0.0853154,-14.750242000000002,40.505944
J113940.82+072813.8,0.0853633,-15.286743,39.969959
J115238.85-015743.2,0.0853799,-15.531560999999998,39.72532
J214120.94-082038.8,0.08542360000000003,-15.519119,39.738232
J033347.06+001133.7,0.08547139999999999,-15.039903,40.217963
J225547.54+150142.0,0.0854852,-14.602545999999998,40.655468
J092125.56+035143.3,0.085487,-14.65314,40.604894
J132936.22+550541.4,0.0855207,-14.369214,40.889182
J023841.81-075413.5,0.085548,-15.601347,39.657342
J102826.92+450523.5,0.08560110000000001,-14.843141,40.416119
J081917.12+345939.5,0.085635,-14.279729,40.979895
J163817.36+321900.1,0.0856818,-14.577468,40.682658
J110821.81+591852.0,0.0856918,-13.877542000000002,41.382692
J153026.32+000010.8,0.085717,-14.236121,41.024383
J123521.55+503753.5,0.0857578,-14.589220999999998,40.67172100000001
J133152.89+020059.2,0.08577749999999999,-13.996523000000002,41.26463
J133703.88+604923.8,0.0858313,-14.465608,40.796121
J150611.16+480315.1,0.0858921,-15.066718,40.195663
J135423.84+394104.0,0.08589889999999999,-15.079318,40.183135
J213452.00-072653.3,0.08602510000000001,-14.616807,40.646997
J145938.95+021604.6,0.08603739999999999,-14.870704000000002,40.393231
J074253.84+244827.9,0.08610599999999999,-15.076064,40.188604
J223707.89-075056.0,0.0861117,-14.915098,40.349631
J014924.83-100913.3,0.0862039,-14.945222,40.320491
J232313.54-101225.2,0.08628179999999999,-13.928807999999998,41.337736
J213333.31-071249.2,0.0864096,-14.011446,41.25646
J123415.64+052243.2,0.08646110000000001,-13.79494,41.473514
J132103.46-033654.7,0.0865185,-14.656907,40.612157
J131451.38+413039.0,0.08666239999999999,-14.497438,40.773155
J030421.82-003002.5,0.0868408,-15.016258,40.256227
J223333.72-092028.4,0.08698560000000001,-15.438444,39.835574
J115142.02+424131.8,0.087007,-14.373582,40.900663
J104151.57+544548.0,0.0870231,-14.297710999999998,40.976704
J104252.84+545154.0,0.0871263,-14.60029,40.675215
J111015.01+122608.9,0.08714839999999999,-14.688512,40.587227
J021508.86-092935.6,0.0871845,-14.572970000000002,40.70315
J090745.82+000328.6,0.0873445,-14.745938,40.531869
J003545.38+004150.1,0.0873447,-15.341743,39.936067
J154213.68+415759.3,0.0873545,-14.449831,40.828082
J085903.91+432129.4,0.08736580000000001,-14.819229,40.458803
J073800.82+420049.5,0.08738560000000001,-14.58658,40.69166
J115216.77+023335.9,0.08744149999999999,-14.126796,41.152033
J151039.39+471316.3,0.0875787,-14.008415,41.271857
J121908.38+535213.8,0.08758110000000001,-14.562882,40.717415
J130352.47+044305.4,0.08760599999999999,-14.437008,40.843551
J223307.74+143829.5,0.08766310000000001,-14.933714000000002,40.347445
J085025.95+412400.7,0.087766,-14.717147,40.565092
J085515.45+420231.3,0.0878193,-15.066332,40.216466
J203636.71-061810.8,0.0879111,-15.099869,40.183891
J114737.12+101444.1,0.0879783,-13.871897,41.412566
J151103.64+015337.2,0.0880128,-15.033657,40.251167
J134755.16+115454.7,0.0880461,-14.454865,40.830307
J124418.94+470129.4,0.08806239999999999,-14.655609,40.629734
J085813.80+385631.6,0.08835119999999999,-13.948022,41.340336
J222918.94-081843.7,0.0883544,-14.193198,41.095193
J002101.45-104859.3,0.088532,-14.330431,40.95981
J130502.16+550938.5,0.08855419999999999,-15.118834,40.171637
J104725.85+385456.6,0.0886782,-14.497589,40.794171
J110600.63+445526.2,0.08869880000000001,-15.641743,39.650231
J124847.94-015732.0,0.0887301,-14.013906,41.278393
J000130.26-001446.1,0.0887799,-14.512104,40.780712
J104431.06+412728.1,0.0887913,-15.125657,40.167277
J000431.92-011411.7,0.088852,-15.237711,40.055853000000006
J211618.12+112040.2,0.08902719999999999,-14.845579,40.449799
J134245.86+403913.7,0.0890426,-14.457663,40.837875
J105322.52+454500.1,0.089147,-15.040747,40.25587
J143858.54+382121.6,0.08941510000000001,-14.246749,41.052635
J113605.43+421124.3,0.0897468,-14.962066,40.34073
J151625.16+315109.5,0.08978910000000001,-13.973825,41.329406
J212707.71-064917.7,0.0898816,-14.997998,40.306182
J122823.75+101225.9,0.08993530000000001,-14.925337,40.379393
