  NAME                  SPEC             RA          DEC          Z          LOGF_5007   col1     col2      col3            col4            col5        col6         col7         col8        col9          col10       col11         col12       col13   Separation
  J134928.50+461126.0   53083-1466-332   207.36874   46.190546    0.131068   -14.80      290419   1177753   207.368775788   46.190560542    0.1313434   17.0317192   17.7200012   0.9662162   -20.9855099   0.5786435   -21.1176205   0.5040795   1       0.10341807245516911   
  J112507.75+114413.5   53062-1605-038   171.28231   11.737096    0.131096   -14.34      308063   1219683   171.282289542   11.737087807    0.1311838   16.7183113   17.7200012   0.9831933   -21.2907429   0.5524343   -21.3951931   0.5005296   1       0.07790787422761081   
  J095133.32+350012.5   52999-1595-001   147.88882   35.003463    0.131119   -13.96      290849   1178653   147.888802714   35.00345949     0.1312267   16.6979465   17.7200012   0.9545454   -21.484026    1.0656151   -21.4747219   1.1110348   1       0.05251619438640597   
  J114108.11+571812.7   53033-1310-558   175.28379   57.303519    0.13113    -15.16      285616   1166860   175.283717684   57.303582495    0.1312785   17.1509628   17.7200012   1.0         -20.8940945   0.6911956   -20.892046    0.7076522   1       0.26837826079881927   
  J134425.67+535050.2   52465-1043-322   206.10696   53.847281    0.131156   -15.42      239506   987973    206.10694826    53.847331729    0.1311538   17.6292038   17.7200012   0.9850746   -20.4322109   0.8956186   -20.5188694   0.9012281   1       0.18431857054097492   
  J221623.64+114835.7   52221-0736-126   334.09849   11.809909    0.131185   -14.82      158169   713830    334.098488117   11.809911934    0.131374    17.4378242   17.7200012   0.8575342   -20.7255116   1.0002338   -20.6428356   0.9958526   1       0.012473635617975456  
  J104858.54+112342.9   53115-1601-151   162.24391   11.395253    0.131196   -14.60      326199   1257997   162.243905334   11.39524394     0.1313802   17.2440834   17.7200012   0.8984771   -20.9162807   0.8525904   -21.065609    0.9097041   1       0.036536945216824296  
  J103352.59+004403.4   51957-0273-579   158.46913   0.734269     0.131207   -13.71      13312    79197     158.469127955   0.734247188     0.1312082   16.5288563   17.6000004   1.0         -21.5285358   0.8315641   -21.7278309   0.8843766   1       0.07886750332958134   
  J081246.86+492643.6   51885-0440-467   123.19525   49.445453    0.131273   -15.29      42715    241112    123.195155475   49.445516777    0.1310821   17.3749371   17.6200008   0.8163266   -20.7873344   0.9341723   -20.5688076   0.9275118   1       0.31884951070731476   
  J150556.40+011641.5   51996-0540-320   226.485     1.278202     0.131347   -14.76      51098    266625    226.485002469   1.278196607     0.1312964   17.632412    17.7200012   0.8474576   -20.5277328   0.769803    -20.6220932   0.8599195   1       0.021351786838099247  
  J091632.81+090014.1   52976-1301-518   139.13671   9.003924     0.131416   -14.76      270842   1118128   139.136723879   9.003917916     0.1310045   16.6887379   17.7200012   0.9871795   -21.4448223   0.6709542   -21.5145473   0.6942715   1       0.053990844805245665  
  J105904.88+581920.0   52427-0949-556   164.77033   58.322235    0.131418   -15.18      213277   917851    164.770272601   58.322337726    0.1314153   17.1749325   17.7200012   0.9784946   -20.8689632   0.6883024   -21.1714764   0.6991667   1       0.3854052522896438    
  J161517.65+520926.5   52051-0623-474   243.82353   52.157351    0.131429   -14.93      119789   502860    243.823555229   52.157444251    0.1314394   17.2870312   17.7200012   0.8690808   -20.7520351   0.6342602   -20.7278576   0.6246624   1       0.340296421599251     
  J145643.89+503756.4   52786-1328-030   224.18289   50.632336    0.131486   -15.08      299366   1199799   224.182883791   50.632368445    0.1319992   16.3773403   17.7200012   0.9673913   -21.6768703   0.6148973   -21.6636162   0.6403546   1       0.11765935042769793   
  J032338.60+003845.2   51901-0414-356   50.910813   0.64589      0.131548   -15.16      175786   810585    50.910804728    0.645874803     0.1311979   16.3993244   17.6200008   1.0         -21.63064     0.6377636   -21.8238487   0.6376282   1       0.06228791720663474   
  J160139.18+383402.8   52761-1055-432   240.41323   38.567433    0.131552   -15.09      236446   980086    240.413216507   38.567443336    0.1316935   16.459589    17.7200012   0.8825911   -21.5906219   0.6550826   -21.9021626   0.6930293   1       0.05316945036059578   
  J074948.33+264734.2   52316-0858-438   117.45138   26.792828    0.131595   -13.71      195250   864835    117.451392771   26.792830714    0.1315249   17.5340328   17.7200012   0.8764706   -20.628334    0.8819634   -20.549408    0.9252259   1       0.04218676122167537   
  J102523.08+393931.1   52998-1428-455   156.34617   39.658633    0.131618   -14.43      282526   1158693   156.346229436   39.658622266    0.131813    17.0925846   17.7200012   0.8533334   -20.9569893   0.6880708   -21.1611614   0.7313447   1       0.16919852818729264   
  J004750.02-102947.7   52148-0656-102   11.958407   -10.496594   0.131639   -14.71      82078    356905    11.958424912    -10.496573491   0.1317848   17.5753746   17.7200012   0.8867925   -20.4845047   0.7179471   -20.4009285   0.6705037   1       0.09732063580951487   
  J141330.14+394612.0   53084-1379-627   213.37557   39.770012    0.131653   -13.72      384288   1391267   213.375606433   39.770008001    0.1317395   17.7182407   17.7200012   0.9659091   -20.3291702   0.7237626   -20.3693008   0.6980363   1       0.10183383198899593   
  J160832.21+314630.7   53144-1419-253   242.1342    31.775196    0.131668   -14.85      387270   1398335   242.13420337    31.775176042    0.1312187   17.2748508   17.7200012   0.8653061   -20.7125473   0.4287231   -20.7603283   0.365216    1       0.07258527237047008   
  J114051.59+054631.1   52378-0838-460   175.21496   5.775309     0.131686   -15.01      130112   527854    175.214960173   5.775306038     0.1032785   17.2171192   17.7200012   0.8461539   -20.3939457   0.9798087   -20.3611469   0.9720763   4       0.010681188446066841  
  J075956.61+421222.9   51869-0437-191   119.98586   42.206362    0.131769   -14.39      27663    193867    119.985869492   42.20636752     0.1318931   17.1805325   17.6200008   0.84        -20.8609161   0.4603956   -20.8784657   0.5150793   1       0.03218035270524726   
  J115835.34+021410.7   52017-0516-270   179.64724   2.236319     0.13177    -15.45      58299    282308    179.647270868   2.236300621     0.1317684   17.505579    17.7200012   0.9281437   -20.6630058   0.9152383   -20.6057358   0.9348248   1       0.12925806083283817   
  J102011.75+532103.8   52381-0904-166   155.04895   53.351063    0.131811   -14.72      172741   798315    155.048954133   53.35112176     0.1320035   17.0695629   17.7200012   0.9068826   -21.1030407   0.8460277   -21.1142998   0.869347    1       0.21172235790677735   
  J074948.26+345444.0   51993-0542-560   117.45109   34.91223     0.131811   -14.24      109610   468145    117.451108498   34.912225617    0.1322984   16.6246319   17.7200012   0.9285714   -21.471302    0.1551936   -21.3666649   0.1363623   1       0.056841997109408314  
  J105618.29+411751.1   52996-1435-508   164.07619   41.297529    0.131817   -15.09      345866   1298801   164.076192359   41.297536998    0.1320864   16.8172417   17.7200012   0.8530806   -21.2379971   0.6562203   -21.2195206   0.649455    1       0.029491240486652782  
  J001137.25+144201.4   52251-0752-231   2.9052      14.700398    0.131834   -14.37      162234   724214    2.905178811     14.700386848    0.1318942   16.8496799   17.7200012   0.9440994   -21.283783    0.5307486   -21.174715    0.4927295   1       0.08399877062126826   
  J080127.02+440105.3   51883-0436-002   120.36259   44.018151    0.131871   -14.99      34577    215631    120.362606538   44.018143623    0.1318619   17.005928    17.6200008   0.875       -21.0594521   0.8266774   -21.0504646   0.8407097   1       0.05038185228421997   
  J104643.94+623816.2   52376-0773-112   161.68309   62.637824    0.132021   -14.40      98797    441193    161.683075577   62.637829644    0.132194    17.1790123   17.7200012   0.84153     -20.8452473   0.3545916   -20.8269882   0.3812621   1       0.03134243171252598   
  J084011.28+075915.8   52964-1298-335   130.047     7.98771      0.132124   -15.17      271245   1119427   130.047062064   7.987708832     0.1324221   17.5631199   17.7200012   0.95        -20.5033379   0.6787803   -20.518301    0.7050045   1       0.22130260564229748   
  J082549.55+471027.8   51868-0441-578   126.45645   47.17439     0.132171   -14.27      26819    191505    126.456457966   47.174488295    0.1323328   15.9389267   17.6200008   0.8776224   -22.1141396   0.5836367   -21.9757214   0.5938143   1       0.3543985555803049    
  J142644.43+640703.8   51988-0499-424   216.68514   64.117733    0.132202   -14.60      39332    229583    216.685155589   64.117744798    0.1324444   17.5236244   17.7200012   0.8672986   -20.5186806   0.4404283   -20.6136513   0.4490343   1       0.04903145817815106   
  J135154.84+582006.1   52668-1158-463   207.9785    58.335024    0.132229   -14.75      246756   1008325   207.978560611   58.335078191    0.1324984   16.6972771   17.7200012   0.865625    -21.4626617   0.6271213   -21.7004223   0.7182583   1       0.2262289222717655    
  J105302.67+055631.8   52670-1001-049   163.26113   5.942157     0.132234   -14.38      215809   924180    163.261120112   5.942153857     0.1323744   16.713747    17.7200012   0.887931    -21.4506111   0.6520727   -21.506361    0.6785257   1       0.0371695661117732    
  J113021.41+005823.0   51614-0281-562   172.58921   0.973066     0.132337   -13.73      6409     55500     172.589241874   0.973076994     0.1325774   16.273962    17.6000004   0.9459459   -21.9078884   0.8620293   -21.9591732   0.848201    1       0.12136469304529442   
  J101913.43+524202.2   52381-0904-098   154.80596   52.700603    0.132349   -14.97      172465   797780    154.80600325    52.700689578    0.1326156   17.526989    17.7200012   0.9068826   -20.5373783   0.6239986   -20.5104332   0.6693954   1       0.32564863226230367   
  J095858.53+021459.0   52235-0501-341   149.74388   2.249734     0.132368   -14.72      59295    284754    149.743887826   2.249754891     0.1328617   17.3417339   17.7200012   0.9115044   -20.8509541   0.8577579   -20.7417183   0.8358425   1       0.0803038708704946    
  J171024.04+314818.5   52413-0976-162   257.60018   31.805133    0.132381   -14.23      150858   581288    257.600173008   31.805137401    0.1325122   17.2698994   17.7200012   0.9142857   -20.9045925   0.7382473   -20.9210186   0.6964783   1       0.026619945395331326  
  J145631.65-001114.2   51994-0309-116   224.13187   -0.187282    0.132409   -14.11      11219    70887     224.131904541   -0.187271667    0.1326886   17.4652576   17.6000004   0.9140625   -20.6623859   0.2038614   -20.5571899   0.1660711   1       0.12979179931178828   
  J014209.02-005050.0   51788-0401-129   25.537599   -0.847232    0.132421   -14.23      168017   760506    25.537580008    -0.847225885    0.1325486   16.933569    17.6200008   1.0         -21.1374035   0.7327961   -21.3274784   0.8232407   1       0.07182071525549616   
  J131129.96+621510.8   52327-0784-381   197.87483   62.252988    0.13253    -14.34      136092   544292    197.874757859   62.253051972    0.1324822   17.2633438   17.7200012   0.9583333   -20.8839645   0.4666054   -20.8182545   0.4367973   1       0.2601101996634751    
  J162556.27+411710.2   52379-0816-285   246.48445   41.286166    0.132534   -15.08      143790   564204    246.484454886   41.286167206    0.1330947   16.7068977   17.7200012   0.8823529   -21.386097    0.7999238   -21.6638641   0.7940416   1       0.013912040635297497  
  J004741.47+004129.5   51913-0394-332   11.922772   0.691538     0.132636   -13.75      172138   792320    11.922803301    0.691540682     0.1328985   17.1385155   17.6200008   1.0         -21.0375576   0.6932397   -21.1547432   0.7449155   1       0.11308831482007835   
  J104417.10+504353.9   52354-0875-606   161.07125   50.731629    0.132654   -15.21      198521   873072    161.0712629     50.731723378    0.1327922   17.3628216   17.7200012   0.9047619   -20.7067108   0.6277883   -21.0359592   0.6793993   1       0.3410299520078302    
  J115215.84+042456.1   52374-0840-186   178.06601   4.415591     0.132674   -15.51      104723   456023    178.066014686   4.415601186     0.1323852   17.5185337   17.7200012   0.8762376   -20.5504284   0.7482343   -20.8455772   0.6674104   1       0.0403429806550398    
  J125227.32+032353.6   52026-0523-329   193.11385   3.398214     0.132687   -13.98      62626    291737    193.113857292   3.39822292      0.1324733   16.9599743   17.7200012   0.8716981   -21.1678448   0.3157361   -21.0844421   0.2546399   1       0.0414473733781198    
  J113003.11+655629.2   51942-0491-001   172.51295   65.941434    0.132687   -14.32      36642    222381    172.512949309   65.941502335    0.1326096   17.4624786   17.7200012   0.8717278   -20.5779533   0.3772748   -20.655159    0.3503126   1       0.2460080902223346    
  J164544.60+225107.4   53135-1414-129   251.43584   22.852043    0.132706   -14.77      304618   1211334   251.435873984   22.852057034    0.1329201   17.3954411   17.7200012   1.0         -20.7973175   0.8635502   -20.5779037   0.8723031   1       0.12354263754885648   
  J142314.39+635803.9   51988-0499-192   215.80994   63.967739    0.132719   -13.84      38428    226868    215.809855079   63.967718998    0.1327659   17.3898468   17.7200012   0.8672986   -20.8266048   1.3654557   -20.8337173   1.3716298   1       0.1522729978172567    
  J101628.43+375912.4   52996-1427-229   154.11846   37.986786    0.13272    -15.16      281746   1157085   154.118463067   37.986782416    0.1328516   17.3412437   17.7200012   0.8472222   -20.7279663   0.5898036   -20.7903824   0.5516071   1       0.01556275607476139   
  J091505.06+063907.8   52652-1193-572   138.77107   6.652156     0.132728   -14.59      222596   939620    138.771047955   6.652147284     0.1329154   16.9811249   17.7200012   0.9818841   -21.1916561   0.6223774   -21.0887985   0.5593452   1       0.08484316289201824   
  J161030.58+323124.9   53144-1419-173   242.62742   32.523584    0.132757   -14.38      393615   1413091   242.627395946   32.523583774    0.1328807   17.4915943   17.7200012   0.8653061   -20.605793    0.8562171   -20.7397976   0.8168952   1       0.07301835159427221   
  J143054.17+004740.7   51637-0306-416   217.72571   0.794648     0.132771   -15.44      14276    81004     217.725702282   0.794692838     0.1328092   16.9270153   17.6000004   0.9571428   -21.145771    0.6356461   -21.1145191   0.683532    1       0.16379020099112873   
  J074415.99+355840.2   51993-0542-364   116.06663   35.977837    0.132776   -14.41      97851    438416    116.066605216   35.977839853    0.1330218   17.3172874   17.7200012   0.8631179   -20.8858757   0.940749    -20.9488335   0.9571618   1       0.0729295668137083    
  J134022.65+432611.7   52814-1345-348   205.09436   43.436593    0.132982   -15.43      315353   1234822   205.094365331   43.436611884    0.1328874   17.0526066   17.7200012   0.9830508   -21.0145473   0.5583531   -21.0514355   0.5948274   1       0.06939604130728312   
  J121452.97+634125.6   52342-0779-415   183.72071   63.69045     0.133026   -15.05      227990   952627    183.720719067   63.69051918     0.1332587   17.5612087   17.7200012   0.875       -20.6200581   0.6091148   -20.6256275   0.5980369   1       0.2494678480056463    
  J135654.49+474830.3   52723-1285-469   209.22706   47.80843     0.133031   -14.45      206521   898840    209.227046386   47.808427741    0.1331978   17.5280037   17.7200012   0.8809524   -20.5393944   0.4809249   -20.6315556   0.4755176   1       0.03390569129096379   
  J165504.70+215039.5   52885-1415-170   253.76959   21.84431     0.133067   -15.45      386472   1396194   253.76957948    21.844298314    0.1333353   17.1707554   17.7200012   0.8556701   -20.923687    0.8078851   -21.0979404   0.8320855   1       0.054823039106094956  
  J014404.05-082735.5   52174-0664-333   26.016868   -8.45986     0.133104   -16.01     75240    335720    26.016892091    -8.459839867    0.132992    17.0889626   17.7200012   0.9511111   -20.9868698   0.5887067   -21.0769291   0.6549966   1       0.1123034274256045
  J131153.01+125156.8   53142-1697-377   197.97087   12.865772    0.133157   -15.11      329965   1265370   197.970857667   12.865771201    0.1327857   17.1692963   17.7200012   0.8755187   -21.0224133   0.881276    -21.0367012   0.9050587   1       0.043379609737193264  
  J075934.69+251526.0   52670-1205-300   119.89453   25.257222    0.133171   -14.69      200167   877351    119.894549356   25.257221502    0.133282    17.2297153   17.7200012   0.8660436   -20.8623352   0.7961916   -21.0373783   0.8357348   1       0.06304563030475      
  J024345.80-075204.8   51910-0456-429   40.940835   -7.867994    0.133202   -14.82      85362    367990    40.940820112    -7.867986861    0.133467    17.4937611   17.6200008   0.8592814   -20.598074    0.7225923   -20.682806    0.7050142   1       0.05898556620612391   
  J140304.90+040002.9   52045-0582-261   210.77043   4.0008       0.133211   -14.60      114838   487046    210.770433847   4.000818947     0.1335081   17.4077759   17.7200012   0.8923611   -20.7708607   0.5399562   -20.6959248   0.5151435   1       0.0695942643712786    
  J152930.20+520733.0   52378-0795-414   232.37585   52.125833    0.133212   -14.73      139954   554071    232.375900563   52.125917988    0.1334521   17.3955288   17.7200012   0.9102041   -20.7779331   0.5480884   -20.8437843   0.6802505   1       0.3257268166949488    
  J085316.33+412433.2   52293-0830-190   133.31805   41.409235    0.133251   -14.58      174753   804565    133.31808388    41.409232245    0.1335545   17.4029369   17.7200012   0.8776596   -20.7927608   0.7099795   -20.8568439   0.7400737   1       0.09201263702538555   
  J080745.06+240924.2   52705-1265-082   121.93774   24.156713    0.133295   -14.95      267207   1094174   121.937732647   24.156707813    0.1333837   17.3471756   17.7200012   0.9090909   -20.8367977   0.6595595   -20.8116703   0.6152213   1       0.03052938396121501   
  J153622.67+000031.7   51989-0363-632   234.09444   0.008804     0.133384   -15.26      4848     50000     234.094443229   0.008793001     0.1331946   17.0891018   17.6000004   0.9449542   -20.983757    0.6306085   -20.9979076   0.6562375   1       0.04126743955284011   
  J105007.76+113228.7   53115-1601-118   162.53233   11.541298    0.133437   -13.52      326204   1258004   162.53230821    11.54129213     0.1337497   15.7116499   17.7200012   0.8984771   -22.4114647   0.1063399   -22.4085121   0.0899004   1       0.07971010958389899   
  J092417.76+110807.0   53050-1740-506   141.07399   11.135282    0.133439   -14.35      275389   1128776   141.073984225   11.135277031    0.1334316   17.1442547   17.7200012   0.9304813   -20.924984    0.4995836   -20.885725    0.5288118   1       0.02713112576493904   
  J113836.42+083503.5   53084-1619-604   174.65177   8.584311     0.133454   -14.73      220808   935081    174.651778103   8.584306626     0.1335497   17.0303326   17.7200012   0.8816199   -21.172287    0.8448709   -21.1755142   0.8147939   1       0.032862226356306076  
  J101421.79+484845.0   52674-0873-381   153.59079   48.812505    0.133464   -14.52      198418   872904    153.590804427   48.812537405    0.1337002   17.4377537   17.7200012   0.9181287   -20.7708549   0.8967034   -20.7089329   0.8414913   1       0.1215683430168197    
  J140829.27+562823.5   52674-1160-313   212.12195   56.473207    0.133478   -14.73      245325   1004313   212.121921338   56.473262542    0.1338348   16.6293545   17.7200012   0.9833333   -21.4547157   0.5472173   -21.5851517   0.5676832   1       0.20791448982335953   
  J121824.03+632933.9   52342-0779-456   184.60012   63.492746    0.133533   -15.41      141526   558520    184.60003148    63.492816736    0.1334853   17.1839294   17.7200012   0.9592476   -21.0206814   0.9087343   -21.0577259   0.9160452   1       0.29167592816049376   
  J125729.92+633109.3   52072-0602-288   194.37468   63.519263    0.133535   -15.50      108259   464283    194.374720212   63.519346057    0.1332631   17.3659496   17.7200012   1.0         -20.8192863   0.6936046   -20.7568779   0.6830264   1       0.3058933322165826    
  J122158.78+640055.2   52317-0599-008   185.4949    64.01532     0.133642   -15.00      227714   952044    185.494804515   64.015380768    0.1337782   17.4938488   17.7200012   1.0         -20.6967983   0.6835632   -20.7859344   0.7060452   1       0.2655938045638887    
  J121346.32+653347.9   52317-0599-504   183.443     65.563307    0.133655   -14.65      108709   465481    183.442995909   65.563393516    0.133928    17.1810493   17.7200012   0.8553191   -20.9216366   0.7485141   -20.8669968   0.7644348   1       0.31151718507868353   
  J121955.48+633745.7   52342-0779-526   184.98118   63.629374    0.133664   -14.40      137001   546901    184.981120201   63.629383768    0.1336849   17.559824    17.7200012   0.9592476   -20.5190849   0.5014695   -20.5676422   0.490323    1       0.10188158595664466   
  J023038.88-000114.6   51820-0407-198   37.662016   -0.020712    0.133688   -14.29      168947   768109    37.662033777    -0.020726756    0.1337693   17.4302559   17.6200008   0.994186    -20.7537708   0.6098366   -20.6597424   0.6132088   1       0.08317178283487982   
  J103852.42-003048.7   51913-0274-224   159.71842   -0.513531    0.133697   -14.99      8919     64330     159.718432782   -0.513541623    0.1339178   17.1578617   17.6000004   0.8139535   -21.026022    0.6046919   -20.9473114   0.6942515   1       0.05983093087148292   
  J133001.32+034826.9   52375-0852-051   202.50551   3.807485     0.133745   -14.55      114083   485389    202.50551944    3.807485514     0.1340172   17.5127583   17.7200012   0.9018692   -20.6909752   0.8049634   -20.6616154   0.7787793   1       0.03395944094377511   
  J212703.07-000346.9   52523-0987-012   321.76278   -0.063017    0.133781   -14.61      420622   1712837   321.76279082    -0.063038386    0.133867    17.7138481   17.7200012   1.0         -20.4852371   0.7511894   -20.5658588   0.7718745   1       0.08628241407976817   
  J155021.54+470945.4   52731-1168-501   237.58975   47.162608    0.133807   -14.76      250067   1017445   237.589775279   47.162618066    0.1341244   16.9913464   17.7200012   0.9253731   -21.2187862   0.8511586   -21.205986    0.8611321   1       0.07170611300020122   
  J114229.50+022437.1   51994-0514-236   175.62293   2.410313     0.133863   -14.72      93683    428034    175.622894703   2.410298422     0.1338047   17.1969547   17.7200012   0.9449542   -20.8871975   0.6081635   -20.9906979   0.5758721   1       0.13737633802994836   
  J014248.87+142125.8   51882-0426-589   25.703612   14.357174    0.133879   -14.78      90408    382986    25.70362234     14.357202267    0.1339923   17.0747948   17.6200008   0.9108911   -21.1410332   0.9137499   -21.1445808   0.936825    1       0.10796189030129158   
  J115558.78+130836.6   53144-1610-412   178.99493   13.1435      0.133947   -15.54      329664   1264804   178.994923825   13.143490128    0.1338114   17.2617321   17.7200012   0.8786127   -20.9254227   0.6180559   -21.0269947   0.6864306   1       0.041613167289665624  
  J135323.67+033856.0   52375-0855-053   208.34864   3.648893     0.13396    -15.24      114175   485537    208.348642367   3.648908192     0.1339939   17.1143265   17.7200012   0.9574468   -20.9769917   0.6365156   -21.1130695   0.6006441   1       0.05534838849365294   
  J140457.33+434517.4   53115-1467-163   211.23889   43.754833    0.133993   -14.72      301235   1203875   211.238889294   43.75484142     0.1340031   17.2415409   17.7200012   0.9204152   -20.93367     0.5073328   -20.8191662   0.4775572   1       0.03036754106968785   
  J153252.95+384330.5   52765-1293-031   233.22064   38.725145    0.134003   -14.77      393814   1413699   233.220639803   38.72514732     0.1339777   17.7011127   17.7200012   0.9661017   -20.4707031   0.4360389   -20.3437214   0.3961753   1       0.0083703064508591    
  J032729.88-005958.5   51901-0414-111   51.874514   -0.999593    0.134033   -14.18      175396   806999    51.874529233    -0.999544659    0.1339942   16.6929131   17.6200008   0.9940476   -21.4922295   0.6221763   -21.4887619   0.5189067   1       0.18246091185880445   
  J142754.07-011448.3   52404-0918-449   216.97529   -1.246756    0.13407    -15.44      154090   594660    216.975278095   -1.246763712    0.1338071   17.5032005   17.7200012   1.0         -20.6070156   0.8567912   -20.6228638   0.9071643   1       0.05105618325717519   
  J094258.56+083810.1   52724-1234-390   145.74398   8.636149     0.134091   -14.39      226294   948816    145.743962428   8.636151931     0.1341794   17.4663792   17.7200012   1.0         -20.6989574   0.431172    -20.6043034   0.3972193   1       0.06342580408743291   
  J075356.05+265323.9   52316-0858-543   118.48354   26.88996     0.134104   -14.95      187263   844474    118.483512026   26.889908966    0.1339374   17.0416489   17.7200012   0.8764706   -21.1554146   0.7156068   -21.3699875   0.8005048   1       0.20450218434237066   
  J214729.29+125641.4   52207-0733-321   326.87206   12.94482     0.134118   -15.12      160447   719893    326.872101724   12.944803595    0.1344609   17.0778446   17.7200012   0.8658009   -21.0219326   0.6784045   -21.1937008   0.6689631   1       0.1578531450461969    
  J161648.27+300103.5   52886-1407-409   244.20113   30.01763     0.134139   -15.10      306162   1215111   244.201132593   30.017652668    0.1342801   17.2156467   17.7200012   0.9259259   -20.9841576   0.6940584   -20.9617519   0.666728    1       0.08200410970363754   
  J093913.89+585032.9   51911-0452-564   144.80788   58.842479    0.134154   -15.23      28020    194569    144.807791067   58.842564067    0.1342153   17.2926025   17.6200008   0.962963    -20.8020763   0.7000813   -21.0614395   0.7664513   1       0.34817065873342906   
  J080626.11+295428.3   52319-0860-514   121.6088    29.907868    0.134222   -15.23      187373   844659    121.608770242   29.907892512    0.134301    17.6562443   17.7200012   0.8445946   -20.5497799   0.7907526   -20.4826927   0.7804778   1       0.12810254564092674   
  J164724.11+395617.8   52050-0630-195   251.85046   39.93829     0.134329   -14.65      151013   581859    251.850437822   39.938296904    0.1342591   17.2165775   17.7200012   0.8653295   -20.9875832   0.7849977   -20.943388    0.8030355   1       0.0660699807284522    
  J101220.05+625707.4   51914-0488-247   153.08355   62.952061    0.134379   -14.90      44159    245474    153.083475033   62.952122545    0.1344321   17.6396637   17.7200012   0.8948864   -20.5714397   0.7252159   -20.5493317   0.8369579   1       0.2532805340133304    
  J005022.54+000927.8   51913-0394-429   12.593932   0.157709     0.134497   -14.27      427604   1757907   12.593907368    0.157678859     0.1346495   17.2539597   17.6200008   1.0         -20.921627    0.4495217   -20.9179173   0.4144685   1       0.14013254721702365   
  J171707.17+640145.2   51691-0350-008   259.27989   64.029235    0.134518   -14.94      41323    236771    259.279772489   64.029300103    0.1346885   17.5055523   17.5700016   0.8910506   -20.6706982   0.5051144   -20.6435146   0.5188607   1       0.298745302094337     
  J092725.37+113419.7   53050-1740-604   141.85572   11.572126    0.134525   -14.79      276178   1130696   141.855698605   11.572116338    0.1346894   16.9375191   17.7200012   0.9304813   -21.1704044   0.7267888   -21.4216709   0.8172906   1       0.08308751440835038   
  J164156.77+325050.7   52786-1341-418   250.48656   32.84742     0.134529   -15.11      295870   1190109   250.48655363    32.847431157    0.1345102   16.7145748   17.7200012   0.8         -21.3853931   0.6946682   -21.711195    0.85331     1       0.044546672424612514  
  J101900.46+375240.5   52996-1427-168   154.75191   37.877915    0.134671   -14.15      281370   1156257   154.75190238    37.877911614    0.134742    17.2922211   17.7200012   0.8472222   -20.9067631   0.6390499   -20.7931576   0.5736985   1       0.024848009061611963  
  J164836.20+235059.0   53135-1414-553   252.15084   23.849715    0.134732   -14.30      306395   1215523   252.150807406   23.849723862    0.1344889   16.5603027   17.7200012   0.9907834   -21.6044598   0.3962259   -21.5129986   0.4066953   1       0.11196040923009212   
  J085259.11+412203.1   52293-0830-239   133.24629   41.367516    0.134771   -15.29      174752   804560    133.246308706   41.367523959    0.1347747   17.462986    17.7200012   0.8776596   -20.6299801   0.6116418   -20.8666821   0.5710305   1       0.05809597366039805   
  J140514.16+432623.9   53115-1467-217   211.30898   43.439959    0.134801   -15.60      300745   1202738   211.308991136   43.439975294    0.1347653   17.4189835   17.7200012   0.9204152   -20.7017784   0.8475634   -21.0262337   0.8906333   1       0.0654838453517878    
  J085127.68+413458.6   52293-0830-275   132.86534   41.582952    0.134877   -14.42      175049   805581    132.865333078   41.582951677    0.1338193   16.4978676   17.7200012   0.8776596   -21.669199    0.4243718   -21.4465656   0.3411199   1       0.018675686848230583  
  J112916.31+473115.2   53050-1442-430   172.31794   47.520878    0.134904   -15.18      261764   1069895   172.317935292   47.520880074    0.1348097   17.5669651   17.7200012   0.8780488   -20.6329517   0.6531241   -20.6691456   0.6806357   1       0.013665851683183678  
  J153338.90+433404.9   52466-1052-465   233.41208   43.568029    0.134955   -13.99      236881   981089    233.412064606   43.568015583    0.1349631   17.5601292   17.7200012   0.9032258   -20.5554924   0.7663859   -20.581749    0.7502821   1       0.06281187096337675   
  J101727.69+122346.2   53061-1745-024   154.36539   12.396173    0.135006   -14.79      438041   1821068   154.365381485   12.396151287    0.1352879   17.2902393   17.7200012   0.9255319   -20.911602    0.5950803   -20.8781757   0.5689267   1       0.08370432170245212   
  J214848.55-084448.8   52173-0644-249   327.20229   -8.746893    0.135087   -14.05      76348    339373    327.202286289   -8.74689437     0.1350643   16.8680115   17.7200012   0.9457014   -21.2580013   0.0826534   -21.1317406   0.0355533   1       0.014095253360292449  
  J143438.07+013846.6   51999-0535-022   218.65864   1.64628      0.135098   -14.70      50975    266399    218.658639607   1.646300643     0.1350092   16.8413754   17.7200012   0.9689922   -21.3609829   0.6750165   -21.3516293   0.6216985   1       0.07432825509897349   
  J123429.86+621806.2   52373-0781-229   188.62441   62.301728    0.135103   -14.31      135390   542539    188.624353118   62.301812897    0.1351968   17.0287685   17.7200012   0.9518072   -21.0340672   0.3353145   -21.0978432   0.2978427   1       0.32010766955605063   
  J113909.66-001608.7   51658-0282-080   174.79024   -0.269072    0.135147   -14.42      2715     44479     174.790257979   -0.269061959    0.1348588   17.4598541   17.6000004   0.9661017   -20.7009926   0.3433036   -20.5961418   0.3105067   1       0.07413369367070491   
  J210924.66-072415.8   52081-0638-183   317.35274   -7.404398    0.135228   -15.55      66115    309690    317.352729247   -7.404398243    0.1351698   17.4396782   17.7200012   0.8738739   -20.6826038   0.7790745   -20.8254032   0.9233826   1       0.03839796744771368   
