name1,spec1,ra1,dec1,z1,logl1_5007,galaxyid1,objid1,group1,mrpetro1,mrmodel1,bg1,mg1,name2,spec2,ra2,dec2,z2,logl2_5007,galaxyid2,objid2,groupid2,mrpetro2,mrmodel2,bg2,mg2
J163159.34+002123.7,51671-0348-386,247.99725,0.356575,0.070721,40.284457,704,36987,68654,-19.361833999999998,-19.468135999999998,1,1,J024426.67-071315.8,51910-0456-409,41.111135,-7.2210665999999994,0.0715814,40.286784000000004,75439,336154,116826,-19.411791,-19.383136999999998,1,1
J163159.34+002123.7,51671-0348-386,247.99725,0.356575,0.070721,40.284457,704,36987,68654,-19.361833999999998,-19.468135999999998,1,1,J125030.68+450315.5,53063-1373-465,192.62783000000002,45.054308,0.0775622,40.280733000000005,315169,1234521,269627,-19.391849,-19.45199,1,1
J163159.34+002123.7,51671-0348-386,247.99725,0.356575,0.070721,40.284457,704,36987,68654,-19.361833999999998,-19.468135999999998,1,1,J150928.97-021959.8,52426-0922-070,227.37069,-2.3332870999999997,0.0770352,40.292339,147983,574572,163063,-19.565825,-19.537956,1,1
J163159.34+002123.7,51671-0348-386,247.99725,0.356575,0.070721,40.284457,704,36987,68654,-19.361833999999998,-19.468135999999998,1,1,J130018.07+545728.8,52707-1039-439,195.07529,54.958011,0.0648156,40.297216999999996,235338,969058,218538,-19.579451000000002,-19.501335,1,1
J163159.34+002123.7,51671-0348-386,247.99725,0.356575,0.070721,40.284457,704,36987,68654,-19.361833999999998,-19.468135999999998,1,1,J160118.49+501656.5,52375-0620-237,240.32702999999998,50.282354,0.0750956,40.270393,131176,530099,152198,-19.504934,-19.475635,1,1
J111350.05+550338.6,52649-1012-401,168.45854,55.060728000000005,0.070738,39.954677000000004,178667,822174,182291,-20.281246,-20.315918,1,1,J090401.98+451915.2,52606-0898-213,136.00826,45.320899,0.0768892,39.954693,181741,831014,36257,-20.391296,-20.395203,1,1
J111350.05+550338.6,52649-1012-401,168.45854,55.060728000000005,0.070738,39.954677000000004,178667,822174,182291,-20.281246,-20.315918,1,1,J123342.03+054701.2,52381-0845-532,188.42513,5.7836604000000005,0.0791142,39.95627,117429,492451,143646,-20.162197,-20.255953,1,1
J111350.05+550338.6,52649-1012-401,168.45854,55.060728000000005,0.070738,39.954677000000004,178667,822174,182291,-20.281246,-20.315918,1,1,J104149.73+011412.9,51913-0274-574,160.45719,1.2369219999999999,0.0638689,39.949684000000005,14983,84074,78048,-20.399721,-20.325239,1,1
J111350.05+550338.6,52649-1012-401,168.45854,55.060728000000005,0.070738,39.954677000000004,178667,822174,182291,-20.281246,-20.315918,1,1,J122008.51+033227.7,52282-0518-617,185.03544,3.5410182,0.0770316,39.960419,62489,291481,108779,-20.286459,-20.238029,1,1
J111350.05+550338.6,52649-1012-401,168.45854,55.060728000000005,0.070738,39.954677000000004,178667,822174,182291,-20.281246,-20.315918,1,1,J093148.20+391728.5,52725-1215-284,142.95083,39.291253000000005,0.0641034,39.962005,260722,1067736,41741,-20.170589,-20.387082999999997,1,1
J150355.34+320154.9,53171-1648-180,225.9806,32.031912,0.070777,39.755179,354099,1318748,293908,-19.814783,-20.020851,1,1,J080115.52+241913.9,52705-1265-294,120.31468000000001,24.320517000000002,0.0656538,39.755814,254432,1052790,230824,-20.218965,-20.104618,1,1
J150355.34+320154.9,53171-1648-180,225.9806,32.031912,0.070777,39.755179,354099,1318748,293908,-19.814783,-20.020851,1,1,J112105.96+530722.6,52649-1012-007,170.27485,53.122935,0.0693779,39.752026,176087,816658,180705,-20.125265,-20.087517000000002,1,1
J150355.34+320154.9,53171-1648-180,225.9806,32.031912,0.070777,39.755179,354099,1318748,293908,-19.814783,-20.020851,1,1,J115946.21-000758.2,51930-0285-173,179.94255,-0.13282504,0.0757304,39.760025,10732,69841,75249,-19.924418,-19.985771,1,1
J150355.34+320154.9,53171-1648-180,225.9806,32.031912,0.070777,39.755179,354099,1318748,293908,-19.814783,-20.020851,1,1,J084349.52+020844.7,52224-0564-211,130.95632,2.1457528,0.0775076,39.761184,92375,389040,127702,-20.020309,-20.041798,1,1
J150355.34+320154.9,53171-1648-180,225.9806,32.031912,0.070777,39.755179,354099,1318748,293908,-19.814783,-20.020851,1,1,J133627.54+613150.9,52319-0786-343,204.11475,61.53080500000001,0.0735414,39.761311,136157,544414,155494,-20.073872,-20.042099,1,1
J150835.16-013106.4,52426-0922-589,227.14647999999997,-1.518433,0.070822,40.265758,149316,577714,163948,-19.461154999999998,-19.651749,1,1,J134346.32+023750.0,52025-0529-519,205.94298,2.6305624,0.0758349,40.266932000000004,53150,271342,102895,-19.61816,-19.605238,1,1
J150835.16-013106.4,52426-0922-589,227.14647999999997,-1.518433,0.070822,40.265758,149316,577714,163948,-19.461154999999998,-19.651749,1,1,J082255.51+303137.6,52619-0931-063,125.73131000000001,30.527123,0.0648497,40.276218,201792,886989,197193,-19.796529999999997,-19.700401,1,1
J150835.16-013106.4,52426-0922-589,227.14647999999997,-1.518433,0.070822,40.265758,149316,577714,163948,-19.461154999999998,-19.651749,1,1,J142125.80+022210.0,51997-0534-485,215.35752000000002,2.3694488999999996,0.0752165,40.244923,53301,271620,102996,-19.761,-19.740732,1,1
J150835.16-013106.4,52426-0922-589,227.14647999999997,-1.518433,0.070822,40.265758,149316,577714,163948,-19.461154999999998,-19.651749,1,1,J075538.57+285005.2,52317-0859-332,118.91072,28.834766,0.0649936,40.299988,195701,866378,193157,-19.756002,-19.731614999999998,1,1
J150835.16-013106.4,52426-0922-589,227.14647999999997,-1.518433,0.070822,40.265758,149316,577714,163948,-19.461154999999998,-19.651749,1,1,J114818.04+121046.8,53138-1608-592,177.07516,12.179655,0.0733085,40.227672999999996,326446,1258477,276883,-19.781748,-19.73893,1,1
J121629.91+084253.3,53140-1625-332,184.12463,8.714799000000001,0.070869,41.086363,220960,935365,209657,-20.215624,-20.193955,1,1,J150501.56+371311.7,52819-1352-495,226.25651000000002,37.219924,0.0651325,41.039684,315564,1235265,269873,-20.295839,-20.284016,1,1
J121629.91+084253.3,53140-1625-332,184.12463,8.714799000000001,0.070869,41.086363,220960,935365,209657,-20.215624,-20.193955,1,1,J092843.66+495307.0,52641-0901-392,142.18192,49.885269,0.0756726,41.003808,193315,859675,191572,-20.070921,-20.185104,1,1
J121629.91+084253.3,53140-1625-332,184.12463,8.714799000000001,0.070869,41.086363,220960,935365,209657,-20.215624,-20.193955,1,1,J115824.95+105215.6,52733-1227-612,179.60394,10.871013,0.0616911,40.991354,226910,949901,213412,-20.226444,-20.225,1,1
J121629.91+084253.3,53140-1625-332,184.12463,8.714799000000001,0.070869,41.086363,220960,935365,209657,-20.215624,-20.193955,1,1,J151946.25+511854.5,52751-1166-327,229.94271,51.31514,0.0794309,40.98946,247034,1008802,226162,-20.128817,-20.234444,1,1
J121629.91+084253.3,53140-1625-332,184.12463,8.714799000000001,0.070869,41.086363,220960,935365,209657,-20.215624,-20.193955,1,1,J165840.54+602808.5,51780-0351-284,254.66893,60.469039,0.0707067,41.243853,29199,198596,25634,-20.274767,-20.189571,1,1
J121518.24+014751.2,52282-0518-218,183.82598000000002,1.797551,0.070883,40.776543,56851,279229,105180,-19.349543,-19.414944000000002,1,1,J164312.84+323313.6,52786-1341-451,250.80348999999998,32.553782,0.0636429,40.794717,295878,1190128,257462,-19.39461,-19.471968,1,1
J121518.24+014751.2,52282-0518-218,183.82598000000002,1.797551,0.070883,40.776543,56851,279229,105180,-19.349543,-19.414944000000002,1,1,J161355.53+303914.6,53146-1420-270,243.48137000000003,30.654054,0.0650908,40.79558,306143,1215078,263993,-19.453215,-19.442226,1,1
J121518.24+014751.2,52282-0518-218,183.82598000000002,1.797551,0.070883,40.776543,56851,279229,105180,-19.349543,-19.414944000000002,1,1,J102753.64+104950.3,53033-1598-595,156.97349,10.830649000000001,0.0647125,40.806995,263095,1073303,236302,-19.150173000000002,-19.31876,1,1
J121518.24+014751.2,52282-0518-218,183.82598000000002,1.797551,0.070883,40.776543,56851,279229,105180,-19.349543,-19.414944000000002,1,1,J103443.94+000946.5,51957-0273-583,158.6831,0.16292412,0.064646,40.832488,113033,478384,140894,-19.477095000000002,-19.445459,1,1
J121518.24+014751.2,52282-0518-218,183.82598000000002,1.797551,0.070883,40.776543,56851,279229,105180,-19.349543,-19.414944000000002,1,1,J105839.04+531156.1,52652-1011-197,164.66265,53.198915,0.0677502,40.863825,176929,818516,181242,-19.450563,-19.482096,1,1
J143457.18+403951.8,52797-1349-572,218.73826,40.664384000000005,0.070912,39.866915999999996,323271,1251871,274961,-20.463831,-20.415224,1,1,J093345.14-001206.9,52314-0476-232,143.43806999999998,-0.20190664,0.0769854,39.86667,10077,68596,24369,-20.430595,-20.427027,1,1
J143457.18+403951.8,52797-1349-572,218.73826,40.664384000000005,0.070912,39.866915999999996,323271,1251871,274961,-20.463831,-20.415224,1,1,J123910.09+132819.5,53169-1616-571,189.79206000000002,13.472079999999998,0.0777667,39.864521999999994,311106,1225930,267046,-20.49304,-20.485529,1,1
J143457.18+403951.8,52797-1349-572,218.73826,40.664384000000005,0.070912,39.866915999999996,323271,1251871,274961,-20.463831,-20.415224,1,1,J115917.28+593726.9,52411-0953-073,179.82198,59.624129,0.0675384,39.870211,123209,511979,147294,-20.177017000000003,-20.439208999999998,1,1
J143457.18+403951.8,52797-1349-572,218.73826,40.664384000000005,0.070912,39.866915999999996,323271,1251871,274961,-20.463831,-20.415224,1,1,J150814.75+341718.7,53108-1385-174,227.06146,34.288539,0.0780898,39.870252,382782,1388050,310926,-20.421726,-20.48885,1,1
J143457.18+403951.8,52797-1349-572,218.73826,40.664384000000005,0.070912,39.866915999999996,323271,1251871,274961,-20.463831,-20.415224,1,1,J164438.19+402852.3,52050-0630-373,251.15912000000003,40.481195,0.0616978,39.871821000000004,131340,530416,152320,-20.586741,-20.493378,1,1
J010409.16+000843.7,51783-0395-633,16.038167,0.145477,0.070925,40.477083,427670,1758157,339048,-20.058292,-20.18396,1,1,J150927.69+324756.9,53171-1648-604,227.36537,32.799135,0.0774461,40.476025,380493,1383137,309588,-20.134035,-20.104956,1,1
J010409.16+000843.7,51783-0395-633,16.038167,0.145477,0.070925,40.477083,427670,1758157,339048,-20.058292,-20.18396,1,1,J124647.30+003904.2,51928-0291-597,191.69709,0.65117546,0.0722359,40.481957,13879,80229,77351,-20.316282,-20.194118,1,1
J010409.16+000843.7,51783-0395-633,16.038167,0.145477,0.070925,40.477083,427670,1758157,339048,-20.058292,-20.18396,1,1,J232703.17+004256.8,51818-0383-550,351.76322000000005,0.71577479,0.0659034,40.464348,416768,1692333,52662,-20.120825,-20.133932,1,1
J010409.16+000843.7,51783-0395-633,16.038167,0.145477,0.070925,40.477083,427670,1758157,339048,-20.058292,-20.18396,1,1,J114548.25+461429.0,53054-1444-045,176.45103,46.241381,0.071878,40.459126,258898,1063516,233610,-20.321562,-20.227601999999997,1,1
J010409.16+000843.7,51783-0395-633,16.038167,0.145477,0.070925,40.477083,427670,1758157,339048,-20.058292,-20.18396,1,1,J231150.98-104312.5,52226-0726-129,347.96241000000003,-10.720144,0.0669716,40.456594,164570,732573,173403,-20.218014,-20.104376000000002,1,1
J113638.38+424553.0,53055-1443-608,174.15992,42.764722,0.071062,40.318843,346014,1299045,288934,-19.922968,-19.822751999999998,1,1,J225122.09-085723.2,52201-0723-637,342.84206,-8.9564429,0.0800724,40.318785,67928,313995,112007,-19.729563,-19.780023999999997,1,1
J113638.38+424553.0,53055-1443-608,174.15992,42.764722,0.071062,40.318843,346014,1299045,288934,-19.922968,-19.822751999999998,1,1,J100614.70+093533.1,53053-1308-213,151.56125,9.5925235,0.0755858,40.308602,269317,1113821,240557,-19.741516,-19.83522,1,1
J113638.38+424553.0,53055-1443-608,174.15992,42.764722,0.071062,40.318843,346014,1299045,288934,-19.922968,-19.822751999999998,1,1,J123322.09+555138.8,52721-1020-455,188.34206,55.860779,0.0803269,40.332516,234707,967565,218158,-19.890895999999998,-19.874954000000002,1,1
J113638.38+424553.0,53055-1443-608,174.15992,42.764722,0.071062,40.318843,346014,1299045,288934,-19.922968,-19.822751999999998,1,1,J075538.57+285005.2,52317-0859-332,118.91072,28.834766,0.0649936,40.299988,195701,866378,193157,-19.756002,-19.731614999999998,1,1
J113638.38+424553.0,53055-1443-608,174.15992,42.764722,0.071062,40.318843,346014,1299045,288934,-19.922968,-19.822751999999998,1,1,J094514.73+415520.0,52670-0940-027,146.31136,41.922219,0.0725497,40.348338,202301,888166,197535,-19.78496,-19.795034,1,1
J131136.36+580801.6,52410-0958-128,197.9015,58.133768999999994,0.071088,40.699176,121730,508490,146364,-20.042095,-20.155839999999998,1,1,J162017.90+290044.6,52886-1407-509,245.07457999999997,29.012401,0.0611584,40.717806,305548,1213613,263630,-20.166656,-20.218546,1,1
J131136.36+580801.6,52410-0958-128,197.9015,58.133768999999994,0.071088,40.699176,121730,508490,146364,-20.042095,-20.155839999999998,1,1,J103209.41+552952.9,52643-0905-531,158.03919,55.498039,0.0725651,40.720141,173379,799581,35668,-19.958319,-20.117556,1,1
J131136.36+580801.6,52410-0958-128,197.9015,58.133768999999994,0.071088,40.699176,121730,508490,146364,-20.042095,-20.155839999999998,1,1,J123921.90+040255.4,52407-0846-217,189.84125,4.048728,0.071363,40.677347999999995,113877,485010,141457,-20.177153,-20.160463,1,1
J131136.36+580801.6,52410-0958-128,197.9015,58.133768999999994,0.071088,40.699176,121730,508490,146364,-20.042095,-20.155839999999998,1,1,J134035.20+444817.4,53082-1465-252,205.14665,44.804832,0.0653253,40.725386,300670,1202619,260488,-20.347242,-20.225788,1,1
J131136.36+580801.6,52410-0958-128,197.9015,58.133768999999994,0.071088,40.699176,121730,508490,146364,-20.042095,-20.155839999999998,1,1,J115427.16+612357.7,52320-0777-047,178.61317,61.399356000000004,0.0804385,40.651740000000004,134259,539458,154198,-20.21151,-20.255436,1,1
J010215.62-083637.5,52146-0658-521,15.565076999999999,-8.610421,0.071166,40.730176,83766,360949,122084,-20.196527,-20.320725,1,1,J134038.07+574904.7,52425-0960-059,205.15864,57.817965,0.063432,40.72637,245254,1004181,225000,-20.229183,-20.259983,1,1
J010215.62-083637.5,52146-0658-521,15.565076999999999,-8.610421,0.071166,40.730176,83766,360949,122084,-20.196527,-20.320725,1,1,J134035.20+444817.4,53082-1465-252,205.14665,44.804832,0.0653253,40.725386,300670,1202619,260488,-20.347242,-20.225788,1,1
J010215.62-083637.5,52146-0658-521,15.565076999999999,-8.610421,0.071166,40.730176,83766,360949,122084,-20.196527,-20.320725,1,1,J142456.15-002233.8,51613-0305-202,216.23397000000003,-0.37604995,0.0788415,40.760907,3345,45804,23918,-20.366846,-20.299065,1,2
J010215.62-083637.5,52146-0658-521,15.565076999999999,-8.610421,0.071166,40.730176,83766,360949,122084,-20.196527,-20.320725,1,1,J170020.88+625008.9,51780-0351-403,255.08699,62.835812,0.0689744,40.764057,30508,202685,88237,-20.254755,-20.224215,1,1
J010215.62-083637.5,52146-0658-521,15.565076999999999,-8.610421,0.071166,40.730176,83766,360949,122084,-20.196527,-20.320725,1,1,J001226.82-004819.4,51795-0389-256,3.1117686,-0.80539622,0.073105,40.769197999999996,425439,1740263,337659,-20.370148,-20.23706,1,1
J112714.10+442103.2,53062-1365-563,171.80873,44.350887,0.071269,40.911495,320701,1246605,46012,-21.377164999999998,-21.364567,1,1,J223937.59-093158.2,52224-0722-163,339.90663,-9.5328458,0.0735677,40.907755,66553,310518,15653,-21.387594,-21.410861999999998,1,1
J112714.10+442103.2,53062-1365-563,171.80873,44.350887,0.071269,40.911495,320701,1246605,46012,-21.377164999999998,-21.364567,1,1,J115714.15+031640.0,52017-0516-344,179.30893999999998,3.2777788999999995,0.077339,40.974905,53737,272865,103267,-21.090501999999997,-21.306271,1,1
J112714.10+442103.2,53062-1365-563,171.80873,44.350887,0.071269,40.911495,320701,1246605,46012,-21.377164999999998,-21.364567,1,1,J142712.17+353629.9,53144-1644-557,216.80071,35.608312,0.0768088,40.821682,355756,1322863,48482,-21.11552,-21.300248999999997,1,1
J112714.10+442103.2,53062-1365-563,171.80873,44.350887,0.071269,40.911495,320701,1246605,46012,-21.377164999999998,-21.364567,1,1,J143631.43+500258.0,52460-1046-033,219.13095,50.049436,0.0643055,40.819668,239205,987235,221031,-20.990759,-21.30551,1,1
J112714.10+442103.2,53062-1365-563,171.80873,44.350887,0.071269,40.911495,320701,1246605,46012,-21.377164999999998,-21.364567,1,1,J113427.19+540501.1,52734-1015-221,173.6133,54.083627,0.069723,40.716565,232335,962877,2774,-21.222967,-21.433536,1,1
J114003.40+411503.5,53062-1445-246,175.01415,41.250982,0.071321,40.98216,333813,1273751,281358,-21.718965,-21.409189,1,1,J083108.36+305344.3,52672-1208-480,127.78483999999999,30.895632,0.0737279,41.027195,260509,1067335,41725,-21.195997,-21.504429000000002,1,1
J114003.40+411503.5,53062-1445-246,175.01415,41.250982,0.071321,40.98216,333813,1273751,281358,-21.718965,-21.409189,1,1,J075652.81+291942.3,52636-1060-030,119.22006,29.328403,0.0676556,41.05113,195715,866399,6802,-21.497791,-21.508696,1,1
J114003.40+411503.5,53062-1445-246,175.01415,41.250982,0.071321,40.98216,333813,1273751,281358,-21.718965,-21.409189,1,1,J223937.59-093158.2,52224-0722-163,339.90663,-9.5328458,0.0735677,40.907755,66553,310518,15653,-21.387594,-21.410861999999998,1,1
J114003.40+411503.5,53062-1445-246,175.01415,41.250982,0.071321,40.98216,333813,1273751,281358,-21.718965,-21.409189,1,1,J165921.68+624635.7,51780-0351-367,254.84033,62.776596999999995,0.0801367,40.890709,29526,199565,25665,-21.442774,-21.486551000000002,1,1
J114003.40+411503.5,53062-1445-246,175.01415,41.250982,0.071321,40.98216,333813,1273751,281358,-21.718965,-21.409189,1,1,J090317.40+100100.6,53051-1738-554,135.8225,10.016826,0.0619801,40.826747,275298,1128624,42769,-21.364855,-21.479435000000002,1,1
J131549.17+124936.3,53142-1697-572,198.95488999999998,12.826739,0.071376,40.572863,329983,1265399,278999,-20.972788,-20.946635999999998,1,1,J145007.49+560934.4,52353-0792-345,222.5312,56.159546999999996,0.0645727,40.575548,132881,536117,153304,-21.018955,-21.044846,1,1
J131549.17+124936.3,53142-1697-572,198.95488999999998,12.826739,0.071376,40.572863,329983,1265399,278999,-20.972788,-20.946635999999998,1,1,J123251.49+561114.3,52721-1020-448,188.21455,56.187302,0.0811289,40.578288,179000,822719,36050,-20.828129,-20.934134,1,2
J131549.17+124936.3,53142-1697-572,198.95488999999998,12.826739,0.071376,40.572863,329983,1265399,278999,-20.972788,-20.946635999999998,1,1,J130920.13+134945.9,53089-1772-083,197.33387,13.829403,0.0697838,40.565221,394800,1416257,318282,-20.811165,-20.932632,1,1
J131549.17+124936.3,53142-1697-572,198.95488999999998,12.826739,0.071376,40.572863,329983,1265399,278999,-20.972788,-20.946635999999998,1,1,J120630.13+101751.3,52728-1228-630,181.62554,10.29757,0.0635276,40.581096,257789,1061016,232950,-20.581574,-21.011799,1,1
J131549.17+124936.3,53142-1697-572,198.95488999999998,12.826739,0.071376,40.572863,329983,1265399,278999,-20.972788,-20.946635999999998,1,1,J112354.25+024641.3,52636-0511-628,170.97606000000002,2.7781257999999998,0.0626329,40.54552,93935,428525,14455,-20.923244,-20.907524,1,1
J133848.18+602643.9,52319-0786-279,204.70076,60.44553199999999,0.071399,40.603156,135003,541309,15134,-21.520037,-21.695959,1,1,J123358.58+552020.1,52721-1020-519,188.49408,55.338910999999996,0.0633932,40.615757,177818,820235,181741,-21.65229,-21.678347,1,1
J133848.18+602643.9,52319-0786-279,204.70076,60.44553199999999,0.071399,40.603156,135003,541309,15134,-21.520037,-21.695959,1,1,J153509.72-003950.0,51989-0363-062,233.79047999999997,-0.663892,0.0662847,40.572059,2532,42800,6143,-21.782528,-21.755253,1,1
J133848.18+602643.9,52319-0786-279,204.70076,60.44553199999999,0.071399,40.603156,135003,541309,15134,-21.520037,-21.695959,1,1,J101447.78+503613.4,52706-1007-595,153.6991,50.603709,0.078629,40.704297,176831,818308,181165,-21.727331,-21.599823,1,1
J133848.18+602643.9,52319-0786-279,204.70076,60.44553199999999,0.071399,40.603156,135003,541309,15134,-21.520037,-21.695959,1,1,J083818.43+333441.3,52642-0933-176,129.57679,33.578152,0.0619869,40.441177,201184,885138,196761,-21.532253,-21.738869,1,1
J133848.18+602643.9,52319-0786-279,204.70076,60.44553199999999,0.071399,40.603156,135003,541309,15134,-21.520037,-21.695959,1,1,J161603.18+375623.1,52767-1337-312,244.01325,37.939739,0.0664707,40.769686,242938,996654,6964,-21.513493,-21.605992999999998,1,1
J135929.57+585943.6,52320-0787-084,209.8732,58.995456999999995,0.071493,40.394356,138607,550941,33248,-21.00441,-20.985257999999998,1,1,J110556.60+061902.7,52723-1004-285,166.48582,6.3174176,0.0746826,40.396638,336793,1280151,283276,-20.992903,-20.967123,1,1
J135929.57+585943.6,52320-0787-084,209.8732,58.995456999999995,0.071493,40.394356,138607,550941,33248,-21.00441,-20.985257999999998,1,1,J114058.33+633209.6,52059-0597-018,175.24305,63.536007,0.0769848,40.398053999999995,98352,440066,9171,-20.89224,-20.911703,1,2
J135929.57+585943.6,52320-0787-084,209.8732,58.995456999999995,0.071493,40.394356,138607,550941,33248,-21.00441,-20.985257999999998,1,1,J115329.85+433449.3,53120-1447-419,178.37438999999998,43.580359,0.064833,40.408767,317844,1240502,271400,-21.013302,-21.057461,1,1
J135929.57+585943.6,52320-0787-084,209.8732,58.995456999999995,0.071493,40.394356,138607,550941,33248,-21.00441,-20.985257999999998,1,1,J010501.52-011224.3,51816-0396-124,16.256335,-1.2067412,0.0790005,40.372114,424795,1735153,53260,-21.01458,-21.059506,1,1
J135929.57+585943.6,52320-0787-084,209.8732,58.995456999999995,0.071493,40.394356,138607,550941,33248,-21.00441,-20.985257999999998,1,1,J143937.49+514046.0,52781-1327-104,219.90618999999998,51.679433,0.0778698,40.368711,294676,1187198,256679,-20.857201,-20.945629,1,1
J135726.92+442315.0,53083-1466-003,209.36217,44.387499,0.071526,40.324777000000005,301216,1203834,260851,-20.636136999999998,-20.73905,1,1,J114614.09+020800.7,51994-0514-149,176.55872,2.1335328,0.0766735,40.323363,58258,282229,106072,-20.670281,-20.738417000000002,1,1
J135726.92+442315.0,53083-1466-003,209.36217,44.387499,0.071526,40.324777000000005,301216,1203834,260851,-20.636136999999998,-20.73905,1,1,J133644.48+525734.2,52725-1042-193,204.18532,52.959491,0.0633004,40.320653,238157,984816,16861,-20.779059,-20.695133,1,2
J135726.92+442315.0,53083-1466-003,209.36217,44.387499,0.071526,40.324777000000005,301216,1203834,260851,-20.636136999999998,-20.73905,1,1,J164746.17+244127.2,53135-1414-522,251.94239,24.690898,0.0705513,40.317415999999994,306983,1216984,44969,-20.774456,-20.748739,1,1
J135726.92+442315.0,53083-1466-003,209.36217,44.387499,0.071526,40.324777000000005,301216,1203834,260851,-20.636136999999998,-20.73905,1,1,J115717.56+031852.8,52017-0516-395,179.32318,3.3146788999999997,0.0754163,40.309768,53738,272867,27870,-20.89744,-20.752705,1,1
J135726.92+442315.0,53083-1466-003,209.36217,44.387499,0.071526,40.324777000000005,301216,1203834,260851,-20.636136999999998,-20.73905,1,1,J151102.32+395856.7,52736-1292-281,227.75967000000003,39.982424,0.0711433,40.306278999999996,303467,1208764,262318,-20.561204999999998,-20.640943,1,1
J212928.99+095631.9,52466-0730-042,322.37079,9.942197,0.071541,40.624968,160962,721324,6686,-20.846239,-20.957995999999998,1,2,J155303.46+090632.3,53137-1726-512,238.26442000000003,9.1089619,0.0710764,40.624301,398311,1423729,320477,-20.810202,-20.900024,1,1
J212928.99+095631.9,52466-0730-042,322.37079,9.942197,0.071541,40.624968,160962,721324,6686,-20.846239,-20.957995999999998,1,2,J081040.28+481233.2,51884-0438-618,122.66783000000001,48.209218,0.0775551,40.632535,42402,240148,95978,-21.020395,-20.999559,1,1
J212928.99+095631.9,52466-0730-042,322.37079,9.942197,0.071541,40.624968,160962,721324,6686,-20.846239,-20.957995999999998,1,2,J143336.52+362343.9,53115-1382-300,218.40215,36.395540000000004,0.080341,40.60845,343231,1292854,287159,-21.031588,-21.042061,1,1
J212928.99+095631.9,52466-0730-042,322.37079,9.942197,0.071541,40.624968,160962,721324,6686,-20.846239,-20.957995999999998,1,2,J112737.56+080503.5,53116-1618-402,171.9065,8.0843027,0.063978,40.642236,219873,932994,38891,-20.990091,-21.002836,1,1
J212928.99+095631.9,52466-0730-042,322.37079,9.942197,0.071541,40.624968,160962,721324,6686,-20.846239,-20.957995999999998,1,2,J223521.16-010948.4,52145-0377-241,338.83817999999997,-1.1634372,0.0762842,40.656519,166728,745457,174651,-20.984627,-21.020418,1,1
J112005.32+545602.6,52649-1012-605,170.02216,54.934051000000004,0.071626,39.966051,234398,967101,218015,-19.547817000000002,-19.543405,1,1,J122852.14+032232.9,52288-0520-324,187.21724,3.3758137,0.0790283,39.962998999999996,62512,291534,108793,-19.566359,-19.575764000000003,1,1
J112005.32+545602.6,52649-1012-605,170.02216,54.934051000000004,0.071626,39.966051,234398,967101,218015,-19.547817000000002,-19.543405,1,1,J085013.13+321202.5,52991-1270-522,132.55469,32.200687,0.0781802,39.962029,268534,1098235,240023,-19.507261,-19.51108,1,1
J112005.32+545602.6,52649-1012-605,170.02216,54.934051000000004,0.071626,39.966051,234398,967101,218015,-19.547817000000002,-19.543405,1,1,J090207.87+565619.6,51924-0483-159,135.53278,56.938784999999996,0.0799808,39.958353,37940,225907,93159,-19.775093,-19.634047,1,1
J112005.32+545602.6,52649-1012-605,170.02216,54.934051000000004,0.071626,39.966051,234398,967101,218015,-19.547817000000002,-19.543405,1,1,J001109.00+003846.4,51793-0388-546,2.7874903,0.64621045,0.0653052,39.974302,171978,791665,178042,-19.654324,-19.600943,1,1
J112005.32+545602.6,52649-1012-605,170.02216,54.934051000000004,0.071626,39.966051,234398,967101,218015,-19.547817000000002,-19.543405,1,1,J134504.16-011546.5,52433-0913-413,206.26731999999998,-1.2629053999999997,0.07167,39.957564,150185,579847,34038,-19.519817,-19.604006,1,1
J162930.02+420703.3,52379-0816-489,247.37507000000002,42.117571999999996,0.071698,40.366968,133634,537868,153779,-20.115091,-20.017147,1,1,J123755.83+654259.4,52317-0600-588,189.48263,65.716512,0.0765532,40.381384000000004,26556,190376,85634,-19.997343,-20.113312,1,1
J162930.02+420703.3,52379-0816-489,247.37507000000002,42.117571999999996,0.071698,40.366968,133634,537868,153779,-20.115091,-20.017147,1,1,J110710.94+400759.5,53046-1437-048,166.79558,40.133185,0.0738753,40.343889000000004,342614,1291678,47612,-19.967679999999998,-19.95044,1,1
J162930.02+420703.3,52379-0816-489,247.37507000000002,42.117571999999996,0.071698,40.366968,133634,537868,153779,-20.115091,-20.017147,1,1,J081006.22+390754.9,52254-0759-179,122.52591000000001,39.131919,0.0629782,40.340757,110952,472021,139566,-19.70113,-20.023996,1,1
J162930.02+420703.3,52379-0816-489,247.37507000000002,42.117571999999996,0.071698,40.366968,133634,537868,153779,-20.115091,-20.017147,1,1,J100424.55+441036.7,52703-0942-032,151.1023,44.17686,0.0759687,40.340590999999996,203482,891106,198349,-20.061047,-20.066013,1,1
J162930.02+420703.3,52379-0816-489,247.37507000000002,42.117571999999996,0.071698,40.366968,133634,537868,153779,-20.115091,-20.017147,1,1,J141742.40+405422.3,52823-1347-022,214.42667000000003,40.906197999999996,0.0686902,40.339867,314259,1232501,45536,-20.020357,-19.995464000000002,1,2
J124307.03+421231.1,53115-1456-411,190.77928,42.208636,0.071703,40.877031,344434,1295591,287889,-20.367025,-20.358925,1,1,J131049.65+653852.6,52072-0602-530,197.70687,65.647947,0.0660771,40.880983,26756,191090,85787,-20.186564999999998,-20.411106,1,1
