NAME1     SPEC1    RA1      DEC1     Z1       LOGL1_5007    NAME2   SPEC2    RA2      DEC2     Z2     LOGL2_5007   
J171550.50+593548.8  51703-0353-593       258.96040       59.596878     0.065727000       40.627805     J155303.46+090632.3  53137-1726-512       238.26442       9.1089619     0.071076400       40.624301    
J152209.56+451124.1  52468-1051-469       230.53983       45.190039     0.065732000       40.587874     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J152209.56+451124.1  52468-1051-469       230.53983       45.190039     0.065732000       40.587874     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J152209.56+451124.1  52468-1051-469       230.53983       45.190039     0.065732000       40.587874     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J152209.56+451124.1  52468-1051-469       230.53983       45.190039     0.065732000       40.587874     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J152209.56+451124.1  52468-1051-469       230.53983       45.190039     0.065732000       40.587874     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J231216.84-101410.3  52226-0726-152       348.07017      -10.236196     0.065821000       40.639104     J155303.46+090632.3  53137-1726-512       238.26442       9.1089619     0.071076400       40.624301    
J231216.84-101410.3  52226-0726-152       348.07017      -10.236196     0.065821000       40.639104     J155303.46+090632.3  53137-1726-512       238.26442       9.1089619     0.071076400       40.624301    
J231216.84-101410.3  52226-0726-152       348.07017      -10.236196     0.065821000       40.639104     J155303.46+090632.3  53137-1726-512       238.26442       9.1089619     0.071076400       40.624301    
J231216.84-101410.3  52226-0726-152       348.07017      -10.236196     0.065821000       40.639104     J155303.46+090632.3  53137-1726-512       238.26442       9.1089619     0.071076400       40.624301    
J231216.84-101410.3  52226-0726-152       348.07017      -10.236196     0.065821000       40.639104     J155303.46+090632.3  53137-1726-512       238.26442       9.1089619     0.071076400       40.624301    
J172533.07+571645.6  51818-0358-328       261.38780       57.279323     0.065843000       41.019407     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J172533.07+571645.6  51818-0358-328       261.38780       57.279323     0.065843000       41.019407     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J172533.07+571645.6  51818-0358-328       261.38780       57.279323     0.065843000       41.019407     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J172533.07+571645.6  51818-0358-328       261.38780       57.279323     0.065843000       41.019407     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J172533.07+571645.6  51818-0358-328       261.38780       57.279323     0.065843000       41.019407     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J095330.53+562653.5  52317-0558-282       148.37722       56.448187     0.066028000       40.861957     J105839.04+531156.1  52652-1011-197       164.66265       53.198915     0.067750200       40.863825    
J095330.53+562653.5  52317-0558-282       148.37722       56.448187     0.066028000       40.861957     J105839.04+531156.1  52652-1011-197       164.66265       53.198915     0.067750200       40.863825    
J095330.53+562653.5  52317-0558-282       148.37722       56.448187     0.066028000       40.861957     J105839.04+531156.1  52652-1011-197       164.66265       53.198915     0.067750200       40.863825    
J095330.53+562653.5  52317-0558-282       148.37722       56.448187     0.066028000       40.861957     J105839.04+531156.1  52652-1011-197       164.66265       53.198915     0.067750200       40.863825    
J095330.53+562653.5  52317-0558-282       148.37722       56.448187     0.066028000       40.861957     J105839.04+531156.1  52652-1011-197       164.66265       53.198915     0.067750200       40.863825    
J153616.75+404646.5  53149-1679-107       234.06981       40.779587     0.066063000       40.232439     J111829.79+433336.8  53062-1365-202       169.62411       43.560217     0.071599800       40.242760    
J153616.75+404646.5  53149-1679-107       234.06981       40.779587     0.066063000       40.232439     J111829.79+433336.8  53062-1365-202       169.62411       43.560217     0.071599800       40.242760    
J153616.75+404646.5  53149-1679-107       234.06981       40.779587     0.066063000       40.232439     J111829.79+433336.8  53062-1365-202       169.62411       43.560217     0.071599800       40.242760    
J153616.75+404646.5  53149-1679-107       234.06981       40.779587     0.066063000       40.232439     J111829.79+433336.8  53062-1365-202       169.62411       43.560217     0.071599800       40.242760    
J153616.75+404646.5  53149-1679-107       234.06981       40.779587     0.066063000       40.232439     J111829.79+433336.8  53062-1365-202       169.62411       43.560217     0.071599800       40.242760    
J121600.04+124114.3  53149-1612-616       184.00018       12.687309     0.066148000       40.713608     J115133.07+050605.3  52373-0839-635       177.88778       5.1014704     0.075946900       40.196609    
J093512.66+121424.2  53052-1741-521       143.80274       12.240054     0.066210000       39.774460     J133654.75+544653.8  52764-1321-090       204.22813       54.781619     0.067479600       39.773374    
J093512.66+121424.2  53052-1741-521       143.80274       12.240054     0.066210000       39.774460     J133654.75+544653.8  52764-1321-090       204.22813       54.781619     0.067479600       39.773374    
J093512.66+121424.2  53052-1741-521       143.80274       12.240054     0.066210000       39.774460     J133654.75+544653.8  52764-1321-090       204.22813       54.781619     0.067479600       39.773374    
J093512.66+121424.2  53052-1741-521       143.80274       12.240054     0.066210000       39.774460     J133654.75+544653.8  52764-1321-090       204.22813       54.781619     0.067479600       39.773374    
J093512.66+121424.2  53052-1741-521       143.80274       12.240054     0.066210000       39.774460     J133654.75+544653.8  52764-1321-090       204.22813       54.781619     0.067479600       39.773374    
J092057.73+565509.8  51908-0451-500       140.24056       56.919382     0.066542000       39.899007     J133927.11+410610.3  53050-1377-335       204.86295       41.102857     0.059043100       39.900139    
J092057.73+565509.8  51908-0451-500       140.24056       56.919382     0.066542000       39.899007     J133927.11+410610.3  53050-1377-335       204.86295       41.102857     0.059043100       39.900139    
J092057.73+565509.8  51908-0451-500       140.24056       56.919382     0.066542000       39.899007     J133927.11+410610.3  53050-1377-335       204.86295       41.102857     0.059043100       39.900139    
J092057.73+565509.8  51908-0451-500       140.24056       56.919382     0.066542000       39.899007     J133927.11+410610.3  53050-1377-335       204.86295       41.102857     0.059043100       39.900139    
J092057.73+565509.8  51908-0451-500       140.24056       56.919382     0.066542000       39.899007     J133927.11+410610.3  53050-1377-335       204.86295       41.102857     0.059043100       39.900139    
J145047.20+033645.4  52026-0587-023       222.69665       3.6126060     0.066543000       40.029021     J072512.59+392645.8  53047-1733-332       111.30245       39.446051     0.057085200       40.005002    
J145047.20+033645.4  52026-0587-023       222.69665       3.6126060     0.066543000       40.029021     J072512.59+392645.8  53047-1733-332       111.30245       39.446051     0.057085200       40.005002    
J145047.20+033645.4  52026-0587-023       222.69665       3.6126060     0.066543000       40.029021     J072512.59+392645.8  53047-1733-332       111.30245       39.446051     0.057085200       40.005002    
J145047.20+033645.4  52026-0587-023       222.69665       3.6126060     0.066543000       40.029021     J072512.59+392645.8  53047-1733-332       111.30245       39.446051     0.057085200       40.005002    
J145047.20+033645.4  52026-0587-023       222.69665       3.6126060     0.066543000       40.029021     J072512.59+392645.8  53047-1733-332       111.30245       39.446051     0.057085200       40.005002    
J105644.96+105455.7  53117-1602-057       164.18735       10.915469     0.066563000       40.439294     J084744.71+292239.0  52965-1588-555       131.93629       29.377502     0.071792400       40.450555    
J105644.96+105455.7  53117-1602-057       164.18735       10.915469     0.066563000       40.439294     J084744.71+292239.0  52965-1588-555       131.93629       29.377502     0.071792400       40.450555    
J105644.96+105455.7  53117-1602-057       164.18735       10.915469     0.066563000       40.439294     J084744.71+292239.0  52965-1588-555       131.93629       29.377502     0.071792400       40.450555    
J105644.96+105455.7  53117-1602-057       164.18735       10.915469     0.066563000       40.439294     J084744.71+292239.0  52965-1588-555       131.93629       29.377502     0.071792400       40.450555    
J105644.96+105455.7  53117-1602-057       164.18735       10.915469     0.066563000       40.439294     J084744.71+292239.0  52965-1588-555       131.93629       29.377502     0.071792400       40.450555    
J083227.85+270215.0  52964-1587-292       128.11605       27.037492     0.066583000       41.069567     J112637.34+044248.8  52642-0837-310       171.65558       4.7135463     0.073747400       40.988550    
J083227.85+270215.0  52964-1587-292       128.11605       27.037492     0.066583000       41.069567     J112637.34+044248.8  52642-0837-310       171.65558       4.7135463     0.073747400       40.988550    
J083227.85+270215.0  52964-1587-292       128.11605       27.037492     0.066583000       41.069567     J112637.34+044248.8  52642-0837-310       171.65558       4.7135463     0.073747400       40.988550    
J083227.85+270215.0  52964-1587-292       128.11605       27.037492     0.066583000       41.069567     J112637.34+044248.8  52642-0837-310       171.65558       4.7135463     0.073747400       40.988550    
J083227.85+270215.0  52964-1587-292       128.11605       27.037492     0.066583000       41.069567     J112637.34+044248.8  52642-0837-310       171.65558       4.7135463     0.073747400       40.988550    
J124638.73+513455.9  52379-0885-003       191.66137       51.582200     0.066815000       40.502730     J002312.35+003956.2  51900-0390-572       5.8014612      0.66561420     0.072671500       40.489287    
J124638.73+513455.9  52379-0885-003       191.66137       51.582200     0.066815000       40.502730     J002312.35+003956.2  51900-0390-572       5.8014612      0.66561420     0.072671500       40.489287    
J124638.73+513455.9  52379-0885-003       191.66137       51.582200     0.066815000       40.502730     J002312.35+003956.2  51900-0390-572       5.8014612      0.66561420     0.072671500       40.489287    
J124638.73+513455.9  52379-0885-003       191.66137       51.582200     0.066815000       40.502730     J002312.35+003956.2  51900-0390-572       5.8014612      0.66561420     0.072671500       40.489287    
J124638.73+513455.9  52379-0885-003       191.66137       51.582200     0.066815000       40.502730     J002312.35+003956.2  51900-0390-572       5.8014612      0.66561420     0.072671500       40.489287    
J132709.68-013118.4  52377-0910-415       201.79032      -1.5217790     0.066822000       40.932825     J223937.59-093158.2  52224-0722-163       339.90663      -9.5328458     0.073567700       40.907755    
J132709.68-013118.4  52377-0910-415       201.79032      -1.5217790     0.066822000       40.932825     J223937.59-093158.2  52224-0722-163       339.90663      -9.5328458     0.073567700       40.907755    
J132709.68-013118.4  52377-0910-415       201.79032      -1.5217790     0.066822000       40.932825     J223937.59-093158.2  52224-0722-163       339.90663      -9.5328458     0.073567700       40.907755    
J132709.68-013118.4  52377-0910-415       201.79032      -1.5217790     0.066822000       40.932825     J223937.59-093158.2  52224-0722-163       339.90663      -9.5328458     0.073567700       40.907755    
J132709.68-013118.4  52377-0910-415       201.79032      -1.5217790     0.066822000       40.932825     J223937.59-093158.2  52224-0722-163       339.90663      -9.5328458     0.073567700       40.907755    
J080752.27+383211.0  52254-0759-317       121.96780       38.536388     0.066853000       40.603247     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J080752.27+383211.0  52254-0759-317       121.96780       38.536388     0.066853000       40.603247     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J080752.27+383211.0  52254-0759-317       121.96780       38.536388     0.066853000       40.603247     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J080752.27+383211.0  52254-0759-317       121.96780       38.536388     0.066853000       40.603247     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J080752.27+383211.0  52254-0759-317       121.96780       38.536388     0.066853000       40.603247     J102911.38+064304.2  52750-0998-627       157.29742       6.7178271     0.067174400       40.590035    
J124612.11+410811.9  53115-1456-229       191.55045       41.136645     0.066907000       41.203981     J145019.04+015205.3  52029-0538-359       222.57935       1.8681279     0.069378800       41.237443    
J124612.11+410811.9  53115-1456-229       191.55045       41.136645     0.066907000       41.203981     J145019.04+015205.3  52029-0538-359       222.57935       1.8681279     0.069378800       41.237443    
J124612.11+410811.9  53115-1456-229       191.55045       41.136645     0.066907000       41.203981     J145019.04+015205.3  52029-0538-359       222.57935       1.8681279     0.069378800       41.237443    
J124612.11+410811.9  53115-1456-229       191.55045       41.136645     0.066907000       41.203981     J145019.04+015205.3  52029-0538-359       222.57935       1.8681279     0.069378800       41.237443    
J124612.11+410811.9  53115-1456-229       191.55045       41.136645     0.066907000       41.203981     J145019.04+015205.3  52029-0538-359       222.57935       1.8681279     0.069378800       41.237443    
J102124.88+012720.3  51999-0503-098       155.35366       1.4556470     0.066923000       39.674199     J081032.82+391737.4  52254-0759-452       122.63677       39.293720     0.073589700       39.676266    
J102124.88+012720.3  51999-0503-098       155.35366       1.4556470     0.066923000       39.674199     J081032.82+391737.4  52254-0759-452       122.63677       39.293720     0.073589700       39.676266    
J102124.88+012720.3  51999-0503-098       155.35366       1.4556470     0.066923000       39.674199     J081032.82+391737.4  52254-0759-452       122.63677       39.293720     0.073589700       39.676266    
J102124.88+012720.3  51999-0503-098       155.35366       1.4556470     0.066923000       39.674199     J081032.82+391737.4  52254-0759-452       122.63677       39.293720     0.073589700       39.676266    
J102124.88+012720.3  51999-0503-098       155.35366       1.4556470     0.066923000       39.674199     J081032.82+391737.4  52254-0759-452       122.63677       39.293720     0.073589700       39.676266    
J032048.20+005137.7  51929-0413-528       50.200826      0.86047300     0.067001000       40.745258     J131807.17+152412.7  53112-1773-537       199.52986       15.403516     0.076243300       40.720862    
J032048.20+005137.7  51929-0413-528       50.200826      0.86047300     0.067001000       40.745258     J131807.17+152412.7  53112-1773-537       199.52986       15.403516     0.076243300       40.720862    
J032048.20+005137.7  51929-0413-528       50.200826      0.86047300     0.067001000       40.745258     J131807.17+152412.7  53112-1773-537       199.52986       15.403516     0.076243300       40.720862    
J032048.20+005137.7  51929-0413-528       50.200826      0.86047300     0.067001000       40.745258     J131807.17+152412.7  53112-1773-537       199.52986       15.403516     0.076243300       40.720862    
J032048.20+005137.7  51929-0413-528       50.200826      0.86047300     0.067001000       40.745258     J131807.17+152412.7  53112-1773-537       199.52986       15.403516     0.076243300       40.720862    
J003147.25-004359.4  51782-0391-003       7.9468550     -0.73315900     0.067030000       40.085652     J211057.53-011202.9  52431-0985-007       317.73972      -1.2008133     0.070185100       40.077189    
J003147.25-004359.4  51782-0391-003       7.9468550     -0.73315900     0.067030000       40.085652     J211057.53-011202.9  52431-0985-007       317.73972      -1.2008133     0.070185100       40.077189    
J003147.25-004359.4  51782-0391-003       7.9468550     -0.73315900     0.067030000       40.085652     J211057.53-011202.9  52431-0985-007       317.73972      -1.2008133     0.070185100       40.077189    
J003147.25-004359.4  51782-0391-003       7.9468550     -0.73315900     0.067030000       40.085652     J211057.53-011202.9  52431-0985-007       317.73972      -1.2008133     0.070185100       40.077189    
J003147.25-004359.4  51782-0391-003       7.9468550     -0.73315900     0.067030000       40.085652     J211057.53-011202.9  52431-0985-007       317.73972      -1.2008133     0.070185100       40.077189    
J081121.40+405451.8  52205-0546-124       122.83917       40.914381     0.067063000       41.016099     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J081121.40+405451.8  52205-0546-124       122.83917       40.914381     0.067063000       41.016099     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J081121.40+405451.8  52205-0546-124       122.83917       40.914381     0.067063000       41.016099     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J081121.40+405451.8  52205-0546-124       122.83917       40.914381     0.067063000       41.016099     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J081121.40+405451.8  52205-0546-124       122.83917       40.914381     0.067063000       41.016099     J154010.14+484222.0  52738-1167-502       235.04227       48.706101     0.070230700       41.000513    
J122141.17+130029.3  53120-1614-428       185.42156       13.008130     0.067065000       40.176127     J114448.15+561635.9  52781-1312-288       176.20064       56.276625     0.072326800       40.179084    
J122141.17+130029.3  53120-1614-428       185.42156       13.008130     0.067065000       40.176127     J114448.15+561635.9  52781-1312-288       176.20064       56.276625     0.072326800       40.179084    
J122141.17+130029.3  53120-1614-428       185.42156       13.008130     0.067065000       40.176127     J114448.15+561635.9  52781-1312-288       176.20064       56.276625     0.072326800       40.179084    
J122141.17+130029.3  53120-1614-428       185.42156       13.008130     0.067065000       40.176127     J114448.15+561635.9  52781-1312-288       176.20064       56.276625     0.072326800       40.179084    
J122141.17+130029.3  53120-1614-428       185.42156       13.008130     0.067065000       40.176127     J114448.15+561635.9  52781-1312-288       176.20064       56.276625     0.072326800       40.179084    
J080545.95+504156.5  53090-1780-191       121.44147       50.699022     0.067403000       41.080699     J154713.14+392560.0  53171-1680-592       236.80475       39.433329     0.057571300       41.110697    
J080545.95+504156.5  53090-1780-191       121.44147       50.699022     0.067403000       41.080699     J154713.14+392560.0  53171-1680-592       236.80475       39.433329     0.057571300       41.110697    
J080545.95+504156.5  53090-1780-191       121.44147       50.699022     0.067403000       41.080699     J154713.14+392560.0  53171-1680-592       236.80475       39.433329     0.057571300       41.110697    
J080545.95+504156.5  53090-1780-191       121.44147       50.699022     0.067403000       41.080699     J154713.14+392560.0  53171-1680-592       236.80475       39.433329     0.057571300       41.110697    
J080545.95+504156.5  53090-1780-191       121.44147       50.699022     0.067403000       41.080699     J154713.14+392560.0  53171-1680-592       236.80475       39.433329     0.057571300       41.110697    
J153923.52+360941.6  53144-1401-628       234.84801       36.161558     0.067550000       40.392681     J135039.83+053928.6  52375-0855-404       207.66595       5.6579429     0.071478900       40.419833    
J153923.52+360941.6  53144-1401-628       234.84801       36.161558     0.067550000       40.392681     J135039.83+053928.6  52375-0855-404       207.66595       5.6579429     0.071478900       40.419833    
J153923.52+360941.6  53144-1401-628       234.84801       36.161558     0.067550000       40.392681     J135039.83+053928.6  52375-0855-404       207.66595       5.6579429     0.071478900       40.419833    
J153923.52+360941.6  53144-1401-628       234.84801       36.161558     0.067550000       40.392681     J135039.83+053928.6  52375-0855-404       207.66595       5.6579429     0.071478900       40.419833    
J153923.52+360941.6  53144-1401-628       234.84801       36.161558     0.067550000       40.392681     J135039.83+053928.6  52375-0855-404       207.66595       5.6579429     0.071478900       40.419833    
J130030.38+010247.5  51994-0293-525       195.12660       1.0465370     0.067573000       39.832991     J131020.79+003104.5  51986-0294-545       197.58664      0.51790610     0.062911200       39.833522    
J130030.38+010247.5  51994-0293-525       195.12660       1.0465370     0.067573000       39.832991     J131020.79+003104.5  51986-0294-545       197.58664      0.51790610     0.062911200       39.833522    
J130030.38+010247.5  51994-0293-525       195.12660       1.0465370     0.067573000       39.832991     J131020.79+003104.5  51986-0294-545       197.58664      0.51790610     0.062911200       39.833522    
J130030.38+010247.5  51994-0293-525       195.12660       1.0465370     0.067573000       39.832991     J131020.79+003104.5  51986-0294-545       197.58664      0.51790610     0.062911200       39.833522    
J130030.38+010247.5  51994-0293-525       195.12660       1.0465370     0.067573000       39.832991     J131020.79+003104.5  51986-0294-545       197.58664      0.51790610     0.062911200       39.833522    
J105828.77+525929.1  52652-1011-181       164.61989       52.991426     0.067584000       40.803139     J115735.15+095250.1  52728-1228-264       179.39644       9.8805744     0.072945500       40.803533    
J105828.77+525929.1  52652-1011-181       164.61989       52.991426     0.067584000       40.803139     J115735.15+095250.1  52728-1228-264       179.39644       9.8805744     0.072945500       40.803533    
J105828.77+525929.1  52652-1011-181       164.61989       52.991426     0.067584000       40.803139     J115735.15+095250.1  52728-1228-264       179.39644       9.8805744     0.072945500       40.803533    
J105828.77+525929.1  52652-1011-181       164.61989       52.991426     0.067584000       40.803139     J115735.15+095250.1  52728-1228-264       179.39644       9.8805744     0.072945500       40.803533    
J105828.77+525929.1  52652-1011-181       164.61989       52.991426     0.067584000       40.803139     J115735.15+095250.1  52728-1228-264       179.39644       9.8805744     0.072945500       40.803533    
J140519.73+025814.2  51993-0532-377       211.33219       2.9706020     0.067805000       40.666110     J094259.31+604444.9  51910-0486-053       145.74712       60.745816     0.075255000       40.667469    
J140519.73+025814.2  51993-0532-377       211.33219       2.9706020     0.067805000       40.666110     J094259.31+604444.9  51910-0486-053       145.74712       60.745816     0.075255000       40.667469    
J140519.73+025814.2  51993-0532-377       211.33219       2.9706020     0.067805000       40.666110     J094259.31+604444.9  51910-0486-053       145.74712       60.745816     0.075255000       40.667469    
J140519.73+025814.2  51993-0532-377       211.33219       2.9706020     0.067805000       40.666110     J094259.31+604444.9  51910-0486-053       145.74712       60.745816     0.075255000       40.667469    
J140519.73+025814.2  51993-0532-377       211.33219       2.9706020     0.067805000       40.666110     J094259.31+604444.9  51910-0486-053       145.74712       60.745816     0.075255000       40.667469    
J121157.48+055801.1  52378-0843-401       182.98952       5.9669760     0.067820000       41.006311     J105621.57-005320.3  51909-0276-019       164.08988     -0.88897650     0.075208300       41.009399    
J121157.48+055801.1  52378-0843-401       182.98952       5.9669760     0.067820000       41.006311     J105621.57-005320.3  51909-0276-019       164.08988     -0.88897650     0.075208300       41.009399    
J121157.48+055801.1  52378-0843-401       182.98952       5.9669760     0.067820000       41.006311     J105621.57-005320.3  51909-0276-019       164.08988     -0.88897650     0.075208300       41.009399    
J121157.48+055801.1  52378-0843-401       182.98952       5.9669760     0.067820000       41.006311     J105621.57-005320.3  51909-0276-019       164.08988     -0.88897650     0.075208300       41.009399    
J121157.48+055801.1  52378-0843-401       182.98952       5.9669760     0.067820000       41.006311     J105621.57-005320.3  51909-0276-019       164.08988     -0.88897650     0.075208300       41.009399    
J000657.76+152550.1  52251-0751-509       1.7406790       15.430582     0.067889000       40.677236     J143208.82+495022.6  52460-1046-109       218.03674       49.839621     0.063699900       40.653847    
J000657.76+152550.1  52251-0751-509       1.7406790       15.430582     0.067889000       40.677236     J143208.82+495022.6  52460-1046-109       218.03674       49.839621     0.063699900       40.653847    
J000657.76+152550.1  52251-0751-509       1.7406790       15.430582     0.067889000       40.677236     J143208.82+495022.6  52460-1046-109       218.03674       49.839621     0.063699900       40.653847    
J000657.76+152550.1  52251-0751-509       1.7406790       15.430582     0.067889000       40.677236     J143208.82+495022.6  52460-1046-109       218.03674       49.839621     0.063699900       40.653847    
J000657.76+152550.1  52251-0751-509       1.7406790       15.430582     0.067889000       40.677236     J143208.82+495022.6  52460-1046-109       218.03674       49.839621     0.063699900       40.653847    
J150224.73+452353.9  53147-1676-530       225.60303       45.398298     0.067960000       40.158187     J214623.23+000456.7  52465-0990-585       326.59679     0.082411078     0.075016800       40.161393    
J150224.73+452353.9  53147-1676-530       225.60303       45.398298     0.067960000       40.158187     J214623.23+000456.7  52465-0990-585       326.59679     0.082411078     0.075016800       40.161393    
J150224.73+452353.9  53147-1676-530       225.60303       45.398298     0.067960000       40.158187     J214623.23+000456.7  52465-0990-585       326.59679     0.082411078     0.075016800       40.161393    
J150224.73+452353.9  53147-1676-530       225.60303       45.398298     0.067960000       40.158187     J214623.23+000456.7  52465-0990-585       326.59679     0.082411078     0.075016800       40.161393    
J150224.73+452353.9  53147-1676-530       225.60303       45.398298     0.067960000       40.158187     J214623.23+000456.7  52465-0990-585       326.59679     0.082411078     0.075016800       40.161393    
J114208.48+531526.0  52367-0880-569       175.53534       53.257225     0.067965000       40.198254     J090620.52+033309.9  52238-0566-487       136.58551       3.5527384     0.071908400       40.198421    
J114208.48+531526.0  52367-0880-569       175.53534       53.257225     0.067965000       40.198254     J090620.52+033309.9  52238-0566-487       136.58551       3.5527384     0.071908400       40.198421    
J114208.48+531526.0  52367-0880-569       175.53534       53.257225     0.067965000       40.198254     J090620.52+033309.9  52238-0566-487       136.58551       3.5527384     0.071908400       40.198421    
J114208.48+531526.0  52367-0880-569       175.53534       53.257225     0.067965000       40.198254     J090620.52+033309.9  52238-0566-487       136.58551       3.5527384     0.071908400       40.198421    
J114208.48+531526.0  52367-0880-569       175.53534       53.257225     0.067965000       40.198254     J090620.52+033309.9  52238-0566-487       136.58551       3.5527384     0.071908400       40.198421    
J121436.49+573720.0  52791-1315-437       183.65205       57.622226     0.068032000       40.349151     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J121436.49+573720.0  52791-1315-437       183.65205       57.622226     0.068032000       40.349151     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J121436.49+573720.0  52791-1315-437       183.65205       57.622226     0.068032000       40.349151     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J121436.49+573720.0  52791-1315-437       183.65205       57.622226     0.068032000       40.349151     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J121436.49+573720.0  52791-1315-437       183.65205       57.622226     0.068032000       40.349151     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J160020.79+371607.0  53172-1681-035       240.08663       37.268613     0.068085000       40.979860     J153702.55+493201.0  52738-1167-537       234.26062       49.533605     0.068520900       40.976695    
J160020.79+371607.0  53172-1681-035       240.08663       37.268613     0.068085000       40.979860     J153702.55+493201.0  52738-1167-537       234.26062       49.533605     0.068520900       40.976695    
J160020.79+371607.0  53172-1681-035       240.08663       37.268613     0.068085000       40.979860     J153702.55+493201.0  52738-1167-537       234.26062       49.533605     0.068520900       40.976695    
J160020.79+371607.0  53172-1681-035       240.08663       37.268613     0.068085000       40.979860     J153702.55+493201.0  52738-1167-537       234.26062       49.533605     0.068520900       40.976695    
J160020.79+371607.0  53172-1681-035       240.08663       37.268613     0.068085000       40.979860     J153702.55+493201.0  52738-1167-537       234.26062       49.533605     0.068520900       40.976695    
J101514.28+412424.5  53034-1357-444       153.80948       41.406793     0.068094000       40.569980     J123921.29+522210.4  52379-0885-153       189.83869       52.369547     0.075829300       40.559741    
J101514.28+412424.5  53034-1357-444       153.80948       41.406793     0.068094000       40.569980     J123921.29+522210.4  52379-0885-153       189.83869       52.369547     0.075829300       40.559741    
J101514.28+412424.5  53034-1357-444       153.80948       41.406793     0.068094000       40.569980     J123921.29+522210.4  52379-0885-153       189.83869       52.369547     0.075829300       40.559741    
J101514.28+412424.5  53034-1357-444       153.80948       41.406793     0.068094000       40.569980     J123921.29+522210.4  52379-0885-153       189.83869       52.369547     0.075829300       40.559741    
J101514.28+412424.5  53034-1357-444       153.80948       41.406793     0.068094000       40.569980     J123921.29+522210.4  52379-0885-153       189.83869       52.369547     0.075829300       40.559741    
J145229.63+383424.7  52790-1351-382       223.12347       38.573532     0.068305000       40.352796     J112133.54-000147.3  51612-0280-186       170.38973    -0.029797524     0.068963900       40.352094    
J145229.63+383424.7  52790-1351-382       223.12347       38.573532     0.068305000       40.352796     J112133.54-000147.3  51612-0280-186       170.38973    -0.029797524     0.068963900       40.352094    
J145229.63+383424.7  52790-1351-382       223.12347       38.573532     0.068305000       40.352796     J112133.54-000147.3  51612-0280-186       170.38973    -0.029797524     0.068963900       40.352094    
J145229.63+383424.7  52790-1351-382       223.12347       38.573532     0.068305000       40.352796     J112133.54-000147.3  51612-0280-186       170.38973    -0.029797524     0.068963900       40.352094    
J145229.63+383424.7  52790-1351-382       223.12347       38.573532     0.068305000       40.352796     J112133.54-000147.3  51612-0280-186       170.38973    -0.029797524     0.068963900       40.352094    
J134814.88+021316.3  52026-0530-183       207.06202       2.2211890     0.068329000       40.163116     J125645.02+001117.5  51994-0293-477       194.18760      0.18819519     0.062193000       40.166101    
J134814.88+021316.3  52026-0530-183       207.06202       2.2211890     0.068329000       40.163116     J125645.02+001117.5  51994-0293-477       194.18760      0.18819519     0.062193000       40.166101    
J134814.88+021316.3  52026-0530-183       207.06202       2.2211890     0.068329000       40.163116     J125645.02+001117.5  51994-0293-477       194.18760      0.18819519     0.062193000       40.166101    
J134814.88+021316.3  52026-0530-183       207.06202       2.2211890     0.068329000       40.163116     J125645.02+001117.5  51994-0293-477       194.18760      0.18819519     0.062193000       40.166101    
J134814.88+021316.3  52026-0530-183       207.06202       2.2211890     0.068329000       40.163116     J125645.02+001117.5  51994-0293-477       194.18760      0.18819519     0.062193000       40.166101    
J232032.02+004759.2  51818-0383-335       350.13343      0.79978000     0.068396000       39.824008     J074925.03+301057.8  52663-0889-548       117.35430       30.182713     0.062390800       39.826044    
J232032.02+004759.2  51818-0383-335       350.13343      0.79978000     0.068396000       39.824008     J074925.03+301057.8  52663-0889-548       117.35430       30.182713     0.062390800       39.826044    
