name,ra,dec,z,flux_oiii,petro_abs_mag,central
J155712.01+470820.1,239.30006,47.138926,0.157159,-14.635836,-21.3169804,0
J160044.88+475349.8,240.18698999999998,47.897153,0.15903699999999998,-15.265644,-20.8829899,1
J160200.24+475254.7,240.50097999999997,47.881871999999994,0.0431044,-15.407981,-20.514999399999997,1
J155851.94+473040.4,239.71642000000003,47.511234,0.055247500000000005,-14.963057000000001,-18.8504143,1
J155937.29+472153.8,239.90536,47.364942,0.140737,-15.202380999999999,-20.7251415,1
J155921.26+470623.0,239.8386,47.106382,0.14033099999999998,-15.122604999999998,-21.009296399999997,1
J160311.19+481928.6,240.79664,48.324615,0.0433648,-15.558676,-19.4328842,1
J160316.65+481107.2,240.81937000000002,48.185346,0.08640930000000001,-15.307714,-20.210817300000002,1
J160312.80+471258.6,240.80334,47.216272,0.080198,-15.284571,-21.417816199999997,1
J160407.97+472058.9,241.03321,47.349692,0.0420079,-14.771571,-19.2820206,0
J160454.92+480350.9,241.22883,48.064142,0.0429353,-15.63835,-19.4486217,1
J160432.95+481342.1,241.13727999999998,48.228349,0.058975400000000004,-15.186575,-21.1119518,1
J160510.74+472901.4,241.29473,47.483732,0.043550099999999994,-14.742473,-18.881467800000003,1
J160535.05+471513.9,241.39606,47.253854,0.10759400000000001,-15.443339000000002,-21.048986399999997,1
J160610.71+481018.4,241.54461,48.171769,0.0857563,-15.581595000000002,-21.2756004,1
J161848.60+440833.4,244.70247999999998,44.142609,0.133776,-14.75828,-20.6558895,0
J162044.39+444936.9,245.18493999999998,44.826906,0.133245,-14.402778,-20.9417038,0
J161552.51+440940.8,243.96878999999998,44.161335,0.05486269999999999,-15.230015,-20.6437569,1
J161748.19+443116.8,244.4508,44.52134,0.107482,-15.24816,-20.5853806,1
J161548.58+443236.9,243.95243,44.54357,0.14510499999999998,-14.635425,-20.968704199999998,1
J161026.37+442454.3,242.60987999999998,44.415085,0.08809310000000001,-14.866012,-21.1540985,1
J161110.21+445339.6,242.79255,44.894329,0.047920300000000006,-15.623853,-19.3222828,1
J161146.96+440746.8,242.94567999999998,44.129657,0.135258,-15.527676000000001,-20.5826473,1
J160944.28+444107.5,242.4345,44.685409,0.08290399999999999,-15.561060000000001,-20.5332203,1
J161013.21+444354.8,242.55505,44.731884,0.083143,-15.512324,-19.9193802,1
J160707.26+454826.9,241.78025,45.807463,0.124161,-15.632722,-21.0760326,0
J160752.08+451101.7,241.96698999999998,45.183796,0.11233299999999999,-15.502057999999998,-20.4844227,1
J160825.57+451301.4,242.10655,45.217057000000004,0.0621183,-15.374270999999998,-19.875581699999998,1
J161219.56+462942.6,243.08151,46.495172,0.125341,-14.416347,-20.543445600000002,1
J161051.49+453701.5,242.71454,45.617093,0.122707,-15.589994,-20.2246819,1
J161116.60+450716.8,242.81918,45.121333,0.0546155,-15.190116,-20.1690311,1
J161344.66+453223.8,243.43607999999998,45.539932,0.174432,-15.45977,-21.614152899999997,1
J161639.21+451331.3,244.16338,45.225358,0.064441,-14.146218,-19.7355232,1
J161642.50+454851.7,244.17707000000001,45.814349,0.082314,-15.647698000000002,-20.2824745,1
J163056.28+424647.9,247.73448,42.779959000000005,0.0684092,-15.465213,-20.402801500000002,1
J162917.45+425439.7,247.32269,42.911021999999996,0.035355300000000006,-14.108198999999999,-17.8889389,1
J162644.64+422529.9,246.68602,42.424963,0.189325,-15.179676,-21.610240899999997,1
J162806.27+424858.4,247.02612000000002,42.816225,0.0609033,-15.045637,-20.973753,1
J162511.06+421348.7,246.29607000000001,42.230196,0.135273,-15.288001999999999,-20.8868923,1
J162435.88+414134.2,246.1495,41.692840000000004,0.0300019,-14.411539999999999,-18.828987100000003,0
J162402.34+414621.8,246.00976,41.772717,0.136725,-15.346627999999999,-21.3102512,1
J162146.61+424724.8,245.44422000000003,42.79022,0.135974,-15.243954,-21.080469100000002,0
J162251.01+423111.6,245.71255,42.519898,0.18407,-15.053034,-21.362791100000003,1
J162337.51+422620.0,245.90627999999998,42.438881,0.132727,-14.338613,-21.621482800000003,1
J161939.16+424934.4,244.91315,42.826211,0.060311699999999996,-15.139793,-19.6042004,1
J162231.49+415857.0,245.6312,41.982504999999996,0.134831,-14.806464000000002,-20.7654514,1
J161831.94+424620.5,244.63308999999998,42.772358000000004,0.0603336,-15.357879999999998,-19.6634884,1
J161919.78+434513.4,244.8324,43.753721999999996,0.06055750000000001,-15.504985999999999,-18.842899300000003,1
J162203.72+434906.9,245.51551,43.818579,0.179912,-15.52811,-21.3023014,0
J162001.92+433727.3,245.00798999999998,43.62426,0.0594687,-15.168207999999998,-21.1430664,1
J162216.74+433519.7,245.56974,43.588809000000005,0.132714,-15.248673000000002,-21.235923800000002,1
J162309.43+440442.0,245.7893,44.078323,0.133267,-15.139054999999999,-22.063493700000002,1
J162411.64+434625.2,246.04851000000002,43.773677,0.11164,-15.628973,-20.208316800000002,0
J162413.73+435738.5,246.05719,43.960693,0.038188,-15.52392,-18.981416699999997,1
J162618.76+432426.9,246.57817000000003,43.407485,0.0315495,-15.567434,-20.3538437,1
J162503.02+441621.5,246.26257,44.272628999999995,0.191945,-14.490669,-21.397174800000002,0
J162540.94+435745.1,246.42057999999997,43.962534000000005,0.0312819,-15.336910000000001,-18.699962600000003,0
J162554.31+435127.1,246.47631,43.857523,0.032476099999999994,-15.671923000000001,-20.1395283,1
J162558.15+435746.4,246.49229,43.962883000000005,0.0320444,-15.18808,-18.0835552,0
J162855.43+431417.6,247.23094,43.238228,0.0468445,-15.529084,-18.5896721,1
J163245.95+402951.8,248.19146,40.497716,0.136628,-15.55364,-20.5550251,1
J163417.55+405708.3,248.57314,40.952303,0.136026,-15.624353,-21.173633600000002,0
J163053.11+411710.8,247.72131000000002,41.286346,0.0936135,-14.591954999999999,-20.6564465,0
J163059.71+411714.9,247.74881000000002,41.287482000000004,0.0930735,-15.102035,-20.6618786,1
J163137.92+412937.1,247.90797999999998,41.493643,0.030227499999999997,-14.775506,-20.5791931,0
J162903.92+410219.7,247.26635,41.038804,0.103466,-15.190317000000002,-20.455556899999998,1
J162842.32+412831.1,247.17635,41.475299,0.0581735,-15.297162,-20.0245914,1
J162931.54+402446.1,247.38141000000002,40.412814000000004,0.028305900000000002,-14.796695999999999,-19.4573154,0
J162737.90+410435.6,246.90791000000002,41.076565,0.10335599999999999,-15.029710000000001,-20.1552525,1
J162911.08+405126.7,247.29617000000002,40.857421,0.0328721,-15.568442000000001,-20.430854800000002,0
J162821.57+405424.5,247.08987000000002,40.906812,0.033805400000000006,-15.372860000000001,-20.1621513,0
J162606.96+412046.5,246.52901,41.346237,0.0588457,-15.191692000000002,-20.9317417,1
J162452.39+424425.0,246.2183,42.740266999999996,0.06023680000000001,-15.454937,-18.909976999999998,1
J162525.65+420428.3,246.35689,42.074531,0.061748500000000005,-13.928313000000001,-19.755003,1
J162511.32+415852.9,246.29717000000002,41.981363,0.175459,-15.436534,-21.6361561,1
J162611.15+413725.7,246.54647000000003,41.623812,0.0591352,-15.545554000000001,-19.4703178,1
J162643.08+414243.8,246.67952000000002,41.712156,0.0615945,-15.590365,-19.2079487,0
J162749.84+423825.5,246.95766,42.640405,0.171902,-14.7906,-21.082157100000003,1
J162741.94+420814.0,246.92473999999999,42.137209000000006,0.186378,-15.524478,-21.837055199999998,1
J162924.67+413512.6,247.3528,41.586827,0.16249,-15.467141,-21.622760800000002,1
J163102.00+422505.9,247.75835,42.418306,0.07112260000000001,-15.083579,-20.830698,1
J163034.94+422143.1,247.64557000000002,42.361967,0.137189,-14.826438000000001,-21.3072948,1
J163011.06+421048.4,247.5461,42.180121,0.07134910000000001,-15.434697,-20.9973335,1
J163229.35+414524.3,248.1223,41.756754,0.17747000000000002,-15.292394,-21.379451800000002,1
J163149.65+414902.0,247.95686,41.817234,0.07238860000000001,-15.593434,-19.8634739,1
J163151.22+422659.2,247.9634,42.449771999999996,0.070761,-15.645317000000002,-19.7431831,0
J163316.46+414843.7,248.31859,41.812137,0.13655799999999998,-15.12297,-21.294302,1
J164147.65+393628.7,250.44852999999998,39.607959,0.0296027,-15.315848999999998,-18.898811300000002,0
J164039.06+392818.6,250.16273999999999,39.471829,0.09655839999999999,-14.176810000000001,-21.109376899999997,0
J164109.57+392307.0,250.28988999999999,39.385271,0.09910880000000001,-15.018754999999999,-20.8575077,1
J164041.96+394827.0,250.17484,39.80751,0.0323301,-15.066322,-19.3679237,0
J163747.69+400752.2,249.44869,40.131178000000006,0.07237560000000001,-14.995192000000001,-19.7979259,1
J163715.97+394254.5,249.31655,39.715143,0.062224800000000004,-15.624267000000001,-19.971076999999998,1
J163705.12+384633.9,249.27135,38.77609,0.14281,-14.594744,-21.008460999999997,0
J163651.32+393007.4,249.21384,39.502049,0.181943,-14.916948999999999,-21.6197758,0
J163507.10+394931.5,248.77958999999998,39.825404999999996,0.029803500000000004,-15.585555,-19.210096399999998,0
J163234.06+394640.3,248.14192000000003,39.77785,0.029395799999999996,-15.439596,-18.5512161,0
J163542.99+391744.8,248.92913,39.295789,0.139746,-14.493654999999999,-20.680833800000002,1
J163538.20+385822.0,248.90917000000002,38.972772,0.0300316,-15.593269,-19.2123318,0
J163133.74+394748.7,247.89057999999997,39.796859999999995,0.0323577,-14.859964000000002,-18.228763600000004,0
J163349.62+391547.5,248.45674,39.263192,0.0317613,-14.878941000000001,-21.2321758,0
J162854.51+403124.1,247.22711,40.52336,0.10288299999999999,-14.792597,-20.582054100000004,1
J163007.28+405248.5,247.53035,40.880148999999996,0.0301782,-15.343597,-19.6486645,0
J163031.12+400924.4,247.62966,40.15677,0.0777521,-15.258882,-21.639720899999997,1
J163016.17+403935.2,247.56739,40.659776,0.0280952,-15.666464000000001,-19.802703899999997,0
J163036.75+400753.6,247.65313999999998,40.131545,0.07778860000000001,-14.913023,-19.9730396,0
J163049.12+411752.4,247.70465,41.297886,0.108851,-14.792022,-20.3439217,1
J163103.88+410921.8,247.76617000000002,41.156046999999994,0.0302546,-14.873894,-20.9852314,0
J163053.05+404807.9,247.72106000000002,40.8022,0.0329083,-15.677558,-19.225633600000002,0
J163124.30+401735.7,247.85123,40.293258,0.17689000000000002,-15.512846,-21.6318092,1
J163546.63+401516.2,248.94428,40.254490999999994,0.166183,-15.151948999999998,-21.181160000000002,1
J163613.62+404229.8,249.05677000000003,40.708286,0.0720651,-15.319375,-21.406393100000003,1
J163618.77+402643.0,249.07822000000002,40.445283,0.166844,-14.845718,-21.4602203,0
J163809.66+402844.6,249.54023999999998,40.479043,0.0717004,-15.298287,-19.739341699999997,0
J163813.75+400848.5,249.55729,40.146813,0.030370499999999998,-14.456131,-20.396862,1
J163608.17+410507.2,249.03406,41.085333,0.169967,-15.519714000000002,-21.103838,1
J163729.27+405247.9,249.37197,40.879971999999995,0.026426599999999995,-15.582685999999999,-19.675663,1
J164002.11+401143.5,250.00881,40.195421,0.0905877,-15.287745000000001,-20.192380899999996,1
J163731.41+405155.6,249.38086,40.865435,0.189023,-14.949914999999999,-21.6860924,1
J163802.23+404653.5,249.50931,40.78153,0.102499,-14.331733999999999,-20.6238384,1
J164927.69+374632.0,252.36538,37.775560999999996,0.166802,-14.50676,-21.330488199999998,0
J164913.06+372308.7,252.30442999999997,37.38575,0.151887,-15.442793,-20.9494362,0
J164531.39+370637.2,251.38079,37.110323,0.0625131,-15.58579,-20.082708399999998,1
J164530.57+372025.7,251.37737,37.340486,0.100237,-14.885256,-20.5443897,1
J164546.27+375946.6,251.44279,37.996268,0.030760400000000004,-14.375105,-19.6769238,1
J164555.59+375902.1,251.48161000000002,37.983911,0.09893939999999998,-15.498632999999998,-21.3433247,1
J164511.50+372627.9,251.2979,37.441084000000004,0.0625805,-15.577695,-21.2014294,1
J164145.55+374448.5,250.43977999999998,37.746812,0.125474,-14.989679999999998,-21.0260258,1
J164232.17+374403.4,250.63406,37.734272,0.0875496,-15.583677999999999,-20.5877285,1
J164122.90+375654.7,250.34542000000002,37.948527,0.16350399999999998,-15.093760000000001,-20.923646899999998,0
J164044.54+374333.0,250.1856,37.725846000000004,0.06000790000000001,-15.231848000000001,-19.3930607,1
J164149.36+371833.4,250.45565,37.309265,0.0992907,-15.216517999999999,-21.992822600000004,1
J163816.34+383845.9,249.56807,38.646088,0.10472100000000001,-15.480901999999999,-20.658165,1
J163802.16+390840.7,249.50901000000002,39.144633,0.062179899999999996,-15.603535999999998,-18.7638283,0
J163958.47+383326.4,249.99364,38.557331,0.0771634,-15.412679999999998,-19.3055325,1
J164110.26+384955.2,250.29272999999998,38.832002,0.0616875,-15.260323000000001,-20.8325577,1
J164128.36+381608.4,250.36815,38.268997,0.0387255,-14.397031,-19.775459299999998,1
J164109.14+380941.9,250.28807999999998,38.161648,0.08965319999999999,-14.964236999999999,-19.9525375,1
J164113.49+392304.1,250.30622000000002,39.384467,0.09885,-15.620975,-20.7927361,0
J164159.42+384126.5,250.49759,38.690702,0.11003399999999999,-15.209207999999999,-21.4637146,1
J164146.16+382840.0,250.44232999999997,38.477769,0.0625,-15.512224,-18.9075508,1
J164144.58+383531.5,250.43573999999998,38.592073,0.10962899999999999,-15.468229000000001,-20.0086594,0
J164442.79+382425.2,251.17829,38.407009,0.0603548,-15.568632999999998,-20.3045597,1
J164628.42+383116.0,251.61841,38.521109,0.107743,-15.385983999999999,-20.9064102,1
J164713.43+383139.9,251.80595,38.52776,0.163699,-14.598066000000001,-21.3817883,1
J164728.81+382243.4,251.87005,38.378729,0.154226,-15.549716,-21.0910263,1
J165629.63+352028.8,254.12347000000003,35.341334,0.14416600000000002,-14.958907,-21.026285199999997,0
J165345.42+345947.4,253.43923999999998,34.996506,0.12330999999999999,-14.329032999999999,-21.5173035,1
J165258.05+351457.9,253.24186,35.24942,0.050473000000000004,-15.652292999999998,-18.7466793,1
J165334.23+360049.7,253.39262000000002,36.013816999999996,0.06634680000000001,-15.337148000000001,-19.155431699999998,1
J165057.72+355221.7,252.7405,35.8727,0.08842,-14.552773,-20.5467415,1
J165146.46+355802.4,252.9436,35.967324,0.120022,-15.402201999999999,-20.8622818,1
J165034.36+355605.5,252.64315,35.934865,0.11575,-15.255446,-20.1123428,1
J164817.19+352442.5,252.07162999999997,35.411812,0.0981383,-15.467685999999999,-20.1170044,1
J164536.05+363152.2,251.40018999999998,36.531163,0.114422,-15.459145000000001,-20.1403198,1
J164545.15+363228.6,251.43814,36.541277,0.11411099999999999,-15.227442000000002,-20.0297947,0
J164628.94+370018.1,251.62057000000001,37.005039000000004,0.166174,-14.873664000000002,-21.3761063,1
J164617.21+363322.0,251.57172000000003,36.556109,0.0869528,-15.283398000000002,-20.760938600000003,1
J164637.38+362044.3,251.65577000000002,36.345634000000004,0.164529,-15.091142999999999,-21.023439399999997,1
J165009.67+362601.8,252.54031,36.433826,0.0705945,-15.416923,-20.2829571,1
J165021.86+363813.4,252.59107000000003,36.637053,0.0985283,-15.270091,-20.8355999,0
J164934.71+361203.3,252.39462999999998,36.200928999999995,0.030046100000000003,-15.230789999999999,-19.851982100000004,1
J165243.53+363700.8,253.18138,36.616883,0.161092,-14.78168,-21.2542343,1
J165244.70+360607.4,253.18623,36.102046,0.062259400000000006,-14.942289,-19.761095,1
J165149.53+371110.8,252.95637999999997,37.186341,0.031887,-14.333567000000002,-19.478570899999998,1
J165632.04+361934.6,254.13351,36.326275,0.15015,-15.344627,-20.8859272,1
J165517.58+365757.1,253.82327,36.965849,0.101138,-15.529338000000001,-19.887207,1
J170433.56+361218.8,256.13985,36.205225,0.0850885,-14.304678,-20.096950500000002,1
J165735.01+352109.6,254.39586,35.352664000000004,0.150354,-15.476807999999998,-21.424778,1
J165726.55+352921.7,254.36063,35.489371000000006,0.125807,-15.250736999999999,-20.8098011,0
J165750.79+351222.6,254.46162,35.206276,0.128788,-15.569970000000001,-20.934440600000002,1
J170229.11+355602.7,255.62131000000002,35.934075,0.12534700000000001,-15.634578,-21.300359699999998,1
J165646.79+350253.1,254.19494,35.048083,0.0994694,-15.413437,-21.695919,1
J165952.61+360626.6,254.96922,36.107385,0.128201,-15.327569,-21.367244699999997,1
J165727.34+371405.1,254.36392,37.23475,0.148991,-14.798059,-20.871408499999998,0
J165722.67+361506.5,254.34447000000003,36.251801,0.11176400000000002,-15.170732000000001,-20.218048100000004,1
J165855.14+363119.4,254.72975,36.522069,0.0320235,-15.374016000000001,-20.453836399999997,1
J170119.47+363514.6,255.33112000000003,36.587395,0.164194,-14.991779999999999,-21.2261086,1
J165913.54+370423.9,254.80642999999998,37.073291999999995,0.0996306,-15.440569,-19.9680901,1
J170251.62+364006.1,255.7151,36.668369,0.033536500000000004,-15.429975,-20.3218575,1
J081004.94+331113.4,122.52058999999998,33.187065999999994,0.118605,-14.755851000000002,-20.9157906,1
J080923.18+330120.3,122.34658999999999,33.022312,0.151133,-15.368935999999998,-20.8336582,1
J081002.13+331430.6,122.50886000000001,33.241823,0.13864,-15.120664999999999,-20.855558399999996,1
J080735.27+321720.3,121.89693999999999,32.288982,0.10336300000000001,-15.24099,-20.411754600000002,1
J080639.69+324646.8,121.66537,32.779653,0.113331,-15.435376000000002,-20.751066199999997,1
J080447.70+325358.5,121.19873,32.899578000000005,0.158822,-15.308719,-20.8009357,1
J080556.27+325417.2,121.48445,32.904768,0.06564299999999999,-15.577584,-20.4509811,1
J080419.30+330842.8,121.08041000000001,33.145215,0.0510708,-15.4893,-20.9289207,1
J081219.13+343004.8,123.07968999999999,34.501321000000004,0.0825824,-14.961332999999998,-21.1651535,1
J081250.50+342219.9,123.21043,34.372184000000004,0.0835212,-15.148434,-20.1516571,1
J081237.42+345653.8,123.15593,34.948288,0.054682400000000006,-15.594842000000002,-19.521577800000003,1
J081124.06+335037.7,122.85025,33.843808,0.11963399999999999,-15.52181,-20.5070095,1
J081454.97+333401.8,123.72903000000001,33.567153000000005,0.08197710000000001,-14.395628,-19.8877602,0
J081638.18+334655.0,124.15907,33.781951,0.0896221,-15.479748,-20.2529984,1
J082143.73+344624.6,125.4322,34.773507,0.082175,-14.707593,-21.154604,1
J081944.75+345054.4,124.93643999999999,34.848449,0.0858945,-15.086642000000001,-19.931638699999997,1
J082015.05+342645.6,125.06268999999999,34.446005,0.11337699999999999,-15.009138,-21.2189445,1
J081917.12+345939.5,124.82133999999999,34.994301,0.085635,-14.279729000000001,-21.808239,1
J082023.34+352442.9,125.09723999999999,35.411915,0.06257889999999999,-15.596353,-20.8500576,1
J081752.17+345316.2,124.46736999999999,34.887839,0.10446300000000001,-15.186885,-21.172281299999998,1
J081722.74+344024.9,124.34473999999999,34.673589,0.062459400000000005,-15.557345999999999,-20.883851999999997,1
J081620.86+351837.6,124.08691,35.310442,0.0653685,-15.229175,-19.8639069,0
J081621.83+344132.4,124.09097,34.692343,0.06790039999999999,-14.151812,-20.0357323,1
J081427.98+351805.2,123.6166,35.301439,0.13727899999999998,-15.462805,-21.4850845,1
J081842.36+360409.7,124.6765,36.069359000000006,0.0758245,-13.099483,-19.8382206,1
J081607.49+355412.4,124.0312,35.903441,0.173052,-15.503239,-21.3849583,1
J081530.09+353419.4,123.87539,35.572047,0.0815508,-15.493345999999999,-20.0896072,1
J081512.63+353741.9,123.80263000000001,35.628312,0.167928,-15.536705,-21.5846615,1
J081802.45+353740.6,124.51021999999999,35.627953999999995,0.0540501,-15.390034,-20.586931200000002,1
J082028.51+362551.5,125.11881000000001,36.430975,0.0633279,-15.519364999999999,-18.9479752,1
J082103.10+365245.5,125.2629,36.879317,0.06474869999999999,-15.513179999999998,-20.009819,1
J082041.78+361409.8,125.17408999999999,36.236043,0.15734700000000001,-15.041271,-20.822691,1
J081853.76+355118.6,124.72399999999999,35.855168,0.0827611,-15.493066,-19.953105899999997,1
J082228.05+361605.6,125.61688999999998,36.268227,0.07399069999999999,-15.478743,-20.9028931,1
J082012.90+353332.5,125.05373999999999,35.559034999999994,0.06395740000000001,-15.224291000000001,-19.156139399999997,1
J082115.76+355924.7,125.31567,35.9902,0.0595985,-15.103093,-19.6917553,0
J082131.54+354139.6,125.3814,35.694332,0.15523399999999998,-15.599143,-21.0209198,1
J082302.18+364558.9,125.75908999999999,36.76636,0.10202699999999999,-14.795741,-20.5608711,1
J082404.87+354136.1,126.02031000000001,35.693360999999996,0.0762799,-15.575117,-19.948787699999997,1
J082335.86+354501.9,125.8994,35.75052,0.08207060000000001,-15.174197,-20.209796899999997,1
J082448.40+354913.9,126.20165,35.820536,0.149056,-14.68946,-20.8258457,1
J083040.95+364437.9,127.67063,36.743856,0.121305,-15.296747,-21.242052100000002,1
J083219.29+364501.9,128.08036,36.750524,0.101007,-15.529998,-20.783109699999997,1
J083048.73+370756.0,127.70306000000001,37.132222,0.099636,-15.361462,-21.0387516,1
J083124.55+370847.5,127.85231,37.146535,0.09911,-15.477976000000002,-20.888069199999997,1
J083108.80+371123.4,127.78666000000001,37.189826000000004,0.185033,-15.408976000000001,-21.069994,1
J083021.40+364627.7,127.58918,36.774366,0.132938,-15.230685999999999,-20.7222004,0
J082924.19+370430.8,127.35078999999999,37.075218,0.09951950000000001,-15.240023,-20.7261734,1
J082714.13+364918.0,126.80888999999999,36.821674,0.167025,-14.660629,-21.7148323,1
J082729.49+360022.1,126.87288999999998,36.006151,0.0541385,-15.144782999999999,-20.501977899999996,0
J082732.07+360843.6,126.88363000000001,36.145439,0.0291465,-15.389497,-19.769630399999997,1
J082647.47+362432.0,126.6978,36.408885999999995,0.06262000000000001,-15.263376999999998,-21.3336029,1
J082317.60+363253.3,125.82335,36.548126,0.16994,-15.567306,-21.424028399999997,1
J082237.76+365836.2,125.65733,36.976724,0.0960289,-14.604848,-21.5747948,1
J082235.92+370605.0,125.64968,37.101382,0.0419288,-15.449963,-21.1772842,1
J082216.56+371058.5,125.56902,37.182906,0.121919,-14.789626,-20.205656100000002,1
J082803.60+382136.9,127.01498000000001,38.360240999999995,0.05643340000000001,-15.213932000000002,-20.5957775,1
J082728.91+381519.8,126.87043999999999,38.255505,0.09737219999999999,-15.533826000000001,-21.829833999999998,1
J082730.76+381646.5,126.87818,38.279587,0.09650249999999999,-15.276539000000001,-21.3458557,0
J082502.28+374329.4,126.25948000000001,37.724831,0.05233290000000001,-15.469954999999999,-19.400350600000003,1
J082658.38+373328.0,126.74326,37.557789,0.0647089,-15.636117,-19.8537807,1
J082750.78+375626.9,126.96158999999999,37.940808000000004,0.0869697,-14.930925,-20.3918495,0
J082920.14+373535.7,127.33391999999999,37.593258,0.08163250000000001,-15.452147,-20.548254,1
J083116.75+374241.1,127.81979,37.711403000000004,0.05726180000000001,-15.063607999999999,-19.9585609,1
J083135.16+375355.6,127.89648000000001,37.898771999999994,0.0970214,-15.321306,-19.7292767,1
J083222.58+373525.8,128.09408,37.590489,0.194613,-15.541298999999999,-21.5968685,1
J083439.89+382144.7,128.66621,38.362421999999995,0.0407231,-14.396170000000001,-20.9792919,1
J083859.34+375219.1,129.74723,37.871972,0.09148289999999999,-15.467312,-19.763181699999997,1
J084319.09+384605.2,130.82955,38.768122,0.0822049,-15.227426999999999,-19.460392000000002,0
J084053.01+383851.1,130.22089,38.647529,0.12061199999999998,-15.624389,-21.276453,0
J083618.63+383040.8,129.07762,38.511336,0.05775449999999999,-15.293718,-20.551561399999997,0
J083548.04+383314.4,128.95018000000002,38.553999,0.05595409999999999,-15.464709,-21.297559699999997,0
J083458.38+383656.3,128.74327,38.615642,0.0567432,-15.442719,-20.4171925,0
J083508.64+394006.7,128.78602,39.668529,0.0294168,-15.488810999999998,-20.2460995,1
J083645.33+395006.3,129.18887,39.835097,0.0247257,-14.553901000000002,-19.041315100000002,0
J083726.59+400208.1,129.36078999999998,40.035587,0.0237193,-14.698476999999999,-20.78269,1
J083847.74+394503.7,129.69893000000002,39.751034999999995,0.160601,-14.829901999999999,-20.9933357,1
J083737.90+393303.6,129.40792,39.551001,0.147582,-15.107219,-21.266922,1
J083728.08+391723.8,129.36701000000002,39.289941,0.114748,-14.173291,-21.33811,0
J083752.76+391722.0,129.46982,39.289457,0.16939400000000002,-15.331479000000002,-21.887487399999998,1
J083844.85+390329.4,129.68687,39.058163,0.164405,-15.089316,-20.9719181,1
J084017.28+392555.7,130.072,39.432146,0.11730499999999999,-15.541108,-20.4883423,1
J084130.18+393119.2,130.37573,39.522008,0.13209300000000002,-14.635829999999999,-20.7302418,1
J084109.41+390037.4,130.28921,39.010397,0.11883099999999999,-14.976045000000001,-20.4683628,1
J084052.74+395345.7,130.21974,39.896039,0.09874379999999999,-15.124320999999998,-20.735368700000002,1
J084212.63+395111.4,130.55262,39.853155,0.0569754,-15.473730999999999,-19.7582684,1
J084449.77+393451.1,131.20737,39.58085,0.17371099999999998,-14.692682999999999,-21.516658800000002,1
J084523.96+391443.5,131.34982,39.245403,0.108795,-14.966963,-21.4401512,1
J084414.65+390012.6,131.06104,39.00351,0.1222,-14.937664999999999,-20.9526901,0
J085247.85+401654.0,133.19937,40.281676000000004,0.081958,-15.338085999999999,-20.135026899999996,1
J084810.57+395121.1,132.04404,39.855869,0.0872483,-14.803525,-21.671106299999998,1
J085057.24+401134.5,132.73848999999998,40.192904999999996,0.05645359999999999,-15.500281,-20.1391335,1
J085015.23+395511.0,132.56347,39.919731,0.0816322,-15.407282999999998,-21.1150093,1
J085029.70+400640.4,132.62374,40.111224,0.04064380000000001,-15.664679000000001,-18.912582399999998,0
J084830.07+400435.3,132.12531,40.076465,0.178431,-14.700814999999999,-21.501972199999997,0
J084904.41+401029.3,132.26838,40.174802,0.152172,-15.460125,-21.199560199999997,1
J084749.79+400416.0,131.95746,40.071099,0.179367,-14.049954999999999,-21.338794699999998,1
J084752.95+401147.1,131.97063,40.196419,0.055801699999999996,-15.477329000000001,-20.665676100000002,1
J084603.40+401046.1,131.51418,40.179474,0.0884635,-15.299426,-20.6198788,1
J084615.50+400407.0,131.56458999999998,40.068619,0.05639109999999999,-15.583582,-19.5384979,1
J084358.86+395246.1,130.99527,39.879475,0.106741,-15.620738000000001,-21.432663,1
J084500.56+400139.4,131.25234,40.027612,0.087351,-15.369701000000001,-20.6509743,1
J084210.40+401300.2,130.54333,40.21672,0.16258,-15.433342000000001,-21.4571762,1
J084151.98+402057.9,130.46659,40.349422,0.0945534,-15.452614,-20.8611603,1
J084346.43+411347.6,130.94345,41.229881,0.08548610000000001,-15.45568,-20.6315746,0
J084057.20+403154.2,130.23832,40.531729999999996,0.0304515,-14.316275,-18.9345322,0
J083932.90+403046.1,129.8871,40.512796,0.15251099999999998,-14.558613000000001,-21.234935800000002,1
J084216.50+404226.4,130.56875,40.707330999999996,0.127039,-15.476091,-20.5618324,1
J084215.30+402533.3,130.56373,40.425909999999995,0.0553215,-13.472937,-20.0930843,1
J084234.02+404342.3,130.64176,40.728415000000005,0.129082,-15.322496,-20.326023100000004,1
J084204.94+403934.4,130.52059,40.659562,0.0294381,-15.280004000000002,-17.083372100000002,0
J084538.26+413356.6,131.40943000000001,41.565713,0.029717700000000003,-15.197778,-19.6714134,0
J084239.86+404908.0,130.66608,40.818878000000005,0.0296606,-15.366748999999999,-19.946270000000002,0
J084732.02+412821.1,131.88343,41.472518,0.0823295,-15.613123000000002,-20.5797539,1
J084647.30+412406.8,131.6971,41.401889000000004,0.149194,-15.564707,-20.7514687,1
J084351.43+402534.3,130.96428,40.426185,0.0885426,-15.646370000000001,-20.8914146,1
J084833.41+404606.7,132.13918999999999,40.768538,0.0986412,-15.594626000000002,-20.3514328,1
J085001.28+413534.5,132.50531999999998,41.592929999999996,0.0943729,-14.585754999999999,-21.295845,1
J085030.48+404904.6,132.62702,40.817945,0.151312,-15.253107,-20.9376831,1
J085029.95+405237.6,132.6248,40.877109999999995,0.0836312,-15.639298000000002,-20.665370899999996,1
J085154.83+405009.2,132.97845,40.835883,0.0290442,-14.670819,-20.9216366,0
