name1,ra1,dec1,z1,lum_oiii1,petro_abs_mag1,central1,gz2id1,name2,ra2,dec2,z2,lum_oiii2,petro_abs_mag2,central2,gz2id2
J133815.87+043233.3,204.56613000000002,4.542593,0.022975,40.967855,-21.3850384,1.0,482.0,J131206.27+461146.2,198.02613,46.196153,0.028310400000000006,39.70458443756514,-21.3746738,1.0,920.0
J133815.87+043233.3,204.56613000000002,4.542593,0.022975,40.967855,-21.3850384,1.0,482.0,J172717.39+582907.7,261.82245,58.485471,0.0272243,39.60317743995894,-21.346242899999996,1.0,1281.0
J100207.04+030327.7,150.52933000000004,3.057686,0.023176,40.305552,-20.2064686,1.0,3389.0,J114945.68+503137.3,177.44035,50.527031,0.0266063,40.268812773252655,-20.3040543,1.0,5433.0
J100207.04+030327.7,150.52933000000004,3.057686,0.023176,40.305552,-20.2064686,1.0,3389.0,J080328.07+250609.6,120.86693999999999,25.102666,0.0275703,40.05803451851335,-20.1575203,1.0,8028.0
J100207.04+030327.7,150.52933000000004,3.057686,0.023176,40.305552,-20.2064686,1.0,3389.0,J134640.80+522836.6,206.66998,52.476826,0.029230700000000002,40.705021,-20.214613,1.0,8404.0
J100207.04+030327.7,150.52933000000004,3.057686,0.023176,40.305552,-20.2064686,1.0,3389.0,J084437.81+325423.2,131.15756000000002,32.906448,0.031506099999999995,39.861953015762985,-20.1729908,1.0,11808.0
J100207.04+030327.7,150.52933000000004,3.057686,0.023176,40.305552,-20.2064686,1.0,3389.0,J122718.54+511029.3,186.82724,51.174795,0.0303394,39.75337650027488,-20.2124405,1.0,9643.0
J121754.98+583935.7,184.47907,58.659912,0.023253,40.328483,-19.388433499999998,1.0,12863.0,J165149.53+371110.8,252.95637999999997,37.186341,0.031887,40.03476637742671,-19.478570899999998,1.0,32855.0
J121754.98+583935.7,184.47907,58.659912,0.023253,40.328483,-19.388433499999998,1.0,12863.0,J111835.82+002511.2,169.64924,0.41976742,0.0250768,39.92992221631416,-19.3721313,1.0,19315.0
J121754.98+583935.7,184.47907,58.659912,0.023253,40.328483,-19.388433499999998,1.0,12863.0,J081006.07+245519.5,122.52528000000001,24.922096,0.0140412,39.89891679844745,-19.302307100000004,1.0,2782.0
J121754.98+583935.7,184.47907,58.659912,0.023253,40.328483,-19.388433499999998,1.0,12863.0,J074351.36+444327.5,115.96401999999999,44.724319,0.0311351,39.86914866633156,-19.473001500000002,1.0,31150.0
J121754.98+583935.7,184.47907,58.659912,0.023253,40.328483,-19.388433499999998,1.0,12863.0,J030801.40-005325.8,47.005833,-0.89049031,0.0289808,39.818936361301354,-19.2964077,1.0,31288.0
J080740.99+390015.3,121.92081,39.004246,0.023496,40.627671,-20.405756,1.0,3098.0,J131915.90+543606.3,199.81623000000002,54.601739,0.0322972,40.51447922026173,-20.4608669,1.0,8407.0
J080740.99+390015.3,121.92081,39.004246,0.023496,40.627671,-20.405756,1.0,3098.0,J085828.60+000124.5,134.61916000000002,0.023468147,0.0285519,40.4764602655906,-20.3404484,1.0,6523.0
J080740.99+390015.3,121.92081,39.004246,0.023496,40.627671,-20.405756,1.0,3098.0,J143722.14+363404.3,219.34226,36.567855,0.0141065,40.426579490040005,-20.4611454,1.0,295.0
