name,ra,dec,z,flux_oiii,petro_abs_mag,central
J115832.62+104425.0,179.63593,10.740272000000001,0.08066,-15.03,-19.4919891,1
J154004.83+571502.5,235.02012000000002,57.2507,0.080723,-13.87,-20.105793,0
J145757.07+535332.2,224.4878,53.89226800000001,0.080738,-14.55,-19.6764336,0
J082100.74+424614.0,125.2531,42.770547,0.080803,-15.48,-20.3172855,1
J134928.92+053222.7,207.37048000000001,5.5396410000000005,0.080857,-15.4,-20.762207,0
J124035.82-002919.5,190.14925,-0.48874300000000004,0.08090499999999999,-13.8,-19.5239201,1
J120208.21+545840.8,180.53419,54.97800600000001,0.08091,-14.49,-20.48769,1
J120349.20+020557.0,180.95501000000002,2.099174,0.080941,-14.61,-21.148716,1
J121038.52+425046.9,182.6605,42.846369,0.08105,-14.59,-20.330041899999998,1
J114008.72+030711.4,175.03633,3.1198360000000003,0.081086,-14.91,-20.2262897,1
J073956.26+280144.1,114.98441000000001,28.028918,0.081193,-14.9,-20.1086674,1
J234143.38-005518.7,355.43077,-0.921859,0.081312,-14.3,-20.4426994,1
J075352.74+264900.5,118.46973,26.816816999999997,0.081327,-14.44,-20.924833300000003,1
J221918.53+120753.2,334.82721000000004,12.131442,0.081354,-14.29,-20.8687973,0
J091645.87+493531.2,139.19114,49.592002,0.08139400000000001,-14.76,-21.0480957,1
J171138.96+301003.5,257.91235,30.167632,0.081442,-14.83,-20.5446663,0
J114927.67+114915.9,177.36528,11.821076,0.081447,-15.03,-20.1785755,1
J001056.25-090109.9,2.734385,-9.019418,0.081454,-14.7,-20.425552399999997,1
J171210.64+295805.8,258.04434,29.968268,0.081485,-15.69,-21.300853699999998,1
J135436.30+051524.5,208.65126,5.256814,0.081528,-14.81,-19.546234100000003,1
J142630.67+390343.4,216.6278,39.06205,0.081627,-14.26,-21.1808491,1
J151928.18+333628.1,229.86742,33.607803999999994,0.08162799999999999,-14.01,-20.1067257,1
J104330.05+512129.0,160.87521999999998,51.35805,0.08165399999999999,-14.9,-20.0590954,1
J165435.50+184959.5,253.64792999999997,18.833198,0.081662,-15.04,-19.6149807,1
J141334.06+400908.9,213.39192000000003,40.152471999999996,0.081676,-14.73,-20.339416500000002,1
J115955.12+123848.2,179.97966,12.646714999999999,0.0817,-14.73,-19.6059628,0
J172935.81+542940.0,262.3992,54.494445999999996,0.08173899999999999,-14.59,-21.4144325,1
J074001.86+234013.8,115.00776,23.6705,0.081749,-15.27,-19.607523,1
J015610.91+140934.2,29.04545,14.159512,0.081819,-14.39,-21.0540829,1
J082007.81+372839.7,125.03254,37.477689,0.081872,-14.6,-21.581499100000002,1
J161216.81+251604.4,243.07006,25.267884,0.08194,-13.85,-20.960172699999998,0
J131140.27-020422.2,197.91779,-2.072835,0.081949,-13.74,-20.0193748,1
J131544.41-012607.6,198.93503,-1.435446,0.081984,-15.01,-20.313291500000002,1
J125028.81+042208.6,192.62003,4.369068,0.081997,-15.04,-20.5673943,1
J223017.78-100618.2,337.5741,-10.105056,0.082092,-14.98,-20.116310100000003,1
J170743.36+305618.2,256.93067,30.938392999999998,0.082113,-14.4,-20.122404100000004,0
J132135.33-001305.8,200.39721,-0.21826900000000002,0.08218099999999999,-14.0,-21.0274029,1
J222246.62-081943.9,335.69426,-8.328864999999999,0.082218,-13.74,-21.4237022,1
J151908.02+331414.3,229.7834,33.237312,0.082224,-14.82,-20.334972399999998,1
J100710.35+113146.1,151.79314,11.529483,0.082224,-14.63,-20.7143078,1
J144111.55-021235.2,220.29812,-2.2097729999999998,0.082247,-14.29,-21.3655586,1
J081444.19+363640.1,123.68413999999999,36.611145,0.082251,-14.5,-20.0496159,1
J014038.85+130104.2,25.161894,13.017839,0.082256,-14.97,-20.0831966,1
J124423.06-022858.0,191.09609,-2.482765,0.082264,-14.14,-20.0740738,1
J133218.73-015419.4,203.07806000000002,-1.905384,0.082277,-13.93,-20.203998600000002,0
J102923.09+571954.1,157.34622,57.33169399999999,0.08231000000000001,-14.92,-21.381647100000002,1
J144715.43+432916.3,221.81431,43.487865,0.082312,-15.0,-20.7052498,1
J232011.00+144815.2,350.04582,14.804209,0.082333,-14.9,-20.8406525,1
J170953.69+295423.5,257.47369,29.906515999999996,0.082351,-14.77,-20.7944374,1
J012755.94-103844.3,21.983076999999998,-10.645633,0.08240399999999999,-15.05,-20.5855503,1
J082502.16+082614.9,126.25898000000001,8.437475,0.082426,-15.22,-19.522424700000002,0
J230322.02+131317.0,345.84176,13.221375,0.082552,-15.26,-19.861948,1
J120449.71+510044.0,181.20712,51.012213,0.082615,-15.03,-19.9976654,1
J080820.76+361148.7,122.0865,36.196853000000004,0.082629,-14.9,-20.042224899999997,1
J081013.02+345136.9,122.55423,34.860239,0.08264099999999999,-14.28,-20.498128899999998,0
J145702.25+023701.1,224.25936000000002,2.616962,0.08265700000000001,-15.07,-20.7144508,1
J014644.82-004043.2,26.686770000000003,-0.678675,0.08265800000000001,-14.03,-21.409769100000002,0
J170244.13+330923.2,255.68388,33.15644,0.08266,-15.29,-20.7609348,1
J085115.67+545910.1,132.8153,54.98614,0.082734,-14.39,-20.6687889,1
J110216.26+405350.1,165.56776000000002,40.897252,0.082749,-14.82,-20.614027,1
J121855.25+513232.5,184.73021,51.542348,0.082861,-13.66,-21.501262699999998,1
J135733.70+115141.8,209.39043,11.861599,0.082861,-14.64,-19.5427475,1
J115241.92+055707.5,178.17466000000002,5.952079,0.08293099999999999,-15.1,-19.6631908,0
J131556.01+132011.8,198.98338,13.336603,0.082967,-14.92,-21.4733829,1
J162348.19+402958.9,245.95081000000002,40.499686,0.083159,-13.88,-20.344905899999997,1
J122602.46+004640.1,186.51026000000002,0.777812,0.083169,-14.47,-20.1353264,1
J140515.59+542458.0,211.31497000000002,54.416104000000004,0.083343,-15.07,-19.896009399999997,1
J155329.57+353150.0,238.3732,35.530556,0.083345,-14.79,-21.2002869,0
J161527.68+403153.7,243.86532000000003,40.531595,0.083355,-14.55,-19.9800987,1
J224227.81-083104.8,340.61588,-8.517989,0.083367,-14.57,-20.1566105,1
J124913.75+151510.5,192.30731,15.252903,0.083411,-15.02,-21.452762600000003,1
J124506.90-032157.0,191.27874,-3.365832,0.08341699999999999,-13.37,-21.130518,1
J120422.15-012203.3,181.09228000000002,-1.367597,0.083437,-14.12,-20.441999399999997,1
J111213.86+562758.4,168.05777,56.466209,0.083438,-15.04,-19.9488373,1
J171741.70+303543.2,259.42376,30.595345000000002,0.08344700000000001,-14.92,-20.48176,0
J140844.49+535128.4,212.18538999999998,53.857891,0.083453,-15.05,-19.4557991,1
J124637.35+550530.2,191.65563,55.091728,0.083467,-14.67,-19.7866783,0
J130509.98-033209.3,196.29157,-3.535925,0.083473,-13.89,-20.9618492,1
J123503.49+045530.6,188.76455,4.925154,0.083565,-14.3,-21.1121387,1
J124716.31+481239.8,191.81797,48.211065999999995,0.083601,-14.47,-20.313058899999998,1
J092500.47+022222.2,141.25194,2.372833,0.083659,-14.46,-20.461134,1
J131305.69-021039.3,198.2737,-2.1775729999999998,0.083723,-13.89,-21.133083300000003,1
J094731.99-002940.9,146.8833,-0.494699,0.08379199999999999,-15.41,-21.3194962,1
J123235.82+060310.0,188.14926,6.05278,0.083807,-14.24,-20.815824499999998,1
J090431.22+075330.9,136.13007,7.891907000000001,0.083811,-14.79,-19.4419708,1
J214054.56+002538.2,325.22733,0.42728299999999997,0.083841,-13.98,-21.1414223,1
J232922.13-095209.5,352.34219,-9.869294,0.083852,-15.51,-20.1778431,0
J101843.14+413516.2,154.67975,41.587825,0.083863,-14.46,-21.147609699999997,1
J145902.09+474302.4,224.75871,47.717325,0.083881,-14.01,-19.4903965,1
J113246.66+062624.4,173.19443,6.440119999999999,0.083902,-14.17,-20.3271217,1
J020808.76+003058.9,32.036516,0.516362,0.08397,-14.65,-20.083437,1
J153236.72-012212.4,233.153,-1.370112,0.08398,-14.19,-20.069284399999997,1
J111208.66+111309.0,168.03607,11.21916,0.083983,-14.81,-20.8905468,1
J130716.99+450645.3,196.82081000000002,45.112582,0.084004,-14.91,-19.352615399999998,1
J131222.90+461906.1,198.09542,46.31837,0.084026,-15.4,-20.903390899999998,1
J101646.18+451925.8,154.19242,45.323844,0.084062,-15.21,-19.9148674,0
J165126.14+202259.6,252.8589,20.383212,0.084094,-14.43,-20.7998753,1
J165514.21+201442.1,253.80922,20.245014,0.08416,-14.63,-20.3554802,1
J081740.12+271130.8,124.41718,27.191901,0.08421000000000001,-14.19,-19.383361800000003,1
J112037.38+081817.9,170.15575,8.304984,0.084323,-14.68,-19.6845055,1
J211438.54+111321.2,318.66059,11.222546000000001,0.084377,-15.0,-19.4796295,1
J091823.00+355438.7,139.59585,35.910753,0.084392,-14.32,-20.838644,1
J124622.70-015628.5,191.59458999999998,-1.9412479999999999,0.084409,-15.07,-20.966733899999998,1
J105135.10+452419.1,162.89627,45.40531,0.084427,-14.9,-19.762105899999998,1
J222910.08-093830.6,337.292,-9.641826,0.08446100000000001,-15.09,-19.4484444,0
J100954.59+623047.6,152.47746,62.51323299999999,0.084487,-14.22,-20.5392723,1
J134249.56+042632.3,205.70649,4.442311,0.084512,-14.76,-19.4793053,1
J125039.08+141241.0,192.66285,14.211391,0.084662,-13.87,-21.190662399999997,1
J130354.05-014541.7,195.97521,-1.761582,0.08469700000000001,-14.86,-19.8955021,1
J015016.43+005701.9,27.568459999999998,0.9505399999999999,0.084736,-14.51,-21.7163887,1
J160806.68+424057.8,242.02784,42.682725,0.084737,-14.62,-21.2773113,1
J085005.48+291107.0,132.52283,29.185274,0.084749,-14.95,-20.418014499999998,1
J090615.54+463619.0,136.56475,46.605289,0.084823,-14.54,-21.516735100000002,1
J001303.71+004749.0,3.265457,0.796934,0.084851,-15.3,-19.9060822,1
J115107.95+113138.8,177.78311000000002,11.52745,0.084865,-14.83,-20.3106613,1
J084044.88+335737.0,130.18702,33.960279,0.084908,-14.71,-19.6085777,1
J101944.65+423446.0,154.93606,42.579454,0.084959,-14.8,-19.9492512,1
J113836.48+111857.4,174.65200000000002,11.315935000000001,0.084967,-15.15,-20.2373657,1
J131843.35-014340.0,199.68063999999998,-1.727766,0.08503,-14.44,-20.6174908,1
J155842.04+351820.2,239.67517,35.305605,0.08504099999999999,-14.82,-20.2213421,0
J080959.18+063153.7,122.49656999999999,6.531569999999999,0.08505800000000001,-15.2,-19.663082100000004,1
J033144.50-010516.7,52.935421999999996,-1.087983,0.085105,-14.57,-20.522157699999998,1
J102147.86+131228.2,155.44942,13.207831,0.085111,-14.18,-21.8441906,1
J132834.37-030744.8,202.14321999999999,-3.1291029999999997,0.08515199999999999,-13.91,-20.407751100000002,1
J105057.30+593214.4,162.73873,59.53732900000001,0.08522300000000001,-13.79,-21.199995,1
J113857.76+072444.7,174.74068,7.412414,0.08523700000000001,-14.51,-20.164825399999998,0
J022932.43-011207.6,37.385121000000005,-1.202102,0.085288,-14.39,-21.047880199999998,1
J232350.18-083946.5,350.9591,-8.662921,0.085336,-15.29,-20.9661903,1
J143528.62+042750.9,218.86925,4.464139,0.085352,-14.56,-20.4122658,1
J120011.27+100135.6,180.04697,10.026561000000001,0.08536,-13.59,-21.297521600000003,1
J164117.53+355931.3,250.32306,35.992034000000004,0.085367,-15.83,-20.5512161,1
J093123.86+051345.2,142.84941,5.2292309999999995,0.085387,-14.34,-20.9973869,1
J094334.18+533440.4,145.89241,53.577888,0.085401,-14.12,-19.816396700000002,1
J134524.70-025939.9,206.35291,-2.9944040000000003,0.08540199999999999,-13.94,-20.916563,1
J130834.46-011935.1,197.14359,-1.326427,0.085452,-15.55,-20.9701443,0
J132224.67-031208.0,200.60278,-3.202209,0.085522,-14.46,-20.2750149,1
J143223.64+041359.2,218.09852,4.233099,0.085522,-14.61,-19.9987392,1
J150321.02+030654.2,225.83757000000003,3.115066,0.085525,-14.53,-19.9642487,1
J135944.07+045649.5,209.93364,4.94709,0.085623,-14.72,-20.923417999999998,1
J122220.34+521204.7,185.58473,52.201309,0.08564400000000001,-14.52,-19.594982100000003,1
J160344.45+264651.4,240.93522000000002,26.780951,0.085673,-14.27,-20.805221600000003,1
J123944.23+120159.9,189.93429,12.033292,0.08571000000000001,-15.07,-21.247510899999998,1
J094745.15+072520.6,146.93811000000002,7.422383,0.085829,-13.41,-21.0798798,1
J115946.94+412514.4,179.94558999999998,41.420677000000005,0.085865,-14.4,-19.827892300000002,1
J105733.52+565737.4,164.38966000000002,56.960399,0.085879,-14.68,-20.0996628,1
J131510.07+432547.1,198.79196000000002,43.429743,0.086064,-14.56,-20.3375206,0
J133354.79-005534.5,203.47831000000002,-0.926263,0.086082,-15.06,-20.2653198,0
J103208.42-005614.4,158.03507,-0.937341,0.086099,-14.15,-20.4541168,1
J073505.66+423545.6,113.77356999999999,42.596013,0.086126,-14.4,-19.5707741,0
J085300.40+353829.3,133.25167,35.641475,0.086327,-14.64,-21.3270264,1
J125055.53-021345.3,192.73138,-2.229246,0.08633500000000001,-14.99,-20.902393300000004,1
J084820.87+402722.6,132.08696,40.456281,0.086359,-14.61,-20.207393600000003,0
J131432.70+122718.5,198.63627,12.455132,0.086375,-14.29,-21.1119823,1
J134243.57+464224.0,205.68155,46.706672,0.086388,-14.12,-20.447906500000002,1
J091141.66+370204.1,137.92356999999998,37.034486,0.086414,-14.05,-20.5505657,0
J131137.42-005734.3,197.90591,-0.959516,0.086507,-14.93,-19.7984028,1
J033213.21+001546.6,53.055043000000005,0.26295799999999997,0.086515,-14.63,-20.503408399999998,1
J084739.61+360444.4,131.91505,36.079008,0.086587,-14.89,-19.9565315,1
J084754.08+562033.6,131.97534,56.34267,0.086601,-14.26,-20.7903328,1
J151415.18+041203.1,228.56322999999998,4.200864,0.086632,-15.15,-20.811214399999997,1
J212348.62+105348.3,320.95257999999995,10.896742,0.08666,-14.4,-19.9946289,1
J132528.94+112007.8,201.37058000000002,11.335507000000002,0.086661,-15.11,-19.880315799999998,1
J124319.98+025256.2,190.83327,2.882273,0.086716,-14.31,-20.5081177,0
J085039.54+520726.3,132.66473,52.123974,0.086747,-15.62,-20.368606600000003,1
J102004.59+082741.7,155.01911,8.461592999999999,0.086792,-15.23,-20.1663647,1
J213211.43-083238.2,323.04761,-8.543947,0.086909,-14.43,-21.3749485,1
J124916.88-013252.2,192.32034,-1.547831,0.086969,-14.25,-20.3040962,0
J091825.79+005058.4,139.60747,0.849561,0.086971,-13.91,-19.7753925,1
J085240.30+520941.5,133.16793,52.161538,0.087034,-15.62,-19.5650864,0
J101149.76+462901.3,152.95735,46.483682,0.087062,-14.88,-21.141426100000004,1
J084303.60+361011.2,130.76498,36.169765999999996,0.087085,-15.89,-20.5725555,1
J134452.91+000520.3,206.22046,0.088969,0.087099,-14.4,-20.9131908,0
J234054.40-104722.0,355.22668,-10.789453,0.087107,-14.41,-21.4371223,0
J153019.71+515514.8,232.58211,51.920765,0.087223,-14.93,-20.1540871,1
J131153.81+053138.4,197.97419,5.527329,0.087267,-13.87,-21.3780689,0
J222826.90-093346.1,337.11208,-9.562799,0.087287,-14.48,-20.6111622,1
J095053.97+632145.7,147.72486999999998,63.362705000000005,0.087297,-15.62,-19.9223213,1
J131407.12+434634.3,198.52966,43.776185,0.08733400000000001,-13.63,-20.301168399999998,1
J083808.37+263553.9,129.53489,26.598312,0.08741499999999999,-14.39,-20.7724285,0
J102056.91+384405.5,155.23713,38.734851,0.08747200000000001,-14.45,-20.778478600000003,1
J092655.92+525618.3,141.73301,52.938409,0.087585,-14.99,-21.2935829,1
J124904.15-022235.9,192.26731,-2.376641,0.087605,-14.38,-19.788892699999998,1
J115540.67+434840.3,178.91945,43.811205,0.087616,-13.88,-21.8992367,1
J085446.30+402547.3,133.69292,40.429805,0.087754,-14.46,-19.705627399999997,0
J125111.69-005758.1,192.7987,-0.966126,0.087766,-14.75,-20.241497,1
J112718.75+585025.1,171.82813000000002,58.840297,0.08781,-14.39,-21.0288982,1
J073038.93+384844.3,112.66219,38.812312,0.087813,-14.52,-20.6648407,1
J124158.95+564003.2,190.49563,56.667545999999994,0.087828,-14.63,-19.6876621,0
J105232.99+103620.1,163.13745,10.605583,0.087835,-14.0,-21.554662699999998,0
J143936.35+445504.3,219.90143999999998,44.917869,0.08789,-14.76,-20.579544100000003,0
J085326.12+401923.6,133.35882,40.323215999999995,0.087938,-15.32,-20.651397699999997,0
J080045.24+295143.8,120.18851000000001,29.862171999999997,0.08807000000000001,-14.72,-20.6795883,1
J033207.10-053753.7,53.029598,-5.631571,0.088122,-14.29,-19.9599266,1
J141352.73+434226.8,213.46968999999999,43.707443,0.088155,-15.34,-20.1377201,0
J150648.86+341306.8,226.70358,34.218555,0.088156,-14.92,-20.910717,1
J161153.13+530427.1,242.97138999999999,53.074202,0.08819,-14.74,-20.297388100000003,1
J073703.29+424414.7,114.26371,42.737404,0.08819199999999999,-14.0,-20.931110399999998,1
J115314.85+120620.3,178.31187,12.10565,0.08820399999999999,-15.09,-20.518663399999998,1
J214559.99+111326.0,326.49997,11.223894999999999,0.088245,-13.78,-21.089036899999996,1
J155024.06+281116.8,237.60026000000002,28.188000000000002,0.088264,-13.81,-20.7355022,1
J160958.52+460950.2,242.49383999999998,46.163949,0.088272,-14.58,-20.4723587,1
J124623.00+002839.9,191.59583,0.47775100000000004,0.088283,-14.33,-20.097002,0
J103618.51+115854.6,159.07713999999999,11.981826,0.088287,-15.23,-19.9842892,1
J101638.20+132937.4,154.15918,13.493723999999998,0.088292,-14.95,-19.578546499999998,1
J104913.80+044040.0,162.30749,4.677773,0.088375,-15.06,-20.1729469,1
J040348.27-054535.2,60.951130000000006,-5.759777,0.0885,-13.61,-19.888616600000002,1
J080537.37+362522.1,121.40571000000001,36.422794,0.088524,-15.55,-20.6531734,0
J100657.83+410406.8,151.74094,41.068543,0.088638,-14.04,-20.2063046,0
J124859.92-010935.5,192.24968,-1.15985,0.088702,-13.5,-21.870426199999997,1
J002155.11-104315.7,5.479623,-10.721024,0.088874,-14.64,-20.515327499999998,1
J233424.10-005324.7,353.60041,-0.8902040000000001,0.08900000000000001,-14.38,-20.8020744,1
J112202.23+534253.6,170.50929,53.71488000000001,0.08909299999999999,-15.57,-20.063617699999998,1
J122844.82+654234.6,187.18673,65.70962,0.08914,-15.25,-20.053760500000003,1
J003646.45+145936.9,9.193546000000001,14.993573999999999,0.08921,-14.61,-19.7460155,1
J002848.78+145216.3,7.203235,14.871203,0.089277,-14.48,-20.3690662,1
J085504.17+525248.3,133.76738,52.880089,0.089349,-14.48,-20.506818799999998,1
J160114.63+310527.3,240.31095,31.090928,0.08938099999999999,-14.07,-19.8789215,1
J092411.47+022321.8,141.04778000000002,2.389402,0.089385,-15.55,-20.5188522,0
J124118.50+672824.7,190.32709,67.47353000000001,0.089399,-14.89,-19.9544983,1
J124324.22+010028.1,190.8509,1.0078120000000002,0.089556,-14.7,-20.106731399999997,1
J171836.92+255046.2,259.65385,25.846163,0.089577,-15.76,-19.567976,0
J000614.36-010847.2,1.5598530000000002,-1.146448,0.08959500000000001,-14.64,-20.6057949,1
J230818.89-091811.5,347.07869,-9.303182000000001,0.089627,-14.44,-21.458181399999997,1
J124407.47+010633.5,191.03112,1.109309,0.089685,-13.87,-21.1231651,0
J083225.23+304608.4,128.10511,30.769002,0.089738,-14.64,-20.2604008,1
J142851.97-013238.1,217.21652999999998,-1.54393,0.08978799999999999,-14.64,-19.939332999999998,1
J124118.73+010040.1,190.32806000000002,1.011127,0.089885,-15.03,-19.9471798,1
J120415.96+560258.0,181.0665,56.049457,0.08999700000000001,-14.04,-20.7325096,1
J011929.06-000839.7,19.871094,-0.144358,0.090015,-14.51,-20.2240257,1
J085543.54+465735.8,133.9314,46.95995,0.090072,-15.05,-21.1691608,1
J100235.70+400614.9,150.64873,40.104147999999995,0.090121,-14.26,-19.7071095,1
J155829.36+271714.2,239.62235,27.287288,0.09022999999999999,-13.66,-20.655565300000003,0
J100506.16+562429.2,151.27565,56.408108,0.09031,-13.92,-21.0593338,1
J082135.17+304037.3,125.39653999999999,30.677028999999997,0.090326,-15.14,-20.2109108,0
J014248.31-100840.1,25.701276999999997,-10.144476,0.09039,-14.54,-20.609376899999997,1
J100147.70-002307.4,150.44875,-0.385375,0.090392,-14.47,-19.9790802,1
J103741.52+595049.6,159.42298,59.847113,0.09043999999999999,-14.35,-20.810003299999998,1
J132811.58+622743.2,202.04827,62.461991000000005,0.090504,-14.28,-20.316329999999997,1
J092925.73+043703.0,142.35721,4.617501,0.090521,-15.19,-19.9587154,1
J100156.82+393335.1,150.48676,39.559754,0.090665,-15.35,-20.0983067,1
J124650.21+024016.5,191.70921,2.671246,0.090705,-14.97,-19.65411,1
J145911.58+455731.4,224.79823,45.958715999999995,0.090724,-14.33,-20.3863201,1
J120149.75-015327.5,180.45728,-1.8909610000000001,0.090812,-13.62,-20.6117077,1
J131639.75+445235.1,199.16561000000002,44.876403,0.09085599999999999,-13.16,-21.523632,0
J093441.85+034512.7,143.67436,3.753515,0.090882,-13.86,-20.105934100000002,1
J113129.80+124348.9,172.87415,12.730247,0.090888,-15.08,-21.2603741,1
J113107.10+115859.3,172.77958,11.983141999999999,0.090973,-13.95,-21.2412434,1
J113229.14+035729.1,173.12142,3.958077,0.09098300000000001,-14.58,-20.142793700000002,0
J093033.06+034443.6,142.63775,3.745448,0.091013,-14.53,-21.2835693,0
J120010.93-020451.8,180.04554,-2.081059,0.091021,-14.82,-19.851223,1
J221105.44+113214.5,332.77268,11.537367,0.091032,-14.6,-20.9351215,1
J095624.60-005613.3,149.10248,-0.937019,0.091036,-15.31,-20.4168377,1
J094809.16+061728.1,147.03818,6.291132,0.09109,-14.96,-20.528783800000003,1
J134249.27+482723.7,205.70528000000002,48.456579999999995,0.091151,-14.67,-20.134874300000003,1
J123919.26+012619.6,189.83026,1.438768,0.091172,-14.79,-19.944437,1
J134755.69+004654.6,206.98203999999998,0.7818350000000001,0.091172,-14.21,-21.9917316,1
J135643.77+025019.1,209.18238,2.838641,0.091172,-14.53,-20.306940100000002,1
J222110.83-090622.0,335.29513,-9.106114999999999,0.091181,-14.41,-20.5786991,1
J152740.22-013703.9,231.9176,-1.617738,0.091181,-15.41,-20.9925747,1
J145237.26+494601.1,223.15525,49.766963,0.09118899999999999,-14.24,-20.1915035,1
J110640.20+051905.6,166.66751000000002,5.318232,0.091326,-14.77,-21.387226100000003,1
J165838.43+312844.6,254.66012,31.479046999999998,0.091338,-14.56,-21.0154915,0
J160508.87+323921.6,241.28697000000003,32.655991,0.091392,-14.41,-20.4244289,1
J104500.41-001553.9,161.25169,-0.26497600000000004,0.09139800000000001,-13.8,-20.482713699999998,1
J030702.55-081633.5,46.760614000000004,-8.275959,0.091566,-14.67,-20.972858399999996,1
J124313.46+045314.6,190.80608,4.8873940000000005,0.091602,-14.83,-19.639312699999998,1
J134754.97+444420.3,206.97906,44.738986,0.091673,-14.96,-21.1192265,1
J014816.25+001945.0,27.067712,0.329173,0.091761,-13.94,-21.3252296,1
J091753.89+071834.0,139.47456,7.309450999999999,0.091798,-14.6,-20.4047947,0
J003238.20-010035.2,8.159169,-1.009781,0.091861,-14.57,-20.205352800000004,1
J103003.73+581838.3,157.51554,58.31064,0.091923,-14.93,-20.390466699999998,1
J103858.44+401058.4,159.7435,40.182891,0.091972,-14.12,-20.969698,1
J082607.49+290431.3,126.53119,29.075347999999998,0.092022,-14.81,-20.5210438,1
J115943.01+100850.9,179.9292,10.147486,0.092096,-14.93,-20.1190186,1
J151504.23+523705.9,228.76764,52.618313,0.092125,-15.19,-20.281351100000002,1
J143047.53+565729.2,217.69805,56.958104000000006,0.092153,-14.93,-20.151363399999997,1
J113534.59+475102.8,173.89413000000002,47.850784999999995,0.092378,-14.31,-19.6512814,1
J151616.86+000804.4,229.07023999999998,0.13456700000000002,0.092429,-14.82,-20.5090675,1
J134451.70+113236.8,206.21543,11.54355,0.09249199999999999,-14.58,-21.427410100000003,1
J225305.11+140351.2,343.2713,14.064214000000002,0.09253,-14.29,-20.5824547,1
J092248.54+092040.1,140.70226,9.34446,0.092586,-14.45,-20.8709545,1
J152023.50+502947.8,230.0979,50.496621999999995,0.092592,-15.03,-20.927770600000002,1
J122729.58-020927.9,186.87327,-2.157763,0.09260399999999999,-14.1,-20.6608849,1
J171411.63+575834.1,258.54846000000003,57.976128,0.09260700000000001,-13.86,-21.6244907,1
J105406.80-002511.4,163.52833,-0.41981999999999997,0.09263099999999999,-14.84,-20.766931500000002,1
J134401.52+120634.8,206.00632,12.109678,0.092704,-14.62,-20.2203293,0
J012212.27-005316.8,20.55112,-0.8880120000000001,0.092821,-15.64,-19.918905300000002,1
J010939.02+005950.3,17.412575,0.9973129999999999,0.092876,-13.97,-20.7967224,1
J155135.61+354851.4,237.89836,35.814269,0.092892,-14.2,-21.4288921,1
J085559.83+460434.9,133.99931,46.076356,0.092997,-14.96,-20.4956436,1
J114105.71+024117.0,175.27381,2.688065,0.09313400000000001,-14.23,-21.170585600000003,1
J143315.12-012119.6,218.31298999999999,-1.355453,0.09314700000000001,-14.34,-21.364141500000002,1
J122042.00+112405.2,185.17498999999998,11.401444999999999,0.093176,-14.23,-20.907259,1
J124737.97+000327.0,191.90822,0.057491999999999994,0.093177,-15.0,-20.296567899999996,1
J104856.96+592825.9,162.23735,59.473856000000005,0.093202,-14.57,-19.8202381,0
J151014.20-000134.9,227.55917000000002,-0.026356,0.093206,-14.92,-20.8317032,0
J082048.30+282217.9,125.20126,28.371629,0.093234,-14.76,-19.842514,1
J140137.90+654555.8,210.4079,65.76550300000001,0.093237,-14.54,-20.2584686,1
J103103.53+462616.8,157.76471999999998,46.438013,0.09324400000000001,-14.31,-20.3852711,1
J142030.49+443244.8,215.12706,44.54578,0.09325599999999999,-14.79,-20.258726100000004,0
J085931.85+384754.1,134.8827,38.798358,0.093267,-14.25,-21.0930767,1
J095151.83+060143.7,147.96594,6.028805999999999,0.093294,-15.09,-19.7932129,0
J143713.55+545818.7,219.30645,54.971858999999995,0.093318,-14.49,-20.1971359,0
J090015.48+322851.5,135.06451,32.480986,0.093436,-14.49,-20.229082100000003,1
J223338.42+131243.6,338.41008999999997,13.212117999999998,0.093437,-13.76,-21.719816199999997,1
J104153.60+031500.7,160.47332,3.250188,0.093442,-14.52,-20.6229267,1
J153711.31+581420.3,234.29711,58.238965,0.093449,-14.87,-19.7682285,1
J082342.38+482754.6,125.92657,48.465163000000004,0.09347899999999999,-13.77,-20.3455677,0
J150507.30+435004.8,226.28043,43.834666999999996,0.09350599999999999,-14.27,-21.018911399999997,1
J075838.14+414512.4,119.65892,41.753454999999995,0.09353099999999999,-14.15,-20.7222042,1
J125359.21+655907.4,193.49671,65.98540200000001,0.093538,-14.29,-19.729719199999998,1
J124239.13+054717.7,190.66305,5.788241999999999,0.09357599999999999,-14.83,-20.434148800000003,1
J021332.04-000842.0,33.383494,-0.145002,0.093583,-15.18,-20.4927921,1
J154028.68+003837.7,235.1195,0.643803,0.09362000000000001,-15.32,-21.1934586,1
J010626.33+003916.1,16.609720000000003,0.6544770000000001,0.093687,-15.14,-20.0047283,1
J104308.74+014309.0,160.78642,1.719167,0.093727,-14.48,-20.2756729,1
J112415.09+071413.4,171.06288999999998,7.237048,0.093739,-14.96,-19.806041699999998,1
J164742.51+220114.1,251.92712000000003,22.020572,0.093749,-14.7,-20.0542107,1
J101410.46+422347.5,153.54359,42.396537,0.093838,-13.97,-21.0612125,1
J153415.42+303435.5,233.56423999999998,30.576515,0.09389199999999999,-13.94,-20.925386399999997,1
J101748.42+405116.4,154.45176,40.854557,0.09389700000000001,-13.59,-19.8869286,1
J141117.99+045730.1,212.82495,4.9583639999999995,0.093935,-14.37,-20.639976500000003,0
