name,ra,dec,z,lum_oiii,petro_abs_mag,central,gz2id
J120648.30+065912.2,181.70127,6.986732000000001,0.080282,41.390363,-20.383852,1,158840
J115018.40+034602.8,177.57667,3.767441,0.080363,40.221288,-21.0825939,1,54357
J121930.87+064334.4,184.87863,6.726232,0.08039500000000001,40.881653,-21.0429287,1,58404
J013527.85-004448.0,23.866024,-0.7466659999999999,0.08042300000000001,40.46197185161526,-21.6865616,0,32362
J133138.03+013151.7,202.90846,1.531021,0.080473,41.262541999999996,-20.3653431,1,160892
J003847.97+003457.4,9.699858,0.582622,0.08052899999999999,40.953179999999996,-20.4683399,1,134519
J144932.70+002236.3,222.38627,0.376758,0.08054299999999999,40.96333900000001,-20.2041817,1,201403
J150935.12+480458.1,227.39634,48.082819,0.080546,40.143373,-20.1594658,1,213196
J125640.18+660019.7,194.1674,66.00546899999999,0.0806,40.383988,-20.2042427,1,181007
J131543.68+554704.4,198.932,55.784562,0.08062899999999999,40.924316999999995,-21.5357285,1,29183
J082100.74+424614.0,125.2531,42.770547,0.080803,39.726293999999996,-20.3172855,1,172652
J134928.92+053222.7,207.37048,5.5396410000000005,0.080857,39.80690666013472,-20.762207,0,95487
J120208.21+545840.8,180.53419,54.97800600000001,0.08091,40.717507,-20.48769,1,142154
J120349.20+020557.0,180.95501,2.099174,0.080941,40.597859,-21.148716,1,50896
J121038.52+425046.9,182.6605,42.846369,0.08105,40.61909299999999,-20.3300419,1,169899
J114008.72+030711.4,175.03633,3.1198360000000003,0.081086,40.29950000000001,-20.2262897,1,175070
J073956.26+280144.1,114.98441,28.028918,0.081193,40.31071,-20.1086674,1,206741
J234143.38-005518.7,355.43077,-0.921859,0.081312,40.912053,-20.4426994,1,150197
J091645.87+493531.2,139.19114,49.592002,0.08139400000000001,40.452977000000004,-21.0480957,1,67048
J171138.96+301003.5,257.91235,30.167632,0.081442,40.38351860249043,-20.5446663,0,115407
J114927.67+114915.9,177.36528,11.821076,0.081447,40.183575,-20.1785755,1,188243
J171210.64+295805.8,258.04434,29.968268,0.081485,39.524002,-21.3008537,1,46418
J142630.67+390343.4,216.6278,39.06205,0.081627,40.9556,-21.1808491,1,57351
J151928.18+333628.1,229.86742,33.607803999999994,0.08162799999999999,41.205611,-20.1067257,1,210191
J104330.05+512129.0,160.87521999999996,51.35805,0.08165399999999999,40.31590300000001,-20.0590954,1,220329
J141334.06+400908.9,213.39192000000003,40.152472,0.081676,40.486149999999995,-20.3394165,1,174899
J172935.81+542940.0,262.3992,54.494446,0.08173899999999999,40.626858,-21.4144325,1,35983
J082007.81+372839.7,125.03254,37.477689,0.081872,40.618349,-21.5814991,1,28837
J161216.81+251604.4,243.07006,25.267884,0.08194,41.369110819523435,-20.9601727,0,77794
J131544.41-012607.6,198.93503,-1.435446,0.081984,40.209604,-20.3132915,1,159155
J125028.81+042208.6,192.62003,4.369068,0.081997,40.179749,-20.5673943,1,132243
J170743.36+305618.2,256.93067,30.938393,0.082113,40.821046265947146,-20.122404100000004,0,205883
J132135.33-001305.8,200.39721,-0.218269,0.08218099999999999,41.221806,-21.0274029,1,71197
J100710.35+113146.1,151.79314,11.529483,0.082224,40.592285999999994,-20.7143078,1,95094
J151908.02+331414.3,229.7834,33.237312,0.082224,40.402286,-20.3349724,1,178958
J144111.55-021235.2,220.29812,-2.209773,0.082247,40.932543,-21.3655586,1,46372
J133218.73-015419.4,203.07806,-1.905384,0.082277,41.29287694783715,-20.2039986,0,216014
J102923.09+571954.1,157.34622,57.33169399999999,0.08231000000000001,40.303245000000004,-21.3816471,1,38748
J144715.43+432916.3,221.81431,43.487865,0.082312,40.223268,-20.7052498,1,96900
J170953.69+295423.5,257.47369,29.906516,0.082351,40.45370200000001,-20.7944374,1,85480
J080820.76+361148.7,122.0865,36.196853,0.082629,40.326796,-20.0422249,1,235011
J081013.02+345136.9,122.55423,34.860239,0.08264099999999999,40.946929128204566,-20.4981289,0,147279
J145702.25+023701.1,224.25936,2.616962,0.08265700000000001,40.157107,-20.7144508,1,96658
J014644.82-004043.2,26.686770000000006,-0.678675,0.08265800000000001,41.197118000139305,-21.4097691,0,44923
J170244.13+330923.2,255.68388,33.15644,0.08266,39.93714,-20.7609348,1,90330
J085115.67+545910.1,132.8153,54.98614,0.082734,40.837961,-20.6687889,1,102597
J110216.26+405350.1,165.56776000000005,40.897252,0.082749,40.40812800000001,-20.614027,1,128119
J121855.25+513232.5,184.73021,51.542348,0.082861,41.56936900000001,-21.5012627,1,38518
J131556.01+132011.8,198.98338,13.336603,0.082967,40.310543,-21.4733829,1,35232
J162348.19+402958.9,245.95081,40.499686,0.083159,41.352665,-20.3449059,1,162132
J122602.46+004640.1,186.51026,0.777812,0.083169,40.762776,-20.1353264,1,213467
J155329.57+353150.0,238.3732,35.530556,0.083345,40.44471696121463,-21.2002869,0,59124
J124913.75+151510.5,192.30731,15.252903,0.083411,40.215444000000005,-21.452762600000003,1,41290
J124506.90-032157.0,191.27874,-3.365832,0.08341699999999999,41.86551,-21.130518,1,64739
J120422.15-012203.3,181.09228,-1.367597,0.083437,41.11573,-20.4419994,1,162931
J171741.70+303543.2,259.42376,30.595345,0.08344700000000001,40.315840003761224,-20.48176,0,137119
J130509.98-033209.3,196.29157,-3.535925,0.083473,41.346126,-20.9618492,1,82329
J123503.49+045530.6,188.76455,4.925154,0.083565,40.937138000000004,-21.1121387,1,69811
J124716.31+481239.8,191.81797,48.211066,0.083601,40.767533,-20.3130589,1,192680
J092500.47+022222.2,141.25194,2.372833,0.083659,40.77817,-20.461134,1,149599
J131305.69-021039.3,198.2737,-2.177573,0.083723,41.348873,-21.133083300000006,1,59809
J094731.99-002940.9,146.8833,-0.494699,0.08379199999999999,39.829629,-21.3194962,1,43822
J123235.82+060310.0,188.14926,6.05278,0.083807,40.999794,-20.8158245,1,101018
J101843.14+413516.2,154.67975,41.587825,0.083863,40.780407000000004,-21.1476097,1,64489
J113246.66+062624.4,173.19443,6.4401199999999985,0.083902,41.070834999999995,-20.3271217,1,170148
J020808.76+003058.9,32.036516,0.516362,0.08397,40.591578999999996,-20.083437,1,236288
J111208.66+111309.0,168.03607,11.21916,0.083983,40.431721,-20.8905468,1,90150
J131222.90+461906.1,198.09542,46.31837,0.084026,39.842191,-20.9033909,1,79591
J165126.14+202259.6,252.8589,20.383212,0.084094,40.81293400000001,-20.7998753,1,91480
J165514.21+201442.1,253.80922,20.245014,0.08416,40.613655,-20.3554802,1,175224
J091823.00+355438.7,139.59585,35.910753,0.084392,40.926184,-20.838644,1,99596
J124622.70-015628.5,191.59459,-1.941248,0.084409,40.176369,-20.9667339,1,84056
J100954.59+623047.6,152.47746,62.51323299999999,0.084487,41.027218,-20.5392723,1,130254
J125039.08+141241.0,192.66285,14.211391,0.084662,41.37912,-21.1906624,1,61950
J015016.43+005701.9,27.56846,0.95054,0.084736,40.739923,-21.7163887,1,30669
J160806.68+424057.8,242.02784,42.682725,0.084737,40.629933,-21.2773113,1,47409
J085005.48+291107.0,132.52283,29.185274,0.084749,40.30006399999999,-20.4180145,1,175648
J090615.54+463619.0,136.56475,46.605289,0.084823,40.710865999999996,-21.5167351,1,39624
J115107.95+113138.8,177.78311000000005,11.52745,0.084865,40.421321,-20.3106613,1,202407
J113836.48+111857.4,174.65200000000004,11.315935,0.084967,40.102425,-20.2373657,1,196491
J131843.35-014340.0,199.68064,-1.727766,0.08503,40.813106,-20.6174908,1,127616
J155842.04+351820.2,239.67517,35.305605,0.08504099999999999,40.433224528528584,-20.2213421,0,201109
J033144.50-010516.7,52.935422,-1.087983,0.085105,40.683915999999996,-20.5221577,1,159445
J102147.86+131228.2,155.44942,13.207831,0.085111,41.073980999999996,-21.8441906,1,22586
J132834.37-030744.8,202.14322,-3.129103,0.08515199999999999,41.344424000000004,-20.4077511,1,179580
J105057.30+593214.4,162.73873,59.53732900000001,0.08522300000000001,41.46519,-21.199995,1,52323
J022932.43-011207.6,37.38512100000001,-1.202102,0.085288,40.865891,-21.0478802,1,75226
J143528.62+042750.9,218.86925,4.464139,0.085352,40.69658,-20.4122658,1,175991
J120011.27+100135.6,180.04697,10.026561,0.08536,41.66666699999999,-21.297521600000003,1,55837
J164117.53+355931.3,250.32306,35.99203400000001,0.085367,39.426742,-20.5512161,1,131707
J093123.86+051345.2,142.84941,5.229231,0.085387,40.916957,-20.9973869,1,82782
J134524.70-025939.9,206.35291,-2.9944040000000003,0.08540199999999999,41.317119,-20.916563,1,94097
J130834.46-011935.1,197.14359,-1.326427,0.085452,39.707657020078045,-20.9701443,0,76180
J132224.67-031208.0,200.60278,-3.202209,0.085522,40.79841,-20.2750149,1,193288
J135944.07+045649.5,209.93364,4.94709,0.085623,40.539495,-20.923418,1,82101
J160344.45+264651.4,240.93522,26.780951,0.085673,40.990032,-20.805221600000007,1,109546
J123944.23+120159.9,189.93429,12.033292,0.08571000000000001,40.190428999999995,-21.2475109,1,52001
J105733.52+565737.4,164.38966000000005,56.960399,0.085879,40.58224000000001,-20.0996628,1,242547
J133354.79-005534.5,203.47831,-0.926263,0.086082,40.20441145888533,-20.2653198,0,223507
J103208.42-005614.4,158.03507,-0.937341,0.086099,41.114593,-20.4541168,1,175553
J085300.40+353829.3,133.25167,35.641475,0.086327,40.627026,-21.3270264,1,47922
J125055.53-021345.3,192.73138,-2.229246,0.08633500000000001,40.277111,-20.902393300000004,1,85679
J131432.70+122718.5,198.63627,12.455132,0.086375,40.977537,-21.1119823,1,74515
J134243.57+464224.0,205.68155,46.706672,0.086388,41.147676000000004,-20.4479065,1,180902
J091141.66+370204.1,137.92356999999998,37.034486,0.086414,41.21795283292735,-20.5505657,0,157685
J033213.21+001546.6,53.05504300000001,0.262958,0.086515,40.639027,-20.5034084,1,167114
J084754.08+562033.6,131.97534,56.34267,0.086601,41.009941,-20.7903328,1,114711
J151415.18+041203.1,228.56323,4.200864,0.086632,40.12027,-20.8112144,1,113367
J124319.98+025256.2,190.83327,2.882273,0.086716,40.961162053385614,-20.5081177,0,167876
J085039.54+520726.3,132.66473,52.123974,0.086747,39.651491,-20.368606600000003,1,174985
J124916.88-013252.2,192.32034,-1.547831,0.086969,41.0238428464411,-20.3040962,0,221452
J101149.76+462901.3,152.95735,46.483682,0.087062,40.394826,-21.141426100000004,1,75290
J084303.60+361011.2,130.76498,36.169766,0.087085,39.385069,-20.5725555,1,136341
J134452.91+000520.3,206.22046,0.088969,0.087099,40.875216821131424,-20.9131908,0,98974
J131153.81+053138.4,197.97419,5.527329,0.087267,41.4069901188435,-21.3780689,0,53584
J131407.12+434634.3,198.52966,43.776185,0.08733400000000001,41.647696999999994,-20.3011684,1,223183
J083808.37+263553.9,129.53489,26.598312,0.08741499999999999,40.8885498279663,-20.7724285,0,101938
J102056.91+384405.5,155.23713,38.734851,0.08747200000000001,40.82915,-20.778478600000003,1,106054
J092655.92+525618.3,141.73301,52.938409,0.087585,40.290338,-21.2935829,1,52151
J115540.67+434840.3,178.91945,43.811205,0.087616,41.400664,-21.8992367,1,28673
J125111.69-005758.1,192.7987,-0.966126,0.087766,40.532239000000004,-20.241497,1,217701
J112718.75+585025.1,171.82813000000004,58.840297,0.08781,40.8927,-21.0288982,1,75917
J073038.93+384844.3,112.66219,38.812312,0.087813,40.762732,-20.6648407,1,131594
J105232.99+103620.1,163.13745,10.605583,0.087835,41.28296260060026,-21.5546627,0,36466
J143936.35+445504.3,219.90144,44.917869,0.08789,40.52353898099374,-20.579544100000003,0,160676
J085326.12+401923.6,133.35882,40.323216,0.087938,39.96404147752426,-20.6513977,0,143301
J080045.24+295143.8,120.18851,29.862172,0.08807000000000001,40.565422,-20.6795883,1,143493
J150648.86+341306.8,226.70358,34.218555,0.088156,40.366321,-20.910717,1,90989
J161153.13+530427.1,242.97139,53.074202,0.08819,40.546676,-20.297388100000006,1,201995
J073703.29+424414.7,114.26371,42.737404,0.08819199999999999,41.286697,-20.9311104,1,100943
J115314.85+120620.3,178.31187,12.10565,0.08820399999999999,40.196822,-20.5186634,1,172460
J155024.06+281116.8,237.60026,28.188,0.088264,41.477447999999995,-20.7355022,1,131792
J160958.52+460950.2,242.49384,46.163949,0.088272,40.707532,-20.4723587,1,184953
J080537.37+362522.1,121.40571,36.422794,0.088524,39.74015776196789,-20.6531734,0,144663
J124859.92-010935.5,192.24968,-1.15985,0.088702,41.792007,-21.8704262,1,28389
J233424.10-005324.7,353.60041,-0.8902040000000001,0.08900000000000001,40.915096999999996,-20.8020744,1,121604
J085504.17+525248.3,133.76738,52.880089,0.089349,40.818703,-20.5068188,1,160926
J092411.47+022321.8,141.04778000000005,2.389402,0.089385,39.749074114516446,-20.5188522,0,157754
J000614.36-010847.2,1.5598530000000002,-1.146448,0.08959500000000001,40.661235999999995,-20.6057949,1,170315
J124407.47+010633.5,191.03112,1.109309,0.089685,41.432161385170076,-21.1231651,0,85185
J120415.96+560258.0,181.0665,56.049457,0.08999700000000001,41.265361999999996,-20.7325096,1,140193
J085543.54+465735.8,133.9314,46.95995,0.090072,40.25612961467601,-21.1691608,1,78771
J100506.16+562429.2,151.27565,56.408108,0.09031,41.38856102959976,-21.0593338,1,90577
J082135.17+304037.3,125.39654,30.677029,0.090326,40.16872424216394,-20.2109108,0,243425
J103741.52+595049.6,159.42298,59.847113,0.09044,40.95988624482075,-20.8100033,1,111953
J132811.58+622743.2,202.04827,62.46199100000001,0.090504,41.03053791649959,-20.31633,1,242450
J145911.58+455731.4,224.79823,45.958716,0.090724,40.982774316205685,-20.3863201,1,197265
J120149.75-015327.5,180.45728,-1.890961,0.090812,41.69366726628715,-20.6117077,1,167687
J131639.75+445235.1,199.16561,44.876403,0.090856,42.154113397315726,-21.523632,0,48849
J113129.80+124348.9,172.87415,12.730247,0.090888,40.23443771238023,-21.2603741,1,61849
J113107.10+115859.3,172.77958,11.983142,0.090973,41.36529858670825,-21.2412434,1,73284
J093033.06+034443.6,142.63775,3.745448,0.091013,40.78570340899361,-21.2835693,0,60608
J095624.60-005613.3,149.10248,-0.937019,0.091036,40.0059360964018,-20.4168377,1,189425
J094809.16+061728.1,147.03818,6.291132,0.09109,40.35648216111357,-20.528783800000006,1,186948
J134755.69+004654.6,206.98204,0.7818350000000001,0.091172,41.1073107145842,-21.9917316,1,23721
J135643.77+025019.1,209.18238,2.838641,0.091172,40.7873107145842,-20.3069401,1,197590
J152740.22-013703.9,231.9176,-1.617738,0.091181,39.90740160526431,-20.9925747,1,90563
J110640.20+051905.6,166.66751000000005,5.318232,0.091326,40.548864645641444,-21.387226100000003,1,51267
J165838.43+312844.6,254.66012,31.479047,0.091338,40.75898561450606,-21.0154915,0,99424
J160508.87+323921.6,241.28697000000003,32.655991,0.091392,40.909529766007,-20.4244289,1,210722
J104500.41-001553.9,161.25169,-0.26497600000000004,0.091398,41.519590206247116,-20.4827137,1,201047
J134754.97+444420.3,206.97906,44.738986,0.091673,40.36235587977434,-21.1192265,1,76887
J014816.25+001945.0,27.067712,0.329173,0.091761,41.38323903866983,-21.3252296,1,61769
J091753.89+071834.0,139.47456,7.309450999999998,0.091798,40.72361009885777,-20.4047947,0,229502
J103003.73+581838.3,157.51554,58.31064,0.091923,40.39486250949363,-20.3904667,1,223910
J103858.44+401058.4,159.7435,40.182891,0.091972,41.205352962194134,-20.969698,1,95331
J082607.49+290431.3,126.53119,29.075348,0.092022,40.515853138825044,-20.5210438,1,171414
J151616.86+000804.4,229.07024,0.13456700000000002,0.092429,40.50991389747853,-20.5090675,1,204608
J134451.70+113236.8,206.21543,11.54355,0.092492,40.75054077369924,-21.427410100000003,1,58688
J092248.54+092040.1,140.70226,9.34446,0.092586,40.881475272492565,-20.8709545,1,111533
J152023.50+502947.8,230.0979,50.496622,0.092592,40.30153488722982,-20.9277706,1,117038
J122729.58-020927.9,186.87327,-2.157763,0.092604,41.231654104430945,-20.6608849,1,165664
J171411.63+575834.1,258.54846000000003,57.976128,0.092607,41.47168390617468,-21.6244907,1,45958
J105406.80-002511.4,163.52833,-0.41982,0.092631,40.491922283321216,-20.7669315,1,145286
J010939.02+005950.3,17.412575,0.997313,0.092876,41.36435198134489,-20.7967224,1,151077
J155135.61+354851.4,237.89836,35.814269,0.092892,41.134510419328166,-21.4288921,1,60136
J085559.83+460434.9,133.99931,46.076356,0.092997,40.37554945206034,-20.4956436,1,214827
J114105.71+024117.0,175.27381,2.688065,0.093134,41.10690327623533,-21.170585600000006,1,88074
J143315.12-012119.6,218.31299,-1.355453,0.093147,40.99703163175482,-21.3641415,1,66684
J122042.00+112405.2,185.17499,11.401445,0.093176,41.10731789496559,-20.907259,1,107827
J124737.97+000327.0,191.90822,0.057492,0.093177,40.33732776442826,-20.2965679,1,236896
J151014.20-000134.9,227.55917,-0.026356,0.093206,40.417613930074495,-20.8317032,0,118914
J103103.53+462616.8,157.76471999999995,46.438013,0.093244,41.02798876309602,-20.3852711,1,241002
J085931.85+384754.1,134.8827,38.798358,0.093267,41.08821555715751,-21.0930767,1,112821
J104153.60+031500.7,160.47332,3.250188,0.093442,40.81993922748366,-20.6229267,1,178887
J082342.38+482754.6,125.92657,48.465163,0.093479,41.57030322299832,-20.3455677,0,226815
J150507.30+435004.8,226.28043,43.834667,0.093506,41.07056874511058,-21.0189114,1,106837
J075838.14+414512.4,119.65892,41.753455,0.093531,41.190814526566854,-20.7222042,1,137695
J124239.13+054717.7,190.66305,5.7882419999999986,0.093576,40.5112567580035,-20.434148800000006,1,235480
J021332.04-000842.0,33.383494,-0.145002,0.093583,40.1613255293285,-20.4927921,1,202101
J154028.68+003837.7,235.1195,0.643803,0.09362,40.02168894447692,-21.1934586,1,85729
J141117.99+045730.1,212.82495,4.958364,0.093935,40.974776742090945,-20.639976500000003,0,177635
J170013.70+400855.7,255.05709,40.148796,0.09404,41.05580357343895,-21.9480743,1,37884
J111907.06+413014.6,169.77942,41.50406,0.09418,41.9471707963337,-20.7875957,0,140456
J150034.61+395311.6,225.14422,39.886551,0.094295,41.188292264547684,-21.2037163,1,90458
J114612.19+064712.4,176.55081,6.786766,0.094655,40.89179361563498,-20.5151749,1,186534
J083236.51+271246.7,128.15213,27.212974,0.094831,40.06350026401119,-20.7842026,1,133961
J163330.22+213634.9,248.37591,21.609702,0.094916,40.754323298326106,-21.6669197,1,45099
J081438.52+035014.5,123.66052,3.837352,0.094942,40.31457489432027,-20.3891315,1,222454
J013256.46-002249.6,23.23527,-0.380458,0.095404,41.039033451453044,-20.7845612,1,133986
J131309.23+112310.9,198.28846,11.386372,0.095406,39.99905270290017,-21.0238686,1,112656
J084243.15+283940.3,130.67981,28.66119,0.095522,41.51016855739742,-20.556675,1,207976
J113029.13+493457.8,172.62139,49.582729,0.095582,41.25074516151117,-21.8675823,1,35984
J163038.32+215815.0,247.65966,21.970824,0.095725,40.51211786001623,-20.8086777,1,158596
J121544.74+592639.1,183.93641,59.444184,0.095815,40.482980685133455,-20.4151611,0,216763
J162920.89+294505.1,247.33704,29.751419,0.095912,40.183909660185606,-20.6481094,1,165454
J120942.85+590057.5,182.42853,59.01596899999999,0.09602,40.05494281531172,-21.2426014,1,85418
J121220.10+440321.0,183.08374,44.055833,0.096094,40.825650009080654,-21.5217094,1,59255
J102044.43+013048.5,155.18513000000004,1.513471,0.096183,40.83649979095439,-21.408086800000003,1,68848
J074757.05+230017.5,116.9877,23.00486,0.096202,40.95668109742421,-20.7834625,0,159953
J162021.15+301020.5,245.08812000000003,30.172375,0.096405,40.928615855347005,-20.6515083,0,174245
J154856.40+294520.3,237.23502,29.755628,0.096447,40.849015612591984,-21.7706738,1,43401
J082009.85+382406.5,125.04105,38.4018,0.096575,40.650232786847695,-20.648283,1,191381
J165323.52+401636.9,253.34798,40.276907,0.096618,40.42064129888115,-20.3875771,1,234055
J112508.41-033425.4,171.28505,-3.573729,0.096695,40.77137234070847,-20.6983929,1,178900
J091309.99+513203.7,138.29163,51.534373,0.096736,40.89176134586235,-20.5916176,1,203186
J145249.15+532542.7,223.20481,53.428521,0.097061,41.28483877475942,-20.9634323,0,128089
J153730.18+304832.1,234.37577,30.808926,0.097104,40.105245126757964,-20.705352800000004,1,159827
J162826.90+275618.4,247.11207,27.938439,0.09719,41.536057260888356,-20.8550663,1,148388
J111149.23+052836.0,167.95512,5.476668,0.097275,40.806859206134654,-20.5327148,1,225467
J142608.47+424749.9,216.53531,42.797185,0.097277,40.74687806652171,-21.1042881,1,107822
J152904.77+024640.4,232.26986,2.777875,0.097335,41.107424839676554,-20.994985600000003,1,123998
J145536.96+013151.2,223.90398,1.530889,0.097352,40.927585035568825,-21.2104836,1,92597
J110517.99+005328.3,166.32496,0.8911950000000001,0.097517,41.50913834494956,-20.858673100000004,0,121698
J084440.60+291920.2,131.16915,29.322267,0.097795,40.90174916943866,-20.565649,1,221868
J080922.73+062514.1,122.34471,6.420593,0.097922,40.48293927777967,-21.1555252,0,88212
J154751.94+025550.9,236.96642000000003,2.930792,0.098012,41.52378167549035,-21.5311947,1,60622
J220509.51-004820.6,331.28962,-0.805724,0.098031,41.71395941061065,-20.9495983,1,117833
J101234.54+083309.4,153.14392,8.552602,0.098046,40.47409970212534,-20.5867577,0,189630
J155719.30+271631.4,239.33043,27.275386,0.0981,40.09460456404117,-20.7724037,1,169023
J090810.34+500923.1,137.04307,50.15643,0.098113,41.294726061059364,-20.9233246,1,139801
J111413.37-001629.7,168.5557,-0.274926,0.098137,40.5349503186074,-20.4452629,0,231997
J101043.37+061201.4,152.6807,6.2004,0.098175,42.25530527468703,-21.1123486,1,107828
J114826.25+530417.2,177.10936,53.071443,0.098274,40.836229348030145,-20.576501800000006,1,221072
J104215.76+035823.4,160.56566,3.973165,0.09842,40.747590331390064,-20.7740269,1,171741
J013521.68-004402.2,23.840328,-0.733942,0.0985,41.21833517229931,-20.8130512,1,141435
J102442.38+373415.7,156.17658,37.571038,0.098674,40.39995299925215,-20.9286404,0,122856
J122226.77+005016.6,185.61153,0.837932,0.098737,40.040538021941245,-20.6214294,0,209492
J083053.68+371802.9,127.72367,37.300797,0.098808,40.491196861308346,-20.8573685,1,159278
J102448.71+113247.8,156.20293999999996,11.546624,0.09881,40.62121541292882,-20.5821877,1,223562
J102348.44+040553.7,155.95185,4.098253,0.09887,40.211771777375105,-20.8780632,1,151151
J151000.88+422857.5,227.50366,42.482648,0.098962,41.16262417797151,-20.6788616,1,206853
J123625.45+492517.7,189.10603,49.42157,0.098971,40.7427075200848,-20.7928848,1,170670
J114114.64+055952.8,175.31099,5.9980129999999985,0.099075,40.863670004840515,-20.7938004,0,169652
J145140.20-011153.1,222.91751,-1.198093,0.099247,40.065259469739125,-20.9940166,1,114039
J150943.08+020128.3,227.42948,2.024523,0.099266,40.91543487189969,-21.248991,1,79214
J160956.66+372318.7,242.4861,37.388532,0.099275,40.505517944772414,-21.2036572,0,101191
J132602.35+601200.0,201.50978,60.20000200000001,0.099302,40.96576711573008,-21.059122100000003,1,120054
J110540.46+035309.1,166.4186,3.885858,0.099451,40.49714088610451,-20.738321300000006,1,184399
J112502.63+563640.7,171.26093999999995,56.61131,0.099621,41.048705626009834,-20.9634476,1,137545
J122209.29+581421.6,185.53871,58.239322,0.099657,40.82903662133507,-20.8874149,1,172219
J114606.22+035955.5,176.52593000000005,3.99875,0.099737,41.279771715226346,-21.3907413,1,67502
J113800.25+482623.3,174.50103,48.439801,0.099739,40.94979008460513,-21.063945800000006,1,102496
J084710.56+293222.8,131.79401,29.539677,0.100213,41.04413270747467,-20.6057911,0,225685
J121607.36-021417.8,184.03066,-2.238279,0.100332,41.19521954292129,-21.6334362,1,58027
J095117.11+353215.1,147.82131,35.537535,0.100345,41.215338190489796,-21.4309349,1,76190
J164626.10+392932.1,251.60875,39.492261,0.100365,41.19552069356958,-21.1655254,1,104113
J112235.93+000854.8,170.64969,0.148551,0.100373,39.70559368406582,-20.3484726,1,233208
J081253.32+402711.4,123.22216,40.453176,0.100489,40.166651357572064,-20.9147472,1,161527
J171829.01+573422.4,259.62087,57.57287700000001,0.100742,40.97895372190085,-20.9029465,0,133634
J111552.34+424330.3,168.96808,42.72509,0.100785,40.589344426783434,-21.2070465,1,90677
J113255.97+051539.6,173.23321,5.261012,0.100871,40.83012530970806,-21.4882431,1,70168
J090823.60+571104.4,137.09832,57.184544,0.100935,40.31070597660495,-20.6873493,1,181707
J100829.30+072328.9,152.1221,7.3913600000000015,0.101012,41.261404077385855,-21.1024361,1,125698
J132804.61+492953.3,202.01921,49.498129,0.101055,40.261793681860325,-20.8527756,1,166781
J074344.26+223922.8,115.93443,22.656343,0.101073,40.51195672023145,-20.7652779,1,196345
J083454.09+542644.5,128.72537,54.445701,0.101118,40.66236418232098,-21.2235603,1,90160
J085016.93+571754.8,132.57056,57.298564,0.101158,41.07272621044831,-20.6283817,1,198140
J080848.95+062852.1,122.20395,6.481137,0.101246,40.49352214158172,-20.7656651,1,157561
J140514.33+143757.4,211.30969,14.632615,0.101267,40.71371197194958,-21.288393,1,104337
J171322.59+325628.0,258.34412000000003,32.941116,0.101347,41.44443475542744,-21.2827415,1,95301
J124921.65+024809.2,192.3402,2.8025450000000003,0.101521,40.89600473586199,-20.7204342,1,175945
J120801.06+461132.7,182.00442,46.192429,0.101535,40.92613093286521,-21.3843193,1,84033
J091818.84+541143.5,139.57852,54.195429,0.101576,40.57650040436454,-21.0367794,1,117070
J123831.33+643456.5,189.63056,64.582359,0.101584,40.47657247804336,-21.7199135,1,52034
J122053.35+050310.7,185.22228,5.052959,0.101694,41.537562885142485,-21.4630699,1,75703
J114154.47+063509.6,175.47695,6.586014,0.101798,40.93849823258415,-20.7672272,1,189603
J124715.45+622852.7,191.81438,62.48129399999999,0.101939,41.51976474150887,-21.3289223,1,90612
J092014.85+073004.8,140.06187,7.501322999999998,0.101983,40.85015958639229,-21.1232834,0,120554
J164430.27+245728.3,251.12612,24.957872,0.102044,40.91070668824188,-20.5898552,1,228859
J152828.45+572634.6,232.11856,57.442946,0.102072,40.03095770161291,-20.7208004,1,203171
J012836.27-002351.5,22.151123,-0.39765,0.102135,40.651522216612676,-20.7878895,1,180109
J123714.43+651700.4,189.31013,65.283447,0.102204,40.83214007426898,-21.0968037,1,108874
J164819.02+302210.8,252.07926,30.369675,0.102308,42.203070508321844,-20.7166176,1,205571
J121118.86+503652.6,182.82859,50.614622,0.102332,41.173285082405606,-21.3139439,1,82052
J114245.22+441017.7,175.6884,44.171575,0.102466,40.8944821478115,-20.6751919,0,192589
J112825.26+071050.3,172.10525,7.180649000000002,0.102466,40.9644821478115,-20.9237003,1,157878
J072912.27+410551.4,112.30111,41.097616,0.10259,41.20558841221855,-20.8005829,1,184666
J151517.92-013756.8,228.82468,-1.632455,0.102711,40.166666555607776,-21.1996117,1,96528
J123017.07+021507.9,187.57111,2.252194,0.102871,40.76809014807708,-21.1553898,1,118434
J091118.95+462307.3,137.82897,46.385361,0.102877,40.90814348743275,-21.004982,1,144144
J082433.33+380013.2,126.13889,38.003656,0.103075,40.649901851115665,-21.187643100000006,1,99700
J114116.64+102827.9,175.31933,10.474422,0.103225,40.931231579021286,-20.7930984,0,192274
J164211.96+302713.3,250.54982,30.453686,0.103243,40.88139100965823,-21.3152637,1,81788
J102522.42+074430.5,156.34341,7.741792,0.103509,40.56374363497695,-20.755041100000003,1,184909
J113343.10+462614.7,173.42959,46.437427,0.103517,41.003814292015186,-21.0421562,1,123019
J152325.78+395902.3,230.85743,39.983978,0.103548,39.9240880337621,-20.6034145,1,218287
J132543.50+004144.1,201.43125,0.695573,0.103658,40.23505867984885,-20.8896408,1,149171
J101906.50-002123.4,154.77707,-0.356502,0.103812,40.62641576465868,-20.5858746,1,223268
J124512.94-004056.4,191.30392,-0.68234,0.103915,40.20732224340689,-20.9267445,1,164719
