name,ra,dec,z,lum_oiii,petro_abs_mag,petro_app_mag,central,gz2id,gz2class
J121232.08-003610.9,183.13367,-0.60303763,0.188452,40.79414967290466,-21.6646061,17.373238078822354,1,,
J121022.89-001855.4,182.59536,-0.31540182,0.12210499999999999,40.446791377982066,-21.3493538,16.656687312794787,1,,
J120735.06-001550.3,181.89607,-0.2639688,0.110284,41.52855348787713,-20.131822600000003,17.636290025129693,1,,
J120707.95+000923.4,181.78313,0.1564941,0.11291,40.47235605741963,-21.309261300000006,16.513712343986487,1,,
J120647.67+000252.6,181.69863,0.047949951,0.11777,40.120090469540735,-20.477386499999998,17.444023513049835,1,,
J120940.88+011022.3,182.42033,1.1728649,0.0777221,40.11842645169142,-21.819305399999998,15.141145813187974,1,19907.0,Ei
J120831.31+000811.4,182.13044,0.1365033,0.0348549,39.0398791983997,-20.574142499999997,14.578453265930968,1,,
J121115.53+010049.7,182.81471000000002,1.0138119,0.124849,40.058982032678884,-20.9170723,17.141092490870754,1,,
J121503.47+002918.7,183.76443999999998,0.48852048,0.08231060000000001,39.613036900063946,-21.185100600000002,15.90678028831578,1,50262.0,Ei
J121526.26+003134.9,183.85941,0.52636293,0.07616519999999999,39.6602237886536,-20.328796399999998,16.585372661548952,1,142495.0,Ser
J121547.59+003348.6,183.94831000000002,0.56349953,0.0712337,39.44954717993046,-19.710966100000004,17.050393264849482,1,,
J121458.55-000435.7,183.74396000000002,-0.076588826,0.0745966,39.66709173835631,-19.9666538,16.899962158716733,1,213478.0,Ser
J121527.45+000109.1,183.86436,0.019199327,0.100101,40.99865155974985,-20.4330883,17.109935171016108,1,,
J121634.95+002640.4,184.14563,0.44455238,0.07288960000000001,39.5872559365785,-19.376514399999998,17.437254154093875,1,,
J121603.43+005929.1,184.01431000000002,0.99142816,0.0480712,39.50505994805757,-19.3768654,16.494764196152275,1,129918.0,Sb
J121754.49+004136.0,184.47703,0.69332316,0.0785245,40.32009814153637,-19.581716500000002,17.402243207361778,1,,
J121746.74+003831.3,184.44473,0.64202268,0.08205950000000001,39.90924511615102,-20.634860999999997,16.450010403632604,1,118269.0,Er
J122112.94-005151.3,185.30393,-0.86424932,0.039518199999999996,39.23532661654089,-20.5317802,14.900912479244075,1,12168.0,Sc3m
J122217.54-000744.6,185.5731,-0.12904833,0.172069,41.42216708159194,-21.199581100000003,17.619434285043067,0,,
J121958.14-003530.6,184.99225,-0.59183355,0.155156,40.621364777813575,-21.119085300000002,17.452723206030978,1,,
J122019.61-003127.2,185.08172,-0.52422994,0.0396341,38.968459006766906,-19.5201321,15.919103838787382,1,61431.0,Ei
J121809.45-004451.2,184.53938,-0.74756673,0.08390239999999999,39.72278037674979,-20.210248899999996,16.925599060271008,1,195417.0,Sb(i)
J121457.02+003008.8,183.73757,0.5024479000000001,0.18342999999999998,40.34098601033615,-21.5548897,17.417812197884082,0,,
J121326.84-000548.1,183.36183,-0.09670005699999999,0.0209706,38.363469914504435,-18.090499899999998,15.936406373630307,1,62724.0,Er
J121826.65+011337.1,184.61103,1.2269802,0.10469400000000001,40.196591575847094,-20.2644882,17.382617148167597,1,,
J121645.49+000558.2,184.18955,0.09948635300000001,0.07211210000000001,40.21791671740645,-20.0499306,16.739373578021354,1,173149.0,Ser
J121912.77+003617.9,184.80321999999998,0.60497958,0.0739664,40.46605200000001,-20.9633598,15.883881608600063,1,56638.0,SBc2m
J122043.53+000004.5,185.18138000000002,0.0012556028,0.123448,40.66271117921792,-20.4320793,17.599608654148874,1,,
J122114.46+005103.8,185.31027,0.85104722,0.09902180000000001,40.084152790115816,-19.882020999999998,17.635892137396496,1,,
J122231.03+010054.6,185.62929,1.0151773000000002,0.0776942,39.73796314764803,-20.7160015,16.243628145610256,1,79666.0,Ser
J122505.08-000327.7,186.27118000000002,-0.057702985,0.12030899999999999,40.14151138645964,-20.5709991,17.400327211325695,1,,
J123022.26-010912.0,187.59275,-1.1533372,0.0920483,39.809914116182426,-20.0870495,17.262070261820227,1,,
J122944.22-004305.8,187.43425,-0.71827689,0.143774,40.30378744236364,-21.1125774,17.27832496312857,1,,
J123030.05-001507.5,187.62521999999998,-0.25209168,0.07310599999999999,39.46672975322932,-20.3590717,16.46146156017334,1,108259.0,Sb
J122819.79-010739.6,187.08245,-1.1276648,0.114593,40.64529519793286,-20.8775177,16.979987818661947,1,233543.0,Ei
J122830.24-002123.1,187.12599,-0.3564245,0.155162,40.40794852363625,-22.2750282,16.29687236527201,1,93831.0,Er
J122702.93-011224.3,186.76221,-1.2067626,0.0722835,39.95279866559608,-19.963113800000002,16.831605167799193,0,194290.0,Ser
J122610.05-010923.1,186.54187,-1.1564163,0.042051099999999994,39.023114746718576,-19.412063600000003,16.159544873145336,1,75857.0,Er
J122240.09+005617.2,185.66703,0.93811366,0.111193,40.03227745252437,-21.633873,16.153367956836135,1,78801.0,Er
J122334.06+011008.0,185.89193,1.1688992,0.10410599999999999,40.00821868985817,-20.6170464,17.016977936928598,1,,
J122334.38+010134.7,185.89327,1.0263049000000002,0.114376,40.08346598244728,-20.2435627,17.609517318234612,1,,
J122131.05+000512.9,185.37936000000002,0.08690926199999999,0.10701600000000001,41.11812364036719,-20.587925,17.110168041260525,1,240768.0,Er(o)
J122601.94+002935.5,186.5081,0.49320245,0.11171500000000001,41.67057937328217,-21.2726154,16.525543639717142,1,130485.0,Ser
J122706.87+011230.1,186.77862,1.2083507,0.07976110000000003,39.7101706506844,-19.5840797,17.435664488903882,0,,
J122658.21+002514.4,186.74253000000002,0.42067865,0.12006199999999999,40.32576707899902,-21.0798683,16.88664572864905,1,,
J122803.26+001951.8,187.01357,0.33106029,0.102338,40.25946871764509,-20.7732353,16.821032274181835,1,168273.0,SBb2m
J122849.16+003232.0,187.20484,0.54222332,0.0309967,38.7190394136134,-18.7216187,16.170049353751853,1,73147.0,Ec
J122942.23+010456.2,187.42597,1.0822708,0.0782408,39.57862681573789,-19.377943,17.597731253024982,0,,
J123006.58+004853.7,187.52743,0.81492895,0.10990499999999999,39.91999707259541,-21.2788582,16.481235094970287,1,122735.0,Ei(o)
J123123.23+003211.2,187.8468,0.53644194,0.0619165,39.29538134081646,-19.765253100000002,16.67748251383988,1,160310.0,SBb
J123126.07+004018.0,187.85863999999998,0.67165983,0.149729,40.89306286884524,-20.8619614,17.625190398791553,1,,
J123845.23-010105.5,189.68847,-1.0181959999999999,0.0898845,39.739695853029644,-19.827705399999996,17.466568355176438,1,,
J123935.11-010127.9,189.8963,-1.0244035,0.186159,40.391053476870546,-21.7034416,17.30486107542848,1,,
J124015.32-003303.7,190.06383,-0.55103323,0.170351,40.935316860817494,-21.1871052,17.607855022151718,1,,
J123722.15-004727.9,189.3423,-0.79108292,0.0638383,39.59170544461118,-20.1284962,16.38356436459521,1,110479.0,Er
J123830.65-004932.7,189.62771,-0.82574876,0.07517180000000001,39.860137708634426,-20.369842499999997,16.51432101605775,1,131647.0,SBb2m
J123747.36-005232.3,189.44735,-0.87563286,0.153304,40.788196920660724,-21.1005478,17.44268544747566,1,,
J123637.14-005053.2,189.15476999999998,-0.84811069,0.14165999999999998,40.11573970116704,-21.383222600000003,16.972614880997952,1,228576.0,Sb1l(o)
J123548.15-005428.6,188.95064,-0.90794039,0.143238,40.29817301223634,-20.9886303,17.3934272227982,0,,
J123653.70-002458.5,189.22375,-0.41625389,0.0638476,40.012428383099696,-20.4233112,16.089079940583765,1,77328.0,Sc?m
J123655.82-003342.9,189.23258,-0.5619081,0.135708,40.169304298266724,-22.1536198,16.10079987114954,1,73615.0,Er
J123544.18-004425.8,188.93407,-0.74049128,0.09151619999999999,39.855041022259456,-19.994669000000002,17.341077960681925,1,,
J123441.94-010034.8,188.67473,-1.0096635,0.0801411,40.420596,-19.8378391,17.1927951940141,1,,
J123425.09-002518.3,188.60454,-0.42174247,0.0812397,39.901798290438016,-20.5874424,16.474401045391595,1,110329.0,Sc?m
J123517.71-001556.2,188.82381,-0.26559986,0.0731487,39.61056638268808,-19.4743156,17.347550207353276,1,,
J123336.42-005648.7,188.40176,-0.94685596,0.11171600000000001,40.1629245254704,-20.7541389,17.04404100941659,1,,
J123431.54-004554.4,188.63142,-0.76509879,0.0778185,39.91243166136749,-21.215559,15.747728725835948,1,46763.0,SBb2m
J123307.41-001640.4,188.28086000000002,-0.27789785,0.0791212,39.82366983999454,-19.8869419,17.114351601122753,1,,
J123130.30-005344.8,187.87626,-0.89579008,0.11089,39.94198061272028,-20.8424587,16.93842257396382,1,221579.0,Ei
J123300.52+000007.3,188.25218,0.0020217670000000003,0.08433910000000001,40.01266518257652,-19.4858608,17.6619104003373,0,,
J123304.58+002347.3,188.26908999999998,0.39646499,0.0691773,40.30941918442967,-19.0152836,17.679342318080398,1,,
J123310.96+000453.9,188.29567,0.081652712,0.0753147,39.81593590777889,-20.5219707,16.36653234582882,1,108440.0,Er
J123439.55+005422.8,188.66478,0.90633025,0.139036,40.570909759707924,-20.7717495,17.539877520659026,1,,
J123405.27+002851.8,188.52195,0.48104430000000004,0.0441604,39.38722751138311,-20.0614853,15.619733446512795,1,35134.0,Sa2m(m)
J123417.38+003134.6,188.57243,0.52627793,0.138045,40.18397280090186,-20.783762,17.510965067904475,1,,
J123403.22+001621.4,188.51343,0.27260238,0.07557169999999999,39.56158767692347,-19.5164604,17.379827355458367,1,,
J123507.42+003718.0,188.7809,0.62167529,0.0724457,40.257616171392044,-19.450605399999997,17.349226411690367,1,,
J123735.95+000900.4,189.3998,0.15011433,0.10879100000000001,40.08731706609125,-20.1093826,17.62698751352738,1,,
J123614.55+000640.7,189.06062,0.11129903,0.10826400000000001,40.161944341060206,-20.882787699999998,16.84227976058932,1,197086.0,Ei
J123834.83+002532.0,189.64511000000002,0.42556123,0.148328,40.718394915164474,-21.84777260000001,16.617060580213266,1,120419.0,Sc?t
J123803.37+000456.0,189.51405,0.08223561,0.116428,40.09391829994385,-20.9900303,16.904586024595815,1,183726.0,Sc2l
J123741.32+010756.2,189.42217,1.1322731000000001,0.165607,40.30539493450495,-20.9728413,17.754505517443587,1,,
J123709.60+005405.4,189.29001,0.90148813,0.0804722,39.65811687257903,-21.046829199999998,15.993253744448518,1,65136.0,Sb2l
J123900.32+000411.2,189.75134,0.06978201099999999,0.07260319999999999,39.94819087315558,-21.131938899999998,15.67284713130512,1,42066.0,SBb2t
J123937.00+004506.5,189.90415,0.75181709,0.025695599999999996,38.89684829364776,-19.3375168,15.13831153742284,1,17913.0,SBb2m
J124113.08+001543.7,190.3045,0.26212717,0.10776400000000001,39.91415453602056,-20.482650800000002,17.231645001688268,1,,
J124624.89-010955.2,191.60371999999998,-1.1653383999999998,0.15517899999999998,40.54075496258642,-20.9315262,17.64063518179229,1,,
J124550.60-010312.8,191.46085,-1.0535424,0.176608,40.560996626758865,-21.3614883,17.52002551701754,1,,
J124819.67-003055.0,192.08195,-0.51527096,0.142487,40.16099160008743,-21.3672619,17.002350827107037,1,209148.0,SBc2m
J124826.50-000846.1,192.11041,-0.14613644,0.0925124,39.83337666525884,-20.972692499999997,16.388031320647055,1,108842.0,Sa
J124444.27-010427.4,191.18444,-1.0742836,0.143729,40.48358339780489,-21.1184788,17.27168217723542,0,,
J124713.08-002057.3,191.80452,-0.34924656,0.0827567,39.586020382063175,-21.4878349,15.616448824266973,1,38420.0,Sb1t
J124324.30-005112.0,190.85126,-0.85333554,0.129709,40.276451530491634,-20.711305600000006,17.436594584291306,1,,
J124631.49-002252.8,191.63121,-0.3813413,0.082691,40.12355517021121,-19.8576202,17.24484088437046,1,,
J124648.98+000337.5,191.70407,0.06042555,0.0912271,39.691000018455256,-20.7247581,16.603692193578457,0,144872.0,Sb
J124653.65+000519.4,191.72355,0.08872541,0.12776600000000002,40.05083551855526,-20.762977600000006,17.349431396818517,1,,
J124311.53-005344.5,190.79805,-0.89570016,0.08183610000000001,39.638709693448384,-19.7414322,17.33718576672873,1,,
J124613.15-001727.4,191.55479,-0.2909453,0.145885,40.29710458947905,-20.9217663,17.503674191437305,0,,
J124155.56-002716.5,190.48148999999998,-0.45457083,0.169353,40.85346109193495,-21.2942944,17.486588402261624,1,,
J123823.74-005800.3,189.59891000000002,-0.96674712,0.0483829,39.21803118255303,-20.586433399999997,15.299719610224376,1,21907.0,SBc2m
J124000.57+010924.4,190.00239,1.1567671999999998,0.0797669,39.911290218248034,-19.665655100000002,17.354255677830512,1,,
J123915.31+001746.9,189.81381000000002,0.29636036,0.09031689999999999,40.07775941877918,-20.346775100000002,16.958558223229385,1,228994.0,Er
J124053.64+010030.0,190.22348,1.0083456,0.0229454,39.38271259606864,-19.2201633,15.005384218951225,1,14575.0,Er
J124143.08+010334.9,190.42949,1.0596841000000001,0.138627,40.240711927005684,-21.579469699999997,16.725196154314265,1,165531.0,Ei
J124116.14+004423.1,190.31726,0.73975365,0.0899637,41.23152696149629,-20.659810999999998,16.636492241370167,1,151659.0,Sb?t
J124321.32+005923.7,190.83884,0.98991978,0.083462,41.09197995244072,-20.7531395,16.370624210379933,1,107513.0,Ei
J124208.88+010353.8,190.53699,1.0649346000000002,0.089603,39.886482261683575,-19.8452568,17.441789794483377,1,,
J124403.90+004622.9,191.01625,0.77303226,0.0824037,39.67288065584837,-21.0934448,16.001029809175755,0,65406.0,SBb
J124331.61+004203.7,190.8817,0.70104,0.0823938,39.659601291621044,-20.294157000000002,16.800041932663355,0,168736.0,Sc2t
J124353.90+001000.3,190.97458,0.16675324,0.0723603,39.60010091586086,-20.937412300000002,15.859728912812445,1,53315.0,Ser
J124446.23+001629.3,191.19263999999998,0.27481609999999995,0.08039810000000001,39.644785307191455,-21.328037300000002,15.709934265604772,1,40986.0,Sb?m
J124429.16+010518.1,191.12149,1.0883526000000001,0.12478199999999999,41.01826063857354,-21.6062965,16.450608452369433,1,101525.0,Sc2m
J124634.49+000743.9,191.64371,0.12886228,0.0720616,39.831776694202134,-20.5487309,16.23897555607459,1,88825.0,Er
J124647.30+003904.2,191.69709,0.65117546,0.07223589999999999,40.481957008527694,-20.3162823,16.476934143957084,1,124425.0,Er
J124639.31+004332.5,191.6638,0.72569294,0.128466,41.861031842971784,-20.7209549,17.40429835525723,1,,
J125219.75-005847.8,193.08231,-0.97995108,0.0705659,39.57403117615,-20.8790951,15.860797699448895,0,54233.0,Ei
J125240.88-003917.5,193.17032,-0.65486831,0.0837408,39.59038128107287,-20.1659393,16.96548150594177,1,235319.0,Sb2t(r)
J125006.42-002714.8,192.52674,-0.45410221,0.0823777,39.763628780451306,-20.376178699999997,16.717571842857954,1,169082.0,Sb
J124741.81-004501.5,191.92421000000002,-0.75042168,0.10831099999999999,39.820935231154216,-20.5409145,17.18516308233623,1,,
J124816.91-005129.2,192.07045,-0.85811014,0.08341599999999999,39.87441900034826,-20.8036137,16.31888430425702,1,100028.0,SBb
J124452.26-002549.6,191.21774,-0.43044635,0.08224169999999999,39.584463785002924,-21.6543465,15.435613067452914,1,26143.0,Sc3t
J124702.23+003405.2,191.7593,0.5680993000000001,0.12051300000000001,40.77772594956931,-21.1310101,16.844283733948334,1,192009.0,Sc?t
J125025.83+001955.1,192.60761000000002,0.33198334,0.0948418,41.30091688104268,-20.3775864,17.040558838426044,1,,
J125019.06+001146.0,192.57943,0.19610005,0.0814087,40.20411690164093,-20.2475147,16.81909397428959,0,192756.0,Ser
J125027.42+001345.6,192.61427,0.22933857,0.046838300000000006,40.3023789499034,-20.5063572,15.306917817853234,1,25327.0,Er(m)
J125340.89+003028.4,193.42039,0.50788464,0.0767473,39.7090475945966,-21.265567800000003,15.666010272341909,1,36509.0,Sc3m
J125304.31+005004.0,193.26797,0.83443207,0.12451,40.10973422154829,-20.780609100000003,17.27117475671189,1,,
J125520.83+001705.7,193.8368,0.28490358,0.14535599999999999,40.771432115933216,-20.7070065,17.709823015812773,1,,
J125820.49-005039.8,194.58536,-0.8443917999999999,0.0814462,40.07776597664454,-20.978876100000004,16.088788669313455,1,73463.0,Sb1t
J125854.66-005821.9,194.72775,-0.97274571,0.0478796,39.30027167399732,-20.6453857,15.217271103265992,1,22418.0,Ei
J125627.12-002319.2,194.11298,-0.38866839,0.1329,40.05927139291915,-21.1762772,17.0288437300621,1,243403.0,Sb2m
J125633.59-010551.7,194.13994,-1.0977036,0.159175,40.40111178871015,-21.233057000000002,17.399685830329684,1,,
J125226.65-001405.0,193.11104,-0.23473609999999998,0.07145169999999999,39.71825541933547,-19.4052582,17.363067114842764,1,,
J125607.09+005121.4,194.02956,0.85595649,0.12269000000000001,40.12404785824991,-21.5587406,16.458504462640107,1,117217.0,Ei
J125706.44+005318.6,194.27685,0.88850118,0.187135,40.669978807928594,-21.227048899999996,17.793868849472844,1,,
J125452.04+000405.2,193.71681999999998,0.068109158,0.0827497,39.665901762352576,-20.4701118,16.633977796895646,1,152053.0,Sb2m
J125645.02+001117.5,194.1876,0.18819519,0.062193,40.166101,-19.391922,17.060914141881184,1,,
J125948.87+001345.0,194.95363,0.22916309999999998,0.127022,40.20217129424561,-21.389368100000002,16.709316761572982,1,152307.0,Sb(m)
J130009.98+010919.7,195.04157,1.1554692,0.127104,40.7667666065649,-20.9532375,17.146963658147463,1,,
J130227.71+000829.4,195.61545,0.14149878,0.0678967,40.13885134505928,-19.627149600000006,17.024951537269867,0,224834.0,Sc
J130257.66+002807.3,195.74026,0.46869481,0.0821668,39.62104538404747,-21.1483593,15.939509892233081,1,64884.0,Sb(m)
J130927.53-010341.1,197.36472,-1.061423,0.0749508,41.083587,-21.012853600000003,15.864583127214575,1,54154.0,Ei
J131126.35-001459.0,197.85979,-0.24973076,0.012844299999999998,38.690908304045074,-19.339454699999997,13.609611430799015,1,1605.0,Sc?t
J130855.34-004805.8,197.2306,-0.80160047,0.0190512,38.98380440736178,-19.6506634,14.164664224301516,1,4745.0,SBb2l
J130854.39-010135.3,197.22664,-1.0264791,0.11296500000000001,40.304839343667496,-20.3752918,17.448817974789062,1,,
J130850.11-004902.3,197.2088,-0.81730439,0.017968400000000002,39.36614495060032,-20.524423600000002,13.16206632178328,1,862.0,Ei
J130843.08-005931.2,197.1795,-0.9919962,0.112845,40.290378881834016,-20.6894264,17.132203871782696,1,,
J131017.75-003916.6,197.57397,-0.65460766,0.177728,40.48529860034278,-21.988657,16.90804911207041,1,182241.0,Ei
J131034.00-002222.1,197.64168,-0.37279913,0.13972,40.64861755029712,-20.819416,17.503810026797115,1,,
J130616.53-005050.3,196.56886,-0.84730055,0.0836722,40.21837897757429,-20.642993899999997,16.486545097053593,0,126271.0,SBb2l
J130430.40-004421.1,196.12668,-0.73920731,0.08382970000000001,39.7720328124935,-20.674470899999996,16.459386394264644,0,120542.0,Sb
J130327.20-003202.2,195.86334,-0.53395719,0.08001749999999999,39.955593724091614,-19.824873,17.202224557797567,0,,
J130408.79-004025.2,196.03663999999998,-0.67366799,0.0836192,39.95746503587754,-19.7030449,17.42503921519027,0,,
J130056.71-000438.1,195.23628,-0.07723885,0.0866869,40.23775915461656,-20.1427288,17.068154449320154,1,,
J130257.17+004352.8,195.73819,0.73133594,0.0678016,40.13862035390841,-20.668724100000002,15.980188457100574,1,65573.0,Sa?m
J130619.57+010418.7,196.58156,1.0718562,0.12318599999999999,40.01178903601552,-20.367055899999997,17.659649358053066,1,,
J130744.98+001043.7,196.9374,0.17880811,0.122814,40.18084384810194,-20.3617477,17.65786577297447,1,,
J130905.05+002053.2,197.27106,0.34810314,0.0964904,40.27353950188469,-20.419092199999998,17.038889838281598,0,,
J130856.17+001421.9,197.23403000000002,0.23940508,0.0836387,39.66498523060904,-19.690940899999998,17.437678603984413,1,,
J130844.92+001137.4,197.18716,0.19371698,0.083635,40.26991259259192,-19.9848366,17.143681326529826,1,,
J130803.09+005735.8,197.01287,0.95994109,0.0419995,39.14060559488898,-20.546239899999996,15.022620728877454,1,14852.0,Ser
J131020.79+003104.5,197.58664,0.5179060999999999,0.0629112,39.833522,-20.1523438,16.326527763791628,1,90394.0,SBc2t
J130840.97+010135.4,197.1707,1.0265068000000002,0.0804586,39.579543691746004,-20.5820236,16.457671969853315,1,119502.0,Ei
J130915.52+005640.8,197.31465,0.94465688,0.0989534,40.2063245324799,-20.3173351,17.198977823334864,1,,
J130939.16+010832.1,197.41318,1.1422621000000002,0.07879789999999999,41.09447460524787,-21.1480217,15.84389566537397,1,52977.0,Sb2l
J131110.30+002621.9,197.79291,0.43940297,0.0825868,40.45133573640745,-20.8218803,16.277687252286622,1,97465.0,SBb(r)
J131354.05-005551.1,198.4752,-0.93086123,0.186104,40.615693486630605,-21.2684402,17.739149764447546,1,,
J131641.40-005131.1,199.1725,-0.8586357,0.0834567,39.69568768181245,-20.5826187,16.54099921288667,1,134621.0,Sb(r)
J131304.80-005856.4,198.26998999999998,-0.98233727,0.11121600000000001,40.98821985644311,-21.0018044,16.785918637933005,1,182938.0,Ser
J131521.63-002815.1,198.84011,-0.47087279,0.0947923,40.35335428280753,-20.4030857,17.013853298858777,1,241273.0,Ser
J131408.61-002628.0,198.53589,-0.44112266,0.039251,39.964184577293686,-20.6613331,14.756203046894562,1,10626.0,SBb?t
J131350.91-001309.5,198.46213,-0.21929264,0.121038,41.389898443170345,-21.2045841,16.780891329773294,1,179306.0,Sb
J131416.43-003347.4,198.56845,-0.5631583,0.0910772,40.156258754591825,-20.6067677,16.71789058482136,1,142902.0,Sc?m(m)
J131310.80-004358.8,198.29502,-0.73299579,0.0816573,39.713012126129996,-20.3893642,16.684237046892314,1,162828.0,SBb
J131136.80-002859.1,197.90333,-0.48307869,0.0905183,40.085439457587626,-21.9848042,15.32566321199878,1,25495.0,Er
J130755.04-005943.9,196.97935,-0.9955379000000001,0.138407,40.2760639149472,-20.596057899999998,17.70485561799222,1,,
J131103.79-004716.7,197.76581000000002,-0.78797351,0.0802667,39.605618703804204,-20.3800831,16.654139834437565,1,136581.0,Sb3m
J131038.91+010451.5,197.66211,1.0809658000000002,0.071364,40.38966966670224,-20.148119,16.617406407468632,1,130377.0,Sb
J131134.06+005059.7,197.89193,0.84991989,0.0640926,39.34064404063796,-19.527315100000006,16.993768141060198,1,224700.0,Sb?t(i)
J131137.46+003957.0,197.90608,0.66584445,0.0186718,38.65426559612425,-20.1430855,13.627940440637724,1,1674.0,SBc2m
J131111.00+011252.1,197.79583,1.2144785,0.0649366,39.51463137078174,-19.1221046,17.428679596419578,0,,
J130833.12+005220.0,197.13799,0.87222824,0.09308939999999999,40.64930877384909,-20.6249142,16.750159785622007,1,153657.0,Sc
J131101.23+000310.9,197.75512,0.053030655999999995,0.096164,40.73654444663136,-21.1056652,16.344481173917355,0,102850.0,Sb1t(r)
J131129.97+011009.3,197.87487,1.1692365,0.07130639999999999,39.539982339862135,-19.8801823,16.883502378888572,1,185886.0,Ei
J131256.05+005628.3,198.23356,0.94118815,0.0480548,39.17973240066673,-20.5999603,15.2709026272042,1,21704.0,Sc2t
J131352.22+010025.9,198.46759,1.0072026,0.184906,40.40957230151365,-21.853794100000002,17.138223152506388,1,,
J131703.77+004031.6,199.26572,0.67545352,0.0482208,39.44127313681229,-19.3214035,16.55720793826097,1,124114.0,Sen
J131704.08+003756.5,199.26699,0.63237454,0.179786,40.55425040146729,-21.2187672,17.705624891102513,1,,
J131511.77+004811.7,198.79904,0.80324782,0.124543,40.222857368851905,-20.7819157,17.270490025335995,1,,
J131621.83+005309.6,199.09094,0.88601168,0.0779836,39.657849324485284,-19.3837624,17.584375512664963,0,,
J131644.94+002313.3,199.18724,0.38704029,0.160635,40.574924344016665,-21.832035100000002,16.822489666547682,1,155937.0,Sc2l
J132403.64-005236.2,201.01515,-0.87673568,0.0850168,40.33498335849425,-20.2227364,16.943422212908693,1,200453.0,Sc
J132502.24-002242.4,201.25935,-0.37843133,0.0755176,40.23672905303185,-21.937912,14.956739133043694,1,15069.0,Ei
J132449.53-002940.7,201.20637,-0.49464179,0.09258860000000001,39.76986210604774,-20.0116272,17.350996596000954,1,,
J132504.80-002029.1,201.27,-0.34142477,0.092697,40.53146748334935,-20.001483899999997,17.363840193403053,1,,
J132101.50-005308.4,200.25624,-0.88566437,0.115705,40.062578496299075,-20.9609299,16.919130719802457,1,189793.0,Sc(m)
J132221.48-004805.1,200.58948,-0.80141334,0.0933058,40.6129260147201,-20.6933784,16.687055772624156,1,160265.0,Sc
J132148.29-002946.3,200.4512,-0.49620021,0.17680099999999999,41.02620890240819,-21.1148281,17.769310032070894,1,,
J131942.89-005324.3,199.92871,-0.89007596,0.08145060000000001,39.58349511516056,-20.7695465,16.298242154083052,0,85366.0,SBc2m
J132123.86-003232.0,200.3494,-0.54222312,0.0843183,39.83324725655718,-20.9817238,16.165480831395048,1,79702.0,Ei
J131913.76-005915.9,199.80733,-0.9877377,0.081758,39.67372173517808,-22.0208797,15.05554824508191,0,15149.0,Er(r)
J131909.78-005815.4,199.79076,-0.97094234,0.0881919,39.677174950012045,-20.7758827,16.474607415858276,0,121546.0,Sen
J131849.57-002443.5,199.70653000000001,-0.4120939,0.0824836,39.943543014370434,-20.085403399999997,17.011294959328506,0,,
J131820.64-005055.5,199.58602,-0.84875655,0.11256600000000001,41.36833735909285,-20.1681652,17.647690614888827,1,,
J131842.33-005604.5,199.67637,-0.93459506,0.08237330000000001,39.60558671504244,-19.9214401,17.17218788701854,0,,
J131825.58-004238.6,199.60658,-0.71071304,0.0809427,39.73784528699896,-20.4148941,16.638552009124812,0,134730.0,Sb?t
J131842.98-001044.0,199.67907,-0.17889562,0.047626499999999995,39.776982454035604,-21.1969318,14.653818631516016,1,9684.0,Er
J131817.74-003429.1,199.57391,-0.57474902,0.11731099999999994,40.959768576275934,-20.9569664,16.955311910482386,1,224334.0,Sb?m
J131710.93+005448.9,199.29554,0.91357256,0.0806061,39.69999121379847,-22.1979752,14.845918346058722,1,11285.0,Sc2t
J131810.45+003441.5,199.54353999999998,0.57818382,0.07520980000000001,39.97213123035817,-19.9249115,16.960406753761543,1,206888.0,Sen
J131821.27+002440.8,199.58863,0.41133612,0.0769953,39.938458202796994,-19.8226852,17.116271590917663,1,,
J131745.32+010353.5,199.43883,1.0648742,0.0789123,39.544802988737686,-20.406105,16.589134308614828,1,125630.0,Sb
J131759.53+005636.0,199.49805,0.9433256999999999,0.11078699999999997,40.11921296842574,-20.9076653,16.871050371459535,0,203657.0,Sb?t
J131809.89+005357.9,199.54119,0.89940869,0.111418,40.412334781138846,-20.6054153,17.18653763646834,0,,
J131939.97+011419.6,199.91656,1.2387846000000002,0.180267,40.54914472429194,-21.2150688,17.715751763600103,1,,
J131939.74+002805.3,199.9156,0.46813968,0.139128,40.169356490817975,-21.0625343,17.250655920703554,1,,
J131939.12+002509.9,199.91298999999998,0.41942101,0.0748506,39.51638200207066,-20.3568115,16.517569095345458,1,115688.0,Sb(m)
J131934.83+001606.8,199.89511000000002,0.26856444,0.082093,39.737082154146925,-20.343021399999998,16.742786340300608,1,175236.0,Ei
J131959.39+005707.8,199.99746000000002,0.95216238,0.08151599999999999,39.73041595736049,-19.885175699999998,17.184453580672663,1,,
J132123.26+000441.4,200.34691,0.078172922,0.08488330000000001,41.441852,-21.2743702,15.888177339930264,1,56542.0,SBc2m
J132010.11+003005.7,200.04211,0.50159508,0.0819151,39.58290793667177,-19.957752199999998,17.123079000248026,1,,
J132146.03-000151.6,200.44179,-0.031008984,0.109179,40.97979531115575,-21.395443,16.349215655630204,1,99768.0,Er
J132329.04+002123.1,200.87099999999998,0.35641082,0.190417,41.13718334767696,-21.327396399999998,17.735500111366516,1,,
J132305.91-000920.5,200.77462,-0.15568955,0.112595,41.180642868686135,-20.614431399999997,17.202025254637512,1,,
J132412.64+002314.5,201.05265,0.38736687,0.11098,39.865451724009866,-20.9635105,16.819261496653866,1,178251.0,SBb2t
