name_1,ra_1,dec_1,z_1,lum_oiii_1,petro_abs_mag_1,petro_app_mag_1,central_1,gz2id_1,gz2class_1,name_2,ra_2,dec_2,z_2,lum_oiii_2,petro_abs_mag_2,petro_app_mag_2,central_2,gz2id_2,gz2class_2
J151652.47+395413.4,229.21862,39.903729,0.063238,40.562748,-20.711374300000006,15.779249614901914,1.0,48647.0,Er,J130920.13+134945.9,197.33387,13.829403,0.0697838,40.565221144480574,-20.8111649,15.903338373965525,1.0,57513.0,Ei
J151652.47+395413.4,229.21862,39.903729,0.063238,40.562748,-20.711374300000006,15.779249614901914,1.0,48647.0,Er,J075629.70+325743.1,119.12377,32.961963,0.0617997,40.557263,-20.6136551,15.824800778436133,1.0,52206.0,SBb2l(r)
J151652.47+395413.4,229.21862,39.903729,0.063238,40.562748,-20.711374300000006,15.779249614901914,1.0,48647.0,Er,J090759.43+031033.8,136.99761999999998,3.1760553,0.056384,40.57661300000001,-20.6507378,15.580205926647643,1.0,33556.0,Sc?m
J151652.47+395413.4,229.21862,39.903729,0.063238,40.562748,-20.711374300000006,15.779249614901914,1.0,48647.0,Er,J152312.14+524001.0,230.8006,52.666947,0.0679249,40.581798,-20.6981926,15.954853223589625,1.0,54664.0,Sc2m
J151652.47+395413.4,229.21862,39.903729,0.063238,40.562748,-20.711374300000006,15.779249614901914,1.0,48647.0,Er,J024024.87-085934.0,40.103644,-8.992785099999997,0.0544939,40.53806039847668,-20.7578239,15.396146887160075,1.0,,
J170626.70+232410.0,256.61124,23.402767,0.063286,39.723437,-20.3670444,16.12530076778226,1.0,78912.0,SBb,J033337.75-071719.8,53.407273,-7.2888378,0.055284,39.72288595941969,-20.3555317,15.83092394464989,1.0,,
J170626.70+232410.0,256.61124,23.402767,0.063286,39.723437,-20.3670444,16.12530076778226,1.0,78912.0,SBb,J120643.89+504625.8,181.68286,50.773847,0.05819940000000001,39.720855,-20.4016552,15.900911194448533,1.0,58252.0,Er
J170626.70+232410.0,256.61124,23.402767,0.063286,39.723437,-20.3670444,16.12530076778226,1.0,78912.0,SBb,J031107.08-073903.0,47.779504,-7.650835099999999,0.0637096,39.719622222156346,-20.407180800000006,16.1003002622546,1.0,,
J170626.70+232410.0,256.61124,23.402767,0.063286,39.723437,-20.3670444,16.12530076778226,1.0,78912.0,SBb,J161800.68+380652.0,244.50282,38.114438,0.06603969999999999,39.719015155477656,-20.3919888,16.197060278019734,1.0,86156.0,Sb?t
J170626.70+232410.0,256.61124,23.402767,0.063286,39.723437,-20.3670444,16.12530076778226,1.0,78912.0,SBb,J131033.78+430506.4,197.64075,43.085119,0.07312089999999999,39.73042666063993,-20.3852463,16.435752031916067,1.0,,
