name,ra,dec,z,lum_oiii,petro_abs_mag,petro_app_mag,central,gz2id,gz2class
J153241.20+331904.6,233.17166,33.317946,0.07712100000000001,40.363575,-21.2805843,15.662103767397694,1,42682.0,Sc3t
J102233.70+582704.9,155.64042,58.451356999999994,0.07713500000000001,40.25374100000001,-20.319354999999998,16.623748283662913,1,149597.0,Sc?t
J155136.51+380155.0,237.90214,38.031931,0.077146,40.06387149857221,-20.1470261,16.796403374534588,0,185949.0,Ei
J170328.97+614110.0,255.87069,61.686103,0.077172,41.26418,-21.193893399999997,15.750306894631052,1,48428.0,Er
J020459.25-080816.0,31.246878000000002,-8.137777999999999,0.077189,40.334381,-20.9971561,15.947548058323582,1,,
J081835.73+285022.5,124.64888,28.839578999999997,0.07724,40.624985,-20.4477978,16.49841731389542,1,128284.0,Er
J090028.54+060842.5,135.1189,6.145144,0.07727200000000001,40.335364,-19.6358433,17.311319378160047,1,,
J115228.30+050044.7,178.11791000000005,5.012424,0.07735,39.90628810929061,-20.1172085,16.832262297301313,0,196692.0,SBc(i)
J225717.41-005810.8,344.32255,-0.969656,0.077407,40.256962,-20.1661587,16.784997394822273,1,161972.0,Ec
J133248.60+442452.7,203.20248,44.414642,0.07743799999999999,39.94732800000001,-20.899457899999998,16.052614262779333,1,62684.0,Sc?t
J120332.94+022934.7,180.88727,2.492961,0.077487,41.497907,-21.786951100000003,15.166568327317613,1,21215.0,SBb2m
J111139.94+405816.5,167.91643,40.971261,0.077517,40.068261195531996,-19.3653965,17.5890085764682,0,,
J121836.97+091323.6,184.65406000000002,9.223208999999999,0.077548,40.408627,-19.8151112,17.140208703547234,1,,
J234807.14-091202.7,357.02975,-9.200745,0.077657,40.049913,-19.201973000000002,17.756560783955297,1,,
J120130.37+011138.7,180.37656,1.194074,0.077675,40.760125,-20.838767999999998,16.120296102157358,1,78443.0,Sb(o)
J085135.62+044125.3,132.89841,4.690365,0.077692,40.59032539099504,-20.5436993,16.415865550524632,0,113924.0,Ser
J103451.34+051450.9,158.71392,5.247486,0.077734,40.14082,-20.2289639,16.731837645253567,1,171151.0,Er
J092204.65+490740.1,140.51939,49.127798999999996,0.077847,40.88215,-21.399702100000006,15.564423578974123,1,31876.0,Sc3t
J085150.26+322822.9,132.95941000000002,32.473036,0.077963,40.55351257250185,-19.755472199999996,17.212061076436697,0,,
J151921.67+590823.7,229.8403,59.13992,0.077968,41.7035712624802,-21.3625984,15.60508164681634,0,,
J080118.49+282921.6,120.32703000000001,28.489333000000002,0.07796900000000001,39.563583,-19.652338,17.315371399814175,1,,
J092613.80+065056.5,141.55751999999995,6.849015,0.077999,41.463935,-20.509157199999997,16.45943262269466,1,110486.0,Er
J020132.57+002353.2,30.385701,0.398121,0.078002,40.393971,-19.9540424,17.01463544720464,1,,
J101246.60+061604.7,153.19415,6.267974,0.078137,40.435554,-20.6081676,16.364468009415667,1,108393.0,Sb2l
J091222.31+065829.0,138.09296,6.974728,0.078149,40.535694,-19.253629699999998,17.719357394582655,1,,
J205345.89-000951.8,313.44119,-0.164384,0.078173,40.785975693076956,-20.1945,16.779189910405517,0,186385.0,Sc?t(r)
J121500.76+050051.3,183.75316,5.0142370000000005,0.078189,41.766162966244714,-20.3902283,16.583930039885228,0,142730.0,Er
J084735.80+034158.8,131.89916000000002,3.699668,0.078249,40.216864951441494,-20.1167583,16.859155836009215,0,151644.0,SBc2l(r)
J152515.18+601409.1,231.31327000000002,60.235859999999995,0.078318,41.217672,-21.013149300000002,15.964782413767766,1,54590.0,Er
J115601.13+001237.9,179.00472,0.210535,0.078319,40.157684,-20.9874229,15.99053804155209,1,55891.0,SBc2t
J150758.52-015100.2,226.99382000000003,-1.8500459999999999,0.078329,39.76780100000001,-20.486486399999997,16.49176679980815,1,111608.0,Sb
J115142.92-024251.3,177.92883,-2.714252,0.078338,40.00790614898212,-20.3654537,16.613062501794527,0,129797.0,Sc
J092721.42+060957.7,141.83923000000001,6.166039,0.07837899999999999,40.958385,-21.0200691,15.959644857167135,1,63513.0,SBb2m(r)
J225616.33+124857.3,344.06806,12.815908,0.07837999999999999,40.95839669251215,-19.7807388,17.199004363242338,0,,
J153840.44+363834.3,234.6685,36.642865,0.078468,40.489424,-20.907465,16.0748469063254,1,,
J105212.75+431708.6,163.05311,43.285721,0.078485,40.459623,-20.7507439,16.232063923922414,1,91676.0,Sb2l
J013757.53+131102.1,24.489728,13.183923000000002,0.07852200000000001,40.440054,-20.4587936,16.525093219739148,1,,
J113808.02+674712.5,174.53343,67.786801,0.078573,40.640649,-20.2773018,16.708071489221616,1,147790.0,Ei
J102143.30+011428.4,155.43043,1.241221,0.078622,41.25122,-20.9125023,16.074298298781265,1,71129.0,Sb?m(r)
J111520.77+404325.8,168.83653,40.723828999999995,0.078649,40.87153376281793,-20.391578699999997,16.596008012786978,0,145583.0,Sb
J111453.60+024206.9,168.72333,2.701912,0.078651,40.441557,-19.8627605,17.12488443320933,1,,
J101234.43+062015.0,153.14345,6.337488,0.078662,40.841686,-21.030635800000002,15.957329320282154,1,61309.0,Ser
J154238.05+400758.8,235.65854,40.132992,0.078669,39.551767,-21.077096899999997,15.911071953447568,1,51078.0,SBc2m
J135454.97+395129.2,208.72904,39.858124,0.078685,39.66195300000001,-21.0999737,15.888660764304584,1,56147.0,Ei
J160439.16+381915.0,241.16316,38.320847,0.078711,39.802256,-19.277963600000003,17.71142728929573,1,,
J153545.67+422024.5,233.94029,42.340134,0.07872799999999999,39.742454,-21.1540604,15.83582494596736,1,52951.0,Sc
J171414.71+650626.2,258.5613,65.107289,0.078729,41.05246500000001,-20.962362300000002,16.02755212848111,1,60724.0,Er
J005312.69-084809.7,13.302866,-8.802706,0.07875499999999999,39.972768,-20.304073300000002,16.686597150144365,1,,
J223748.25-075116.5,339.45106,-7.8545940000000005,0.07877,40.282942,-20.1249828,16.866123708162323,1,,
J115754.34+012205.0,179.47642,1.368059,0.078888,39.554313041707786,-19.426515600000002,17.568018470587617,0,,
J160451.31+335045.4,241.21379,33.845949,0.07890599999999999,41.034522,-20.5438862,16.451170289024756,1,121969.0,Sb
J125241.40+531934.1,193.17252,53.326145,0.078908,40.064545,-19.6655903,17.329524228498652,1,,
J115339.80+524243.0,178.41585,52.71194200000001,0.078909,40.38455662554456,-20.827703500000002,16.16744004770927,0,82078.0,Sb2l
J122912.86+004903.7,187.30358999999999,0.8176939999999999,0.078916,40.474638,-21.4850693,15.510277372359347,1,29373.0,Sb3t
J141755.55+431155.9,214.48144,43.198863,0.078983,41.15541500000001,-20.0272121,16.970077896193768,1,,
J095848.67+025243.3,149.70278000000005,2.878682,0.07899500000000001,40.045555,-20.1084061,16.889231788108972,1,181777.0,Er
J082536.48+081133.0,126.40201,8.192497,0.079028,40.415937,-19.868082,17.13051233095549,1,,
J134348.18+041333.4,205.95075,4.225947,0.07904299999999999,40.386111,-20.0736465,16.925382451745367,1,198148.0,Sb2m
J004508.65+152542.1,11.28606,15.428351000000001,0.079125,40.967061,-20.572937,16.428466488753973,1,,
J130304.99+664255.2,195.77081,66.715331,0.079161,40.517478,-20.0941753,16.90826992689753,1,196791.0,Er
J144108.70+351958.8,220.28623,35.333008,0.079163,40.807501,-20.3158855,16.68661758798583,1,146291.0,Sc2t
J112309.17+433134.8,170.78819,43.526340999999995,0.07917300000000001,40.837616,-19.4926758,17.510116572509922,1,,
J111443.65+525834.3,168.68188999999995,52.976186,0.079212,40.608068,-20.408817300000006,16.595102949186572,1,146315.0,Er
J151356.89+481012.1,228.48705,48.17003,0.079247,40.408472,-20.706728,16.298203995246826,1,98377.0,Ei
J151134.56+324726.3,227.89401,32.790638,0.07936,40.82977800000001,-20.721355399999997,16.286840182324845,1,103281.0,SBb2t
J144844.30+410649.2,222.18457,41.113665999999995,0.079416,40.570424,-21.2923908,15.717420492768605,1,44604.0,Sb(r)
J111031.61+022043.3,167.63172,2.345356,0.07950700000000001,40.551473,-19.590709699999998,17.42172480574256,1,,
J144819.37+443232.8,222.08069,44.542434,0.079547,41.301934,-21.688215300000003,15.325371360393348,1,25799.0,Ei
J144659.16+412218.2,221.74649,41.371721,0.079666,40.413304,-21.111423499999997,15.90558755584322,1,56818.0,Ei
J101148.35+505000.5,152.95146,50.83348,0.07967,39.95335,-21.2279587,15.789167376797929,1,49094.0,Sb2t
J133346.22+114705.2,203.44258,11.784767,0.079689,39.573568,-19.685056699999997,17.332615651123874,1,,
J073714.28+292634.2,114.3095,29.442843,0.079699,40.47368311744636,-20.7027588,16.315201014030908,0,88223.0,SBc2t
J150229.70+024026.6,225.62376,2.674061,0.07973999999999999,40.40415493952975,-19.9275074,17.09163065239105,0,,
J221003.06-094015.3,332.51276,-9.67093,0.079742,40.494177948686364,-19.8099613,17.209234212651356,0,,
J102530.46+462808.6,156.3769,46.469042,0.07975800000000001,40.554362,-20.8690319,16.150623245256792,1,70774.0,SBc?t
J225550.22+125055.0,343.95925,12.848599,0.079764,40.334431,-21.3928699,15.626957584811366,1,,
J144000.77+353729.5,220.00321,35.624858,0.079792,39.67475200000001,-20.4156399,16.60499167261744,1,146457.0,Sb2m
J124451.48+002320.5,191.2145,0.389032,0.079796,40.834798,-20.1489811,16.871765320334667,1,209027.0,Ei
J111948.06+514324.2,169.95027,51.723397999999996,0.079807,39.73492450083738,-20.0065193,17.01454292324732,0,219991.0,Sc2t
J083627.34+281208.3,129.11393,28.202306,0.079808,41.004936,-20.0826931,16.938397830544396,1,229119.0,Sc
J121719.60+040006.5,184.33165,4.0018,0.079824,40.66512,-19.4499912,17.57155900064651,1,,
J115718.32+604719.3,179.32631999999995,60.788706999999995,0.07986900000000001,39.415636,-19.507391000000002,17.51545042725182,1,,
J162614.13+264250.2,246.55888,26.713934000000002,0.079919,40.37621,-19.596961999999998,17.427313309969207,1,,
J172643.84+600238.8,261.68268,60.044113,0.079932,40.656359,-20.181434600000006,16.843213379334987,1,200319.0,Ei
J151302.86+041831.4,228.26191,4.308733,0.079932,39.756359,-20.5324001,16.492247879334993,1,125030.0,Sa
J081345.89+381049.7,123.44122,38.180467,0.07996,40.80668,-20.6794643,16.345986155526766,1,90399.0,Sb3m
J113711.45+123951.5,174.2977,12.664297999999999,0.079966,39.556748,-20.5923023,16.43332007984379,1,103898.0,Sc
J140907.31+360028.3,212.28046,36.00787000000001,0.08001699999999999,39.827333,-21.3717937,15.655289540034733,1,41104.0,SBc2m
J094643.57+565332.5,146.68155,56.892357,0.080154,40.078901,-19.3463097,17.684693419568823,1,,
J151056.97+041842.7,227.73739,4.3118620000000005,0.080178,40.789175,-20.1483841,16.883305056052784,1,212815.0,Ei
J005355.06-105528.5,13.4794,-10.924586,0.080182,39.889221,-19.503831899999998,17.52797157642783,1,,
J230417.32-081646.3,346.07215,-8.27952,0.080208,41.469518,-19.919977199999998,17.11256922633213,1,,
J004404.98+154842.7,11.020764999999999,15.811855,0.080215,39.889598,-21.182189899999997,15.850556512068064,1,,
J130702.89+563158.4,196.76205,56.53289300000001,0.080224,40.999701,-21.8755512,15.157452312133938,1,17887.0,Sb3m
J102837.18+630248.7,157.15493,63.046863,0.08025399999999999,41.260044,-20.7291546,16.30470571375848,1,97842.0,Ei
J120648.30+065912.2,181.70127,6.986732000000001,0.080282,41.390363,-20.383851999999997,16.65080771977055,1,158840.0,Er
J115018.40+034602.8,177.57667,3.7674410000000003,0.080363,40.221288,-21.0825939,15.954376891080784,1,54357.0,SBc?t(m)
J121930.87+064334.4,184.87863000000002,6.726232,0.08039500000000001,40.881653,-21.042928699999997,15.994954494885109,1,58404.0,Er
J013527.85-004448.0,23.866024,-0.7466659999999999,0.08042300000000001,40.46197185161526,-21.6865616,15.352119664197927,0,32362.0,SBb2t
J133138.03+013151.7,202.90846000000002,1.531021,0.080473,41.262542,-20.3653431,16.674762629245453,1,160892.0,Ei(o)
J003847.97+003457.4,9.699858,0.582622,0.08052899999999999,40.95318,-20.468339899999997,16.57336022859099,1,134519.0,Er
J144932.70+002236.3,222.38627000000002,0.376758,0.08054299999999999,40.96333900000001,-20.2041817,16.837916863247422,1,201403.0,Ei
J150935.12+480458.1,227.39633999999998,48.082819,0.080546,40.143373,-20.1594658,16.882718133511446,1,213196.0,Sb(r)
J211646.34+110237.6,319.19308,11.043777,0.080564,42.233578,-21.223732000000002,15.818964091439874,1,,
J125640.18+660019.7,194.1674,66.00546899999999,0.0806,40.383988,-20.204242699999998,16.83947738007825,1,181007.0,Sb
J131543.68+554704.4,198.93200000000002,55.784562,0.08062899999999999,40.924317,-21.5357285,15.508816142743749,1,29183.0,SBc2m(m)
J115832.62+104425.0,179.63593,10.740272000000001,0.08066,40.17467,-19.4919891,17.553436659181035,1,,
J154004.83+571502.5,235.02012000000002,57.2507,0.080723,41.33538553825865,-20.105793,16.941422420833547,0,,
J145757.07+535332.2,224.4878,53.89226800000001,0.080738,40.65555581766464,-19.6764336,17.371207734477853,0,,
J082100.74+424614.0,125.2531,42.770547,0.080803,39.726294,-20.3172855,16.732200588969096,1,172652.0,Ei
J134928.92+053222.7,207.37048000000001,5.5396410000000005,0.080857,39.80690666013472,-20.762207,16.288810578695017,0,95487.0,Sb
J124035.82-002919.5,190.14925,-0.48874300000000004,0.08090499999999999,41.40745100000001,-19.5239201,17.528457984555335,1,,
J120208.21+545840.8,180.53419,54.97800600000001,0.08091,40.717507,-20.48769,16.564829759661265,1,142154.0,Er
J120349.20+020557.0,180.95501000000002,2.099174,0.080941,40.597859,-21.148716,15.904681959076242,1,50896.0,Sb2t(m)
J121038.52+425046.9,182.6605,42.846369,0.08105,40.61909299999999,-20.330041899999998,16.72644137791652,1,169899.0,Sb2l(m)
J114008.72+030711.4,175.03633,3.1198360000000003,0.081086,40.29950000000001,-20.2262897,16.831211713458547,1,175070.0,SBc2l
J073956.26+280144.1,114.98441000000001,28.028918,0.081193,40.31071,-20.1086674,16.95185759700012,1,206741.0,Sc
J234143.38-005518.7,355.43077,-0.921859,0.081312,40.912053,-20.4426994,16.621183816394467,1,150197.0,SBc2l
J075352.74+264900.5,118.46973,26.816816999999997,0.081327,40.772222,-20.924833300000003,16.139472888861047,1,,
J221918.53+120753.2,334.8272100000001,12.131442,0.081354,40.922526391505826,-20.8687973,16.196270051957914,0,,
J091645.87+493531.2,139.19114,49.592002,0.08139400000000001,40.452977,-21.0480957,16.018098858535392,1,67048.0,Sb
J171138.96+301003.5,257.91235,30.167632,0.081442,40.38351860249043,-20.5446663,16.522880209719307,0,115407.0,Sb
J114927.67+114915.9,177.36528,11.821076,0.081447,40.183575,-20.1785755,16.889111794291452,1,188243.0,Sc
J001056.25-090109.9,2.734385,-9.019418,0.081454,40.51365300000001,-20.425552399999997,16.642331978854696,1,,
J171210.64+295805.8,258.04434,29.968268,0.081485,39.524002,-21.300853699999998,15.76790328793015,1,46418.0,Sen
J135436.30+051524.5,208.65126,5.256814,0.081528,40.404486,-19.546234100000003,17.523732757504508,1,,
J142630.67+390343.4,216.6278,39.06205,0.081627,40.9556,-21.1808491,15.891900960911908,1,57351.0,Er
J151928.18+333628.1,229.86742,33.607803999999994,0.08162799999999999,41.205611,-20.1067257,16.966052457662926,1,210191.0,SBb4m
J104330.05+512129.0,160.87521999999996,51.35805,0.08165399999999999,40.31590300000001,-20.0590954,17.014413158075786,1,220329.0,Sc
J165435.50+184959.5,253.64792999999997,18.833198,0.081662,40.175993,-19.6149807,17.458752552074653,1,,
J141334.06+400908.9,213.39192000000003,40.152471999999996,0.081676,40.48615,-20.339416500000002,16.73470991610107,1,174899.0,Ei
J115955.12+123848.2,179.97966,12.646714999999999,0.0817,40.48641979465189,-19.6059628,17.468837462182258,0,,
J172935.81+542940.0,262.3992,54.494445999999996,0.08173899999999999,40.626858,-21.4144325,15.661462359839893,1,35983.0,SBb2m
J074001.86+234013.8,115.00776,23.6705,0.081749,39.94697000000001,-19.607523,17.468652445737753,1,,
J015610.91+140934.2,29.04545,14.159512,0.081819,40.827755,-21.0540829,16.024055731698024,1,,
J082007.81+372839.7,125.03254,37.477689,0.081872,40.618349,-21.581499100000002,15.498124879536409,1,28837.0,Sc2m
J161216.81+251604.4,243.07006,25.267884,0.08194,41.36911081952344,-20.960172699999998,16.121355667489,0,77794.0,SBb2m
J131140.27-020422.2,197.91779,-2.072835,0.081949,41.479212,-20.0193748,17.062405505979825,1,,
J131544.41-012607.6,198.93503,-1.435446,0.081984,40.209604,-20.313291500000002,16.76946831621381,1,159155.0,Sc3l
J125028.81+042208.6,192.62003,4.369068,0.081997,40.179749,-20.5673943,16.515729232820387,1,132243.0,SBb2m
J223017.78-100618.2,337.5741,-10.105056,0.082092,40.24081199999999,-20.116310100000003,16.96946969522433,1,,
J170743.36+305618.2,256.93067,30.938392999999998,0.082113,40.821046265947146,-20.122404100000004,16.963962473724774,0,205883.0,Ei
J132135.33-001305.8,200.39721,-0.21826900000000002,0.08218099999999999,41.221806,-21.0274029,16.06086273778147,1,71197.0,Er
J222246.62-081943.9,335.69426,-8.328864999999999,0.082218,41.482219,-21.4237022,15.665596123196693,1,,
J151908.02+331414.3,229.7834,33.237312,0.082224,40.402286,-20.334972399999998,16.754493343972296,1,178958.0,Sen
J100710.35+113146.1,151.79314,11.529483,0.082224,40.592286,-20.7143078,16.375157943972294,1,95094.0,Er
J144111.55-021235.2,220.29812,-2.2097729999999998,0.082247,40.932543,-21.3655586,15.724548815801176,1,46372.0,Sa
J081444.19+363640.1,123.68413999999999,36.611145,0.082251,40.722587,-20.0496159,17.040603093449853,1,,
J014038.85+130104.2,25.161894,13.017839,0.082256,40.252643,-20.0831966,17.0071618582409,1,,
J124423.06-022858.0,191.09609,-2.482765,0.082264,41.082732,-20.0740738,17.016507785107585,1,,
J133218.73-015419.4,203.07806000000002,-1.905384,0.082277,41.29287694783715,-20.203998600000002,16.88694552217781,0,216014.0,Sa
J102923.09+571954.1,157.34622,57.33169399999999,0.08231000000000001,40.303245,-21.381647100000002,15.71021706354404,1,38748.0,SBc+m
J144715.43+432916.3,221.81431,43.487865,0.082312,40.223268,-20.7052498,16.386670112331473,1,96900.0,Sb?t
J232011.00+144815.2,350.04582,14.804209,0.082333,40.32350200000001,-20.8406525,16.25185269669662,1,,
J170953.69+295423.5,257.47369,29.906515999999996,0.082351,40.45370200000001,-20.7944374,16.298569355821606,1,85480.0,Sb2t
J012755.94-103844.3,21.983076999999998,-10.645633,0.08240399999999999,40.17429300000001,-20.5855503,16.508932662516898,1,,
J082502.16+082614.9,126.25898000000001,8.437475,0.082426,40.004537546188885,-19.522424700000002,17.572670761915713,0,,
J230322.02+131317.0,345.84176,13.221375,0.082552,39.96594,-19.861948,17.236652415597934,1,,
J120449.71+510044.0,181.20712,51.012213,0.082615,40.19664,-19.9976654,17.102685581786186,1,,
J080820.76+361148.7,122.0865,36.196853000000004,0.082629,40.326796,-20.042224899999997,17.058514923795432,1,235011.0,Sc
J081013.02+345136.9,122.55423,34.860239,0.08264099999999999,40.94692912820457,-20.498128899999998,16.60294416699843,0,147279.0,Er
J145702.25+023701.1,224.25936000000002,2.616962,0.08265700000000001,40.157107,-20.7144508,16.387066519573345,1,96658.0,Sb
J014644.82-004043.2,26.68677000000001,-0.678675,0.08265800000000001,41.197118000139305,-21.409769100000002,15.691775982639316,0,44923.0,Sc?t
J170244.13+330923.2,255.68388,33.15644,0.08266,39.93714,-20.7609348,16.340665807811412,1,90330.0,Sb2m
J085115.67+545910.1,132.8153,54.98614,0.082734,40.837961,-20.6687889,16.434865240042345,1,102597.0,Sa(m)
J110216.26+405350.1,165.56776000000005,40.897252,0.082749,40.40812800000001,-20.614027,16.49004318329819,1,128119.0,Sb?t(r)
J121855.25+513232.5,184.73021,51.542348,0.082861,41.56936900000001,-21.501262699999998,15.605911670858962,1,38518.0,Er
J135733.70+115141.8,209.39043,11.861599,0.082861,40.58936900000001,-19.5427475,17.564426870858966,1,,
J115241.92+055707.5,178.17466000000005,5.952079,0.08293099999999999,40.13014470618697,-19.6631908,17.445921659234894,0,,
J131556.01+132011.8,198.98338,13.336603,0.082967,40.310543,-21.4733829,15.63672568375863,1,35232.0,Sc2t
J162348.19+402958.9,245.95081000000002,40.499686,0.083159,41.352665,-20.344905899999997,16.770508405217434,1,162132.0,Ei
J122602.46+004640.1,186.51026000000002,0.777812,0.083169,40.762776,-20.1353264,16.980363925121914,1,213467.0,Er
J140515.59+542458.0,211.31497000000002,54.416104000000004,0.083343,40.164695,-19.896009399999997,17.224478618663618,1,,
J155329.57+353150.0,238.3732,35.530556,0.083345,40.44471696121463,-21.2002869,15.92025620909558,0,59124.0,Er
J161527.68+403153.7,243.86532000000003,40.531595,0.083355,40.684827,-19.9800987,17.140719842372853,1,,
J224227.81-083104.8,340.61588,-8.517989,0.083367,40.664959,-20.1566105,16.964538520771914,1,,
J124913.75+151510.5,192.30731,15.252903,0.083411,40.21544400000001,-21.452762600000003,15.669597787457464,1,41290.0,SBb
J124506.90-032157.0,191.27874,-3.365832,0.08341699999999999,41.86551,-21.130518,15.99200752667431,1,64739.0,Er
J120422.15-012203.3,181.09228000000002,-1.367597,0.083437,41.11573,-20.441999399999997,16.681076509050285,1,162931.0,Sb
J111213.86+562758.4,168.05777,56.466209,0.083438,40.195741,-19.9488373,17.174266124871167,1,,
J171741.70+303543.2,259.42376,30.595345000000002,0.08344700000000001,40.31584000376122,-20.48176,16.641591053128582,0,137119.0,Sb
J140844.49+535128.4,212.18538999999998,53.857891,0.083453,40.185906,-19.4557991,17.66771702450476,1,,
J124637.35+550530.2,191.65563,55.091728,0.083467,40.566059921148245,-19.7866783,17.337222947103168,0,,
J130509.98-033209.3,196.29157,-3.535925,0.083473,41.346126,-20.9618492,16.16221708081522,1,82329.0,Sb(i)
J123503.49+045530.6,188.76455,4.925154,0.083565,40.937138,-21.1121387,16.014456684220384,1,69811.0,SBb2l
J124716.31+481239.8,191.81797,48.211065999999995,0.083601,40.767533,-20.313058899999998,16.814525411711973,1,192680.0,Er
J092500.47+022222.2,141.25194,2.372833,0.083659,40.77817,-20.461134,16.668042731192557,1,149599.0,SBc2m(r)
J131305.69-021039.3,198.2737,-2.1775729999999998,0.083723,41.348873,-21.133083300000006,15.997849364227154,1,59809.0,Er
J094731.99-002940.9,146.8833,-0.494699,0.08379199999999999,39.829629,-21.3194962,15.813328148381874,1,43822.0,Sc2t
J123235.82+060310.0,188.14926,6.05278,0.083807,40.999794,-20.815824499999998,16.317410887801298,1,101018.0,Er
J090431.22+075330.9,136.13007,7.8919070000000024,0.083811,40.449838,-19.4419708,17.691374186483095,1,,
J214054.56+002538.2,325.22733,0.42728299999999997,0.083841,41.260166,-21.1414223,15.992744517886248,1,,
J232922.13-095209.5,352.34219,-9.869294,0.083852,39.73028650835853,-20.1778431,16.956624985917507,0,,
J101843.14+413516.2,154.67975,41.587825,0.083863,40.780407,-21.147609699999997,15.987159616322826,1,64489.0,SBb?t
J145902.09+474302.4,224.75871,47.717325,0.083881,41.230605,-19.4903965,17.644865657669797,1,,
J113246.66+062624.4,173.19443,6.440119999999999,0.083902,41.070835,-20.3271217,16.80871531199437,1,170148.0,Sb2m
J020808.76+003058.9,32.036516,0.516362,0.08397,40.591579,-20.083437,17.05426050554846,1,236288.0,Ei
J153236.72-012212.4,233.153,-1.370112,0.08398,41.051688,-20.069284399999997,17.068686586551095,1,,
J111208.66+111309.0,168.03607,11.21916,0.083983,40.431721,-20.8905468,16.24750622480622,1,90150.0,Ei
J130716.99+450645.3,196.82081000000002,45.112582,0.084004,40.331951,-19.352615399999998,17.786011814484453,1,,
J131222.90+461906.1,198.09542,46.31837,0.084026,39.842191,-20.903390899999998,16.235837699974688,1,79591.0,Sc?t(r)
J101646.18+451925.8,154.19242,45.323844,0.084062,40.032584430623714,-19.9148674,17.225344962052326,0,,
J165126.14+202259.6,252.8589,20.383212,0.084094,40.81293400000001,-20.7998753,16.34121118057691,1,91480.0,Sb(r)
J165514.21+201442.1,253.80922,20.245014,0.08416,40.613655,-20.3554802,16.787408150405835,1,175224.0,Ei
J081740.12+271130.8,124.41718,27.191901,0.08421000000000001,41.054201,-19.383361800000007,17.76089070796173,1,,
J112037.38+081817.9,170.15575,8.304984,0.084323,40.565433,-19.6845055,17.462827165818698,1,,
J211438.54+111321.2,318.66059,11.222546000000001,0.084377,40.246021,-19.4796295,17.669173712429203,1,,
J091823.00+355438.7,139.59585,35.910753,0.084392,40.926184,-20.838644,16.310567538612975,1,99596.0,Sb2t
J124622.70-015628.5,191.59458999999998,-1.9412479999999999,0.084409,40.176369,-20.966733899999998,16.18294032478076,1,84056.0,Sb2m
J105135.10+452419.1,162.89627,45.40531,0.084427,40.34656500000001,-19.762105899999998,17.388058131111233,1,,
J222910.08-093830.6,337.292,-9.641826,0.08446100000000001,40.1569351601262,-19.4484444,17.702644549701667,0,,
J100954.59+623047.6,152.47746,62.51323299999999,0.084487,41.027218,-20.5392723,16.61252370128927,1,130254.0,Er
J134249.56+042632.3,205.70649,4.442311,0.084512,40.48749,-19.4793053,17.673170363297654,1,,
J125039.08+141241.0,192.66285,14.211391,0.084662,41.37912,-21.190662399999997,15.965887221051743,1,61950.0,Ei(m)
J130354.05-014541.7,195.97521,-1.761582,0.08469700000000001,40.389499,-19.8955021,17.26199712262828,1,,
J015016.43+005701.9,27.568459999999998,0.9505399999999999,0.084736,40.739923,-21.7163887,15.442168210253069,1,30669.0,Sb?m(r)
J160806.68+424057.8,242.02784,42.682725,0.084737,40.629933,-21.2773113,15.881272724355874,1,47409.0,Sc2m
J085005.48+291107.0,132.52283,29.185274,0.084749,40.30006399999999,-20.418014499999998,16.740894869837685,1,175648.0,Sb?m
J090615.54+463619.0,136.56475,46.605289,0.084823,40.710866,-21.516735100000002,15.644179598679445,1,39624.0,Er
J001303.71+004749.0,3.265457,0.796934,0.084851,39.95116900000001,-19.9060822,17.25559083759505,1,,
J115107.95+113138.8,177.78311000000005,11.52745,0.084865,40.421321,-20.3106613,16.85139081774799,1,202407.0,SBb2t
J084044.88+335737.0,130.18702,33.960279,0.084908,40.541786,-19.6085777,17.554638363351994,1,,
J101944.65+423446.0,154.93606,42.579454,0.084959,40.452338,-19.9492512,17.21534462996305,1,,
J113836.48+111857.4,174.65200000000004,11.315935000000001,0.084967,40.102425,-20.2373657,16.927446492419158,1,196491.0,SBc
J131843.35-014340.0,199.68063999999998,-1.727766,0.08503,40.813106,-20.6174908,16.54902456961235,1,127616.0,Sb
J155842.04+351820.2,239.67517,35.305605,0.08504099999999999,40.43322452852858,-20.2213421,16.945470526607867,0,201109.0,Ei
J080959.18+063153.7,122.49656999999999,6.531569999999999,0.08505800000000001,40.053409,-19.663082100000004,17.504189851820172,1,,
J033144.50-010516.7,52.935421999999996,-1.087983,0.085105,40.683916,-20.522157699999998,16.646383696446982,1,159445.0,Er
J102147.86+131228.2,155.44942,13.207831,0.085111,41.073981,-21.8441906,15.324512805186256,1,22586.0,Sb2m(r)
J132834.37-030744.8,202.14321999999999,-3.1291029999999997,0.08515199999999999,41.344424,-20.407751100000002,16.762059074118714,1,179580.0,Sb?m
J105057.30+593214.4,162.73873,59.53732900000001,0.08522300000000001,41.46519,-21.199995,15.971730575114606,1,52323.0,SBc2t
J113857.76+072444.7,174.74068,7.412414,0.08523700000000001,40.7453410324266,-20.164825399999998,17.007277680586437,0,,
J022932.43-011207.6,37.38512100000001,-1.202102,0.085288,40.865891,-21.047880199999998,16.125597580330478,1,75226.0,Sb(r)
J232350.18-083946.5,350.9591,-8.662921,0.085336,39.966408,-20.9661903,16.20858060104566,1,,
J143528.62+042750.9,218.86925,4.464139,0.085352,40.69658,-20.4122658,16.762935987490025,1,175991.0,Er
J120011.27+100135.6,180.04697,10.026561000000001,0.08536,41.66666699999999,-21.297521600000003,15.877895601891934,1,55837.0,Er
